"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.494583070E-4,5.556894379E0,-1.388662262E0,7.241042175E0
1.033645833E-2,5.601651306E0,-1.423839111E0,7.351662140E0
2.032445831E-2,5.748046875E0,-1.473236389E0,7.541617126E0
3.031145831E-2,5.968388672E0,-1.582958221E0,7.625592499E0
4.029945831E-2,6.251000977E0,-1.448837128E0,7.939639435E0
5.028645831E-2,6.158193970E0,-1.686692505E0,7.928562469E0
6.027445832E-2,6.049819336E0,-1.976340179E0,7.752827911E0
7.026145831E-2,6.026916962E0,-1.829645233E0,7.682623901E0
8.024945832E-2,5.928122406E0,-1.823358307E0,7.663014679E0
9.023745832E-2,5.948330383E0,-1.566791840E0,7.747439117E0
1.002244583E-1,5.878874817E0,-1.632954254E0,7.658973083E0
1.102124583E-1,5.857319641E0,-1.680555267E0,7.397466888E0
1.201994583E-1,5.936954041E0,-1.658850403E0,7.388635254E0
1.301874583E-1,5.995931396E0,-1.585203552E0,7.509733429E0
1.401744583E-1,5.996530151E0,-1.583706665E0,7.672744446E0
1.501624583E-1,5.981261902E0,-1.625320129E0,7.813451843E0
1.601494583E-1,6.041736145E0,-1.536405029E0,8.050858154E0
1.701374583E-1,6.087540894E0,-1.581311646E0,8.177045746E0
1.801254583E-1,6.194268951E0,-1.486408997E0,8.087980957E0
1.901124583E-1,6.382577362E0,-1.116228790E0,7.999065857E0
2.001004583E-1,6.360124054E0,-6.679110718E-1,7.742948456E0
2.100874583E-1,6.174210663E0,-4.372407532E-1,7.543563080E0
2.200754583E-1,6.218518524E0,-9.774673462E-2,7.579188995E0
2.300624583E-1,5.974076843E0,-1.868115234E-1,7.329957275E0
2.400504583E-1,6.004463654E0,-2.649490356E-1,7.459288330E0
2.500384583E-1,6.513704681E0,2.333647156E-1,7.601791992E0
2.600254583E-1,6.716532898E0,5.075944519E-1,7.439828796E0
2.700134583E-1,6.680607605E0,2.028282166E-1,7.628885651E0
2.800004583E-1,6.689139862E0,-1.453477478E-1,7.424710236E0
2.899884583E-1,6.968908081E0,-2.751278687E-1,6.905889130E0
2.999754583E-1,7.309000854E0,-7.349716187E-2,7.026089172E0
3.099634583E-1,7.476951599E0,2.564167786E-1,6.914720764E0
3.199504583E-1,7.443271637E0,6.191125488E-1,6.686744843E0
3.299384583E-1,7.332951050E0,9.484277344E-1,6.485263824E0
3.399264583E-1,7.279961243E0,1.147513733E0,6.083050232E0
3.499134583E-1,7.380102997E0,1.303639069E0,5.803731079E0
3.599014583E-1,7.571854248E0,1.540446625E0,5.993985443E0
3.698884583E-1,7.795938263E0,1.651665344E0,5.980363770E0
3.798764583E-1,7.868237915E0,1.288221130E0,6.292614441E0
3.898634583E-1,7.917485504E0,8.574169922E-1,6.407874756E0
3.998514583E-1,8.244555359E0,1.343007202E0,6.226452026E0
4.098384583E-1,8.483009491E0,3.015329590E0,5.901477814E0
4.198264583E-1,7.768844604E0,2.193089447E0,5.155429230E0
4.298144583E-1,7.582482147E0,2.019001465E0,5.066214752E0
4.398014583E-1,7.531138916E0,2.235451355E0,4.617897034E0
4.497894583E-1,7.480095062E0,2.015708313E0,3.843407593E0
4.597764583E-1,7.520660706E0,2.175875244E0,4.797224121E0
4.697644583E-1,7.336244202E0,2.005529480E0,6.265520782E0
4.797514583E-1,8.063432007E0,1.471889191E0,4.252656555E0
4.897394583E-1,8.105943604E0,1.417851562E0,3.259322205E0
4.997264583E-1,9.058263245E0,2.115999756E0,4.559817810E0
5.097144583E-1,1.046698380E1,3.059936829E0,9.392518158E0
5.197024583E-1,8.205636292E0,2.489473114E0,5.934708710E0
5.296894583E-1,7.174879761E0,1.868713989E0,2.509381714E0
5.396774583E-1,7.697742462E0,1.347348175E0,1.890718231E0
5.496644583E-1,8.401578827E0,1.255588989E0,2.848875732E0
5.596524583E-1,9.502090302E0,1.475332031E0,4.566404114E0
5.696394583E-1,1.012494507E1,1.422042847E0,6.670428772E0
5.796274583E-1,1.033346146E1,1.057850189E0,8.530161438E0
5.896144583E-1,1.077040283E1,8.599617004E-1,9.426796875E0
5.996024583E-1,1.144235550E1,1.018482056E0,9.785301361E0
6.095904583E-1,1.199320999E1,1.518143005E0,9.667047272E0
6.195774583E-1,1.194246552E1,1.919757843E0,9.170380096E0
6.295654583E-1,1.098849930E1,2.145488434E0,8.420289917E0
6.395524583E-1,1.015907410E1,1.959425354E0,8.637039185E0
6.495404583E-1,9.742490387E0,1.512903900E0,9.363478546E0
6.595274583E-1,9.299262085E0,1.133293304E0,8.597371674E0
6.695154583E-1,8.987759857E0,5.980064392E-1,8.985065460E0
6.795024583E-1,8.656798096E0,1.404080200E-1,9.676477661E0
6.894904583E-1,8.376281433E0,-8.562194824E-2,9.478439484E0
6.994784583E-1,8.390501862E0,-1.862127686E-1,9.521998901E0
7.094654583E-1,8.413553925E0,6.032455444E-2,9.113947449E0
7.194534583E-1,9.089099121E0,2.630030823E-1,8.601562958E0
7.294404583E-1,9.931547241E0,8.801696777E-1,7.838150482E0
7.394284583E-1,1.093805420E1,2.441123657E0,8.115523682E0
7.494154583E-1,1.164683029E1,3.967050476E0,7.982001343E0
7.594034583E-1,1.138921600E1,4.339026947E0,7.665559387E0
7.693904583E-1,1.106229584E1,4.118984528E0,8.396339722E0
7.793784583E-1,1.013542328E1,3.627855835E0,1.003827530E1
7.893664583E-1,8.639583893E0,2.694247284E0,1.129775620E1
7.993534583E-1,7.119195557E0,1.431622925E0,1.113878677E1
8.093414583E-1,5.885910187E0,3.351530457E-1,9.887089691E0
8.193284583E-1,5.258115692E0,-8.181985474E-1,8.389753418E0
8.293164583E-1,5.024750977E0,-1.528022461E0,7.045399017E0
8.393034583E-1,6.124064941E0,-7.005432129E-1,7.483088837E0
8.492914583E-1,7.626490631E0,1.169368286E0,6.025270386E0
8.592784583E-1,8.768166504E0,3.050656128E0,3.865711212E0
8.692664583E-1,9.398505707E0,4.110601959E0,3.252137146E0
8.792544583E-1,1.058224411E1,4.922962646E0,3.772455139E0
8.892414583E-1,1.159069702E1,5.567971344E0,2.949915619E0
8.992294583E-1,1.132320328E1,5.911057892E0,1.026565247E0
9.092164583E-1,1.083162552E1,6.119723969E0,-8.342152405E-1
9.192044583E-1,1.099164276E1,6.415508881E0,-1.139879608E0
9.291914583E-1,1.150911667E1,6.464457092E0,-7.403604126E-1
9.391794583E-1,1.164712967E1,6.212231598E0,-1.030906219E0
9.491664583E-1,1.141316620E1,5.591622162E0,-2.551743622E0
9.591545000E-1,1.143681702E1,5.111420746E0,-3.333118744E0
9.691425000E-1,1.276485535E1,5.499862976E0,-1.542392578E0
9.791295000E-1,1.403601196E1,6.194867706E0,-3.144960022E-1
9.891175000E-1,1.328517334E1,5.917943573E0,1.803300018E0
9.991045000E-1,1.123383911E1,4.973407745E0,2.844085693E0
1.009092500E0,9.209149475E0,4.137246552E0,3.593726807E0
1.019079500E0,7.657027130E0,3.515589294E0,4.385280762E0
1.029067500E0,6.711443481E0,3.009791107E0,5.198090515E0
1.039054500E0,6.280489655E0,2.657274170E0,5.566923523E0
1.049042500E0,6.136189728E0,2.767894135E0,5.434299316E0
