Timestamps,Gyro_X,Gyro_Y,Gyro_Z,Label,Set_Time
1.7177635430666537e+18,0.0021011258882457,0.0245323378706914,0.0362779532695238,1,16400000000.0
1.7177635432666537e+18,0.006815080369,0.0814677488055,0.10614381917,1,16400000000.0
1.7177635434666537e+18,-0.0033253641680949,-0.009377540183685,0.034487968251985,1,16400000000.0
1.7177635436666537e+18,0.004908908429195,-0.0385654784744999,-0.01148396083197,1,16400000000.0
1.7177635438666537e+18,0.00898514416805,-0.022745815572,-0.000999512156905,1,16400000000.0
1.7177635440666537e+18,-0.00128429019237,-0.020543992753,-0.008945728128655,1,16400000000.0
1.7177635442666537e+18,-0.01612335275925,-0.0226623819665,-0.023827751632,1,16400000000.0
1.7177635444666537e+18,-0.1276876562747619,-0.0170834694232857,-0.0485288120266666,1,16400000000.0
1.7177635446666537e+18,-0.30372120888,0.03175782424015,-0.1081876058155,1,16400000000.0
1.7177635448666537e+18,-0.4267652466849999,0.1331998072585,-0.09152705786845,1,16400000000.0
1.7177635450666537e+18,-0.69594264031,-0.163016986845,-0.0957543641245,1,16400000000.0
1.7177635452666537e+18,-0.4990659408399999,0.0472672237101,0.0244223891998,1,16400000000.0
1.7177635454666537e+18,-0.0928628642055,-0.16582172977205,-0.0543590684628,1,16400000000.0
1.7177635456666537e+18,0.560961496825,0.0299617200594499,0.0302369885085,1,16400000000.0
1.7177635458666537e+18,0.5621763183952381,0.2279104556215714,0.1144404704481904,1,16400000000.0
1.7177635460666537e+18,0.6483019381749999,-0.057694688439,0.0416498876069,1,16400000000.0
1.7177635462666537e+18,0.486254327,-0.1580869076865,0.04034473125389,1,16400000000.0
1.7177635464666537e+18,-0.25791267825445,-0.0233825393940499,-0.0722995413452,1,16400000000.0
1.7177635466666537e+18,-0.7384860962550001,-0.0863351752223499,-0.1100638153025,1,16400000000.0
1.7177635468666537e+18,-0.59321029633,0.1527345508399999,0.0682432058706399,1,16400000000.0
1.7177635470666537e+18,-0.6188848540149999,0.0683220391224999,0.0528282808573499,1,16400000000.0
1.7177635472666537e+18,0.2578899881815,-0.2091953126675,-0.03223610049585,1,16400000000.0
1.7177635474666537e+18,0.4948979899904761,0.1470298846390476,0.0078048898527142,1,16400000000.0
1.7177635476666537e+18,0.522836950405,-0.3012982419637,-0.0474367887060099,1,16400000000.0
1.7177635478666537e+18,0.4511868154619999,-0.22624115800135,0.0278917872341999,1,16400000000.0
1.7177635480666537e+18,0.391429318027,0.1370312418760499,0.0148534994923499,1,16400000000.0
1.7177635482666537e+18,-0.4389212124084999,-0.01233435605055,-0.00094793825455,1,16400000000.0
1.7177635484666537e+18,-0.584709532555,-0.069636551661,-0.0224570268647,1,16400000000.0
1.7177635486666537e+18,-0.6301455765949999,0.277054161209,0.10416315428515,1,16400000000.0
1.7177635488666537e+18,-0.4485920774095239,0.2337314756971428,0.1228731931837619,1,16400000000.0
1.7177635490666537e+18,-0.0122176059465,-0.1383457908812499,-0.02170146452505,1,16400000000.0
1.7177635492666537e+18,0.506129826605,0.1314731622955,0.0451861669412694,1,16400000000.0
1.7177635494666537e+18,0.7966288089849999,-0.0330905307905,0.0290813830258499,1,16400000000.0
1.7177635496666537e+18,0.53640234171,-0.04541970444945,0.0289205332644099,1,16400000000.0
1.7177635498666537e+18,0.414304793635,-0.18063137135045,-0.21258133961915,1,16400000000.0
1.7177635500666537e+18,-0.1205561815540499,-0.1114480209616,-0.0408900565267,1,16400000000.0
1.7177635502666537e+18,-0.391183428467,-0.0221509308509999,0.0175597574555,1,16400000000.0
1.7177635504666537e+18,-0.6458288743333332,0.0942005434304761,0.0259563893400743,1,16400000000.0
1.7177635506666537e+18,-0.4358743876199999,0.1230650782479999,0.0643975085684999,1,16400000000.0
1.7177635508666537e+18,-0.28718837723,-0.0911063412239999,-0.0884835361474,1,16400000000.0
1.7177635510666537e+18,0.1794892959205,0.12169649377605,0.042492426466,1,16400000000.0
1.7177635512666537e+18,0.5908296614949999,0.12723103190495,0.1311739749285,1,16400000000.0
1.7177635514666537e+18,0.281928931179,0.1045428351899999,0.1195621643998499,1,16400000000.0
1.7177635516666537e+18,0.412169451826,-0.03649574405035,0.0903405472125,1,16400000000.0
1.7177635518666537e+18,0.5896819531857143,-0.0254716021990904,-0.0131839499155238,1,16400000000.0
1.7177635520666537e+18,-0.277889267913,0.02804088475585,-0.0106048372122,1,16400000000.0
1.7177635522666537e+18,-0.56777120382,0.1097730901955,-0.0111585486001,1,16400000000.0
1.7177635524666537e+18,-0.8607349634149999,0.38458053024,-0.07187663744715,1,16400000000.0
1.7177635526666537e+18,-0.7085568517349999,0.05246126465315,-0.1361677422134999,1,16400000000.0
1.7177635528666537e+18,-0.1478937511712449,-0.1187738381560499,-0.1522983329325,1,16400000000.0
1.7177635530666537e+18,0.504175945395,-0.0736520883418,0.1013879609209,1,16400000000.0
1.7177635532666537e+18,0.7313559083809524,-0.0489450548643333,0.0607748262797618,1,16400000000.0
1.7177635534666537e+18,0.62348919511,-0.063550565488,0.1165553659215,1,16400000000.0
1.7177635536666537e+18,0.449389910685,-0.09171823109005,0.0451606894578,1,16400000000.0
1.7177635538666537e+18,0.301665362334,-0.08054587559615,0.0548565174384999,1,16400000000.0
1.7177635540666537e+18,-0.8666553080049999,-0.0607403286617199,-0.0274823037883,1,16400000000.0
1.7177635542666537e+18,-0.7811875224049999,0.07122789557055,-0.1535496592524999,1,16400000000.0
1.7177635544666537e+18,-0.7031200438600002,0.0639697182965,0.0203798452151999,1,16400000000.0
1.7177635546666537e+18,0.0151960553264,-0.085526450535,0.0359702922639,1,16400000000.0
1.7177635548666537e+18,0.1318177481457143,0.0219115656590952,-0.0358765024637142,1,16400000000.0
1.7177635550666537e+18,0.0172956665041,-0.045529090202,-0.0174326771527,1,16400000000.0
1.7177635552666537e+18,0.1144376797378499,0.1411864336644999,0.0858115546405,1,16400000000.0
1.7177635554666537e+18,0.1091874260546,0.20507344381,0.1466670156485,1,16400000000.0
1.7177635556666537e+18,0.0646404638419999,0.0045553275338,0.07205646848215,1,16400000000.0
1.7177635558666537e+18,0.097731750089,-0.185034331675,-0.0541333918455,1,16400000000.0
1.7177635560666537e+18,0.129169126424,-0.25036005973,-0.121701342609,1,16400000000.0
1.7177635562666537e+18,0.0361255472250476,-0.1345060675171428,-0.0854025562938095,1,16400000000.0
1.7177635564666537e+18,0.01071724698385,0.0300264955147,0.0025639421534999,1,16400000000.0
1.7177635566666537e+18,0.0257334590596,-0.0587529150075999,-0.01511888684495,1,16400000000.0
1.7177635568666537e+18,0.001325199526025,-0.0523176757621999,-0.0305301188253149,1,16400000000.0
1.7177635570666537e+18,-0.000440338090466,0.0548741839825,0.0187969696484,1,16400000000.0
1.7177635572666537e+18,-0.00742937123258,0.029228991782,0.0147068150578999,1,16400000000.0
1.7177635574666537e+18,0.0011611595225899,0.0034696286310675,0.008401388569265,1,16400000000.0
1.7177635576666537e+18,-0.00565074532056,-0.002323161997085,-0.0022262373705549,1,16400000000.0
1.7177635578666537e+18,-0.0050079848259999,-0.0181277395180952,-0.0074901117478571,1,16400000000.0
1.7177635580666537e+18,0.0041299467034,0.003585467872085,-0.002167949825715,1,16400000000.0
