Timestamps,Acc_X,Acc_Y,Acc_Z,Label,Set_Time
1.717848954513561e+18,1.1856059484095238,5.718736397857144,8.275441131428572,1,18800000000.0
1.717848954713561e+18,1.7169445953499998,5.532704681499999,10.3273840943,1,18800000000.0
1.717848954913561e+18,-0.214384185859,8.205194709649998,1.812685501075,1,18800000000.0
1.717848955113561e+18,4.2074580459175,6.81219895925,-4.0104003296,1,18800000000.0
1.717848955313561e+18,8.793441444650002,6.52997584532,1.014388069211,1,18800000000.0
1.717848955513561e+18,13.843115592699998,8.00489623245,5.48568745428,1,18800000000.0
1.717848955713561e+18,10.0614920198,3.2468905562887898,-4.175649192925,1,18800000000.0
1.717848955913561e+18,9.1853115467,1.102786743145,7.251011443999999,1,18800000000.0
1.717848956113561e+18,5.797518997105,4.7491291351,4.30974783335,1,18800000000.0
1.717848956313561e+18,7.752221672100001,4.9353942947,6.2566292724,1,18800000000.0
1.717848956513561e+18,4.08917401884,1.925094245955,9.2289757452,1,18800000000.0
1.717848956713561e+18,0.6222410430999997,5.668719337524999,6.4875390929000005,1,18800000000.0
1.717848956913561e+18,-2.701372467,8.225499984699997,4.411266723550001,1,18800000000.0
1.717848957113561e+18,-2.5735981751050003,7.58561064155,3.43849211885,1,18800000000.0
1.717848957313561e+18,-1.1537258148198,2.15107930755,8.8463115007,1,18800000000.0
1.717848957513561e+18,4.558066452050001,-2.237726623441,11.23359212525,1,18800000000.0
1.717848957713561e+18,8.6310291828,3.661797752375,3.9062244644050006,1,18800000000.0
1.717848957913561e+18,6.497979881249999,2.2653816147199994,5.98668063355,1,18800000000.0
1.717848958113561e+18,8.0349686965,4.419956153885002,5.8044196472,1,18800000000.0
1.717848958313561e+18,5.694473281798001,3.670120445205,5.2553539354,1,18800000000.0
1.717848958513561e+18,7.056109245250001,4.2363629379,5.502549888600001,1,18800000000.0
1.717848958713561e+18,7.722216567950001,4.126364181495001,6.35441342945,1,18800000000.0
1.717848958913561e+18,4.446136711149999,2.9112435379549995,7.069379150449999,1,18800000000.0
1.717848959113561e+18,5.943869659599999,3.1720012893745,7.574413924850002,1,18800000000.0
1.717848959313561e+18,6.00146239475,1.75576636509,7.7477983706,1,18800000000.0
1.717848959513561e+18,6.65753308835,2.55827753458,6.9936291733,1,18800000000.0
1.717848959713561e+18,6.335657432549999,2.0791014862000003,7.490872650199999,1,18800000000.0
1.717848959913561e+18,5.33661245725,2.0620444564500007,8.5710114899,1,18800000000.0
1.717848960113561e+18,2.1456680603189997,4.382519004650001,7.710802802999998,1,18800000000.0
1.717848960313561e+18,0.6767352218499999,4.107548309349999,8.7455934448,1,18800000000.0
1.717848960513561e+18,3.5306255264,3.89443647765,10.43580363355,1,18800000000.0
1.717848960713561e+18,-0.414495552088,2.7733727417500003,10.2082543252,1,18800000000.0
1.717848960913561e+18,-5.63959739695,4.868199028125,2.3089859390500003,1,18800000000.0
1.717848961113561e+18,-5.2545081939500005,7.625577529900001,2.9363388519099995,1,18800000000.0
1.717848961313561e+18,-6.590188133349999,8.50243908715,2.4985517349050004,1,18800000000.0
1.717848961513561e+18,-5.656138000905,7.789546554739999,4.074983528100001,1,18800000000.0
1.717848961713561e+18,-3.663661376915,1.14599439253,3.76143056485,1,18800000000.0
1.717848961913561e+18,-6.24655522155,1.3388533401900002,8.3242346654,1,18800000000.0
1.717848962113561e+18,-9.5525204313,0.2960917739895,9.720104438700002,1,18800000000.0
1.717848962313561e+18,-7.951569625999999,1.130726142865,8.154300544399998,1,18800000000.0
1.717848962513561e+18,-6.902857932999998,1.26462270355,7.246124107349999,1,18800000000.0
1.717848962713561e+18,-2.732261091,4.780180991,3.5748090035714286,1,18800000000.0
1.717848962913561e+18,-5.4364772874,2.72372099304,4.369855339,1,18800000000.0
1.717848963113561e+18,-8.153776634200002,0.3325185241949999,8.405440795900002,1,18800000000.0
1.717848963313561e+18,-9.01917951995,0.2043325881949999,9.382788391,1,18800000000.0
1.717848963513561e+18,-8.549823051450002,1.25123304748,6.238382217449999,1,18800000000.0
1.717848963713561e+18,-7.610743377699999,1.3626538467424998,8.323710754299999,1,18800000000.0
1.717848963913561e+18,-3.5224151000200004,3.27833267205,3.9658604507000006,1,18800000000.0
1.717848964113561e+18,-2.35386261767,3.99533415957575,1.97417717747,1,18800000000.0
1.717848964313561e+18,-9.51978350785,2.144605270478,7.703363273849999,1,18800000000.0
1.717848964513561e+18,-9.1196880111,-0.2007849655145,9.23479115275,1,18800000000.0
1.717848964713561e+18,-8.245228957650001,0.510214004515,8.30540382385,1,18800000000.0
1.717848964913561e+18,-7.788640937799999,1.955496025185,6.65237631225,1,18800000000.0
1.717848965113561e+18,-6.302434021050001,1.9083665313705,6.771625831600001,1,18800000000.0
1.717848965313561e+18,-2.630973861637675,4.84408417515,1.7588200149499995,1,18800000000.0
