"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.779625018E-3,-1.767533273E-1,-3.139594197E-2,-3.461799771E-2
1.176962501E-2,-2.135347724E-1,5.080518499E-2,5.080147646E-3
2.175962500E-2,-1.957410723E-1,1.485376507E-1,3.520383686E-2
3.175062500E-2,-1.439063698E-1,2.544603646E-1,3.199792281E-2
4.174062505E-2,-9.371402860E-2,3.462803662E-1,-5.568240769E-3
5.173162505E-2,-5.974540859E-2,4.226078689E-1,-6.558524072E-2
6.172162504E-2,-4.116787389E-2,4.637994170E-1,-1.234566122E-1
7.171262504E-2,-3.276746348E-2,4.688477516E-1,-1.571650356E-1
8.170262503E-2,-9.898736142E-3,4.362150133E-1,-1.677195728E-1
9.169362503E-2,3.277442604E-2,3.604137301E-1,-1.749292761E-1
1.016836250E-1,8.008140326E-2,2.511047423E-1,-1.752275079E-1
1.116746250E-1,1.076997146E-1,1.698229611E-1,-1.723459661E-1
1.216646250E-1,1.155797541E-1,1.330536455E-1,-1.803499460E-1
1.316546250E-1,1.153153032E-1,1.315140724E-1,-2.015172839E-1
1.416456250E-1,1.071026400E-1,1.655062437E-1,-2.263855040E-1
1.516356251E-1,8.892256767E-2,2.263307124E-1,-2.539319098E-1
1.616266250E-1,6.416582316E-2,3.060106039E-1,-2.772929072E-1
1.716166250E-1,1.685848273E-2,4.157211185E-1,-2.979388535E-1
1.816076250E-1,-5.580084398E-2,5.460752845E-1,-3.017680943E-1
1.915975000E-1,-1.424244195E-1,6.527865529E-1,-2.763926983E-1
2.015885000E-1,-2.088017762E-1,7.220803499E-1,-2.080386132E-1
2.115785000E-1,-2.262406796E-1,7.477979660E-1,-1.094039008E-1
2.215685000E-1,-2.150101066E-1,6.671438813E-1,-1.766491123E-2
2.315595000E-1,-2.051164657E-1,5.738786459E-1,3.878744319E-2
2.415495000E-1,-2.060550004E-1,5.759055018E-1,3.448257223E-2
2.515405000E-1,-1.940580010E-1,6.548551917E-1,-4.563143849E-2
2.615305000E-1,-1.531565934E-1,7.312557101E-1,-1.763714701E-1
2.715215000E-1,-8.119425178E-2,8.112072945E-1,-3.256672025E-1
2.815115000E-1,1.198090333E-2,9.157000184E-1,-4.590473175E-1
2.915025000E-1,9.034388512E-2,1.000651121E0,-5.283571482E-1
3.014925000E-1,1.401670873E-1,1.057610512E0,-5.280647874E-1
3.114835000E-1,1.658338457E-1,1.065291882E0,-5.051818490E-1
3.214735001E-1,1.645691544E-1,9.866166711E-1,-4.672022164E-1
3.314635000E-1,1.351180673E-1,8.684450388E-1,-4.157752395E-1
3.414545000E-1,9.084033221E-2,7.213623524E-1,-3.495182395E-1
3.514445000E-1,3.901974484E-2,5.940310359E-1,-2.767468393E-1
3.614355000E-1,-1.121678948E-2,5.337598324E-1,-2.056780905E-1
3.714255000E-1,-5.547372997E-2,4.870823622E-1,-1.327508837E-1
3.814165000E-1,-8.438083529E-2,4.325183034E-1,-6.549466401E-2
3.914065000E-1,-1.028096378E-1,3.955275118E-1,-1.407914050E-2
4.013975000E-1,-1.164310277E-1,3.738957644E-1,-8.530659601E-3
4.113875000E-1,-1.256524920E-1,3.510799408E-1,-2.986604162E-2
4.213775000E-1,-1.325781345E-1,3.482663333E-1,-4.310366884E-2
4.313685000E-1,-1.309144497E-1,3.309901357E-1,-1.141285058E-2
4.413585000E-1,-1.213296577E-1,2.639821172E-1,5.124190077E-2
4.513495000E-1,-1.041043326E-1,1.589803398E-1,1.227549687E-1
4.613395000E-1,-8.662047982E-2,3.213730454E-2,1.729475707E-1
4.713305000E-1,-7.242503017E-2,-4.859882221E-2,1.792131811E-1
4.813205000E-1,-7.341222465E-2,-3.947931156E-2,1.459022462E-1
4.913115000E-1,-8.668249100E-2,9.149743244E-3,9.873925894E-2
5.013015000E-1,-9.040472656E-2,5.079063773E-2,5.060991272E-2
5.112925000E-1,-5.944788083E-2,8.906451613E-2,1.282285340E-2
5.212825000E-1,2.308436669E-4,8.748571575E-2,5.703486502E-3
5.312725000E-1,5.661661923E-2,5.436637625E-2,3.922203183E-2
5.412635000E-1,9.498978406E-2,4.276594147E-2,7.144751400E-2
5.512535000E-1,1.247612610E-1,7.629700005E-2,5.802624673E-2
5.612445000E-1,1.474526376E-1,1.770848483E-1,1.547383890E-2
5.712345000E-1,1.875870079E-1,3.435321450E-1,-4.571868107E-2
5.812255000E-1,2.722956538E-1,5.057072043E-1,-9.616243094E-2
5.912155000E-1,4.104703069E-1,6.436845064E-1,-9.766871482E-2
6.012065000E-1,5.757254958E-1,7.406753302E-1,-4.277161509E-2
6.111965000E-1,7.204552889E-1,7.632701397E-1,3.270982578E-2
6.211865000E-1,8.060472012E-1,7.437081933E-1,7.904258370E-2
6.311775000E-1,8.223137856E-1,6.816514730E-1,7.072260231E-2
6.411675000E-1,7.873363495E-1,6.385880709E-1,4.017233849E-3
6.511585000E-1,7.495817542E-1,6.611742973E-1,-6.911982596E-2
6.611485000E-1,7.697246075E-1,7.189170718E-1,-1.210138947E-1
6.711395000E-1,8.606606126E-1,7.828963399E-1,-1.260696352E-1
6.811295000E-1,9.943888783E-1,8.368664980E-1,-8.072719723E-2
6.911205000E-1,1.139135361E0,8.813807368E-1,-5.670261569E-3
7.011105000E-1,1.286493421E0,9.087259769E-1,8.800636977E-2
7.111005000E-1,1.444647431E0,9.510588050E-1,1.732365787E-1
7.210915000E-1,1.606562614E0,1.040933490E0,1.949209720E-1
7.310815000E-1,1.747679472E0,1.154749036E0,1.336687952E-1
7.410725000E-1,1.847380280E0,1.243654251E0,3.863539919E-2
7.510625000E-1,1.946126223E0,1.331244826E0,-5.998598039E-2
7.610535000E-1,2.063370705E0,1.300891876E0,-1.156961545E-1
7.710435000E-1,2.171019554E0,1.110020638E0,-6.549157202E-2
7.810345000E-1,2.235285997E0,8.674826026E-1,1.408447176E-1
7.910245000E-1,2.310201168E0,6.863484979E-1,4.825171232E-1
8.010155000E-1,2.416979551E0,5.253419876E-1,8.632664084E-1
8.110055000E-1,2.525067806E0,4.619909823E-1,1.025944352E0
8.209955000E-1,2.574184418E0,4.811169803E-1,9.093670845E-1
8.309865000E-1,2.567085028E0,5.774549842E-1,6.125125289E-1
8.409765000E-1,2.568926573E0,7.505967021E-1,2.029271126E-1
