"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.306249950E-4,6.233038330E0,5.471122742E0,5.225034485E0
1.052062504E-2,6.052663422E0,5.571863251E0,5.485193481E0
2.051062504E-2,5.905669098E0,5.607040100E0,5.827381897E0
3.050162503E-2,5.801934814E0,5.476212158E0,6.074517975E0
4.049162503E-2,5.826334076E0,5.319937134E0,6.157295837E0
5.048262503E-2,6.078260193E0,5.309907990E0,6.111940155E0
6.047262502E-2,6.265371094E0,5.415887604E0,6.044729919E0
7.046362502E-2,6.235732727E0,5.453908539E0,6.002517700E0
8.045362501E-2,6.075715485E0,5.441783752E0,6.079607391E0
9.044462501E-2,5.906118164E0,5.439089355E0,6.252048798E0
1.004346250E-1,5.744154968E0,5.423072662E0,6.295159149E0
1.104256250E-1,5.606740723E0,5.428311768E0,6.161038055E0
1.204156250E-1,5.493875427E0,5.436394958E0,5.980214081E0
1.304056250E-1,5.419929199E0,5.428162079E0,5.747448120E0
1.403966250E-1,5.499713287E0,5.471571808E0,5.532046051E0
1.503866250E-1,5.649851074E0,5.544769592E0,5.361849976E0
1.603776250E-1,5.764512634E0,5.646557922E0,5.232668610E0
1.703676250E-1,5.749244385E0,5.710624695E0,5.150190125E0
1.803586250E-1,5.711522827E0,5.749693451E0,5.111720123E0
1.903485000E-1,5.626349945E0,5.836213531E0,5.154830475E0
2.003395000E-1,5.523364105E0,5.945486298E0,5.364843750E0
2.103295000E-1,5.337001648E0,6.038143616E0,5.896837463E0
2.203195000E-1,5.056634674E0,6.071823578E0,6.382727051E0
2.303105000E-1,4.875211945E0,5.929768982E0,6.438261566E0
2.403005000E-1,5.011578369E0,5.810916138E0,6.546785889E0
2.502915000E-1,5.440137177E0,5.653443604E0,6.628216553E0
2.602815000E-1,5.925727386E0,5.568270721E0,6.700366516E0
2.702725000E-1,6.277645569E0,5.598956909E0,6.696923676E0
2.802625000E-1,6.441105652E0,5.633385315E0,6.633904724E0
2.902535000E-1,6.325096893E0,5.667364655E0,6.568341064E0
3.002435000E-1,6.028413849E0,5.730084229E0,6.468947754E0
3.102345000E-1,5.739065552E0,5.865702209E0,6.457272034E0
3.202245000E-1,5.487588501E0,6.020180969E0,6.538852386E0
3.302145000E-1,5.187312927E0,6.014492798E0,6.535110168E0
3.402055000E-1,4.902904358E0,5.903573456E0,6.604116669E0
3.501955000E-1,4.685406647E0,5.762716370E0,6.558162231E0
3.601865000E-1,4.485721893E0,5.670957184E0,6.558611298E0
3.701765000E-1,4.253105621E0,5.634133759E0,6.663094025E0
3.801675000E-1,4.057462463E0,5.616470490E0,6.610403595E0
3.901575000E-1,3.946543121E0,5.606291656E0,6.529871063E0
4.001485000E-1,4.162094879E0,5.715564423E0,6.514004059E0
4.101385000E-1,4.491110687E0,5.866899719E0,6.418951721E0
4.201285000E-1,4.475692749E0,5.894891510E0,6.426286469E0
4.301195000E-1,4.263733521E0,5.889502716E0,6.633455658E0
4.401095000E-1,4.094285889E0,5.842650146E0,6.774163055E0
4.501005000E-1,4.097579041E0,5.867049408E0,6.963968353E0
4.600905000E-1,4.110601959E0,5.852679291E0,7.078031158E0
4.700815000E-1,4.144880676E0,5.799240417E0,7.097790070E0
4.800715000E-1,4.125121765E0,5.655090179E0,6.981032867E0
4.900625000E-1,4.009711761E0,5.541326752E0,6.821315002E0
5.000525001E-1,4.039499817E0,5.635181580E0,6.740333405E0
5.100435000E-1,4.163292389E0,5.903423767E0,6.833439789E0
5.200335000E-1,4.143383789E0,6.102509766E0,7.038513336E0
5.300235000E-1,3.912713470E0,6.184688873E0,7.115004272E0
