Mean Acc_X,Std Dev Acc_X,Min Acc_X,Max Acc_X,Mean Acc_Y,Std Dev Acc_Y,Min Acc_Y,Max Acc_Y,Mean Acc_Z,Std Dev Acc_Z,Min Acc_Z,Max Acc_Z
-0.5739144537156052,0.6232243928982693,-2.12711414343,1.5502587204279998,0.014511978646171845,1.807087589985644,-3.83200131215,4.22791300965,9.580450515000495,0.8030485983454682,7.69178485105,12.497608588800002
