Mean Acc_X,Std Dev Acc_X,Min Acc_X,Max Acc_X,Mean Acc_Y,Std Dev Acc_Y,Min Acc_Y,Max Acc_Y,Mean Acc_Z,Std Dev Acc_Z,Min Acc_Z,Max Acc_Z
-0.5843532449329703,0.6538536390460923,-2.838928916865,1.82583565511,0.5940157542168155,1.4526434686787106,-3.04570891575,4.9615973052,9.62168235509615,1.754049508988882,4.1044123306,14.033616942499998
