Mean Gyro_X,Std Dev Gyro_X,Min Gyro_X,Max Gyro_X,Mean Gyro_Y,Std Dev Gyro_Y,Min Gyro_Y,Max Gyro_Y,Mean Gyro_Z,Std Dev Gyro_Z,Min Gyro_Z,Max Gyro_Z
-0.01445506910323401,0.35409021953938297,-1.4460263907499995,0.653523030885,0.002702048105313734,0.1600722141891243,-0.4296012356799999,0.5247989579999999,0.0033008906745757077,0.06793746670293484,-0.2021967965566666,0.233698154985
