Mean Acc_X,Std Dev Acc_X,Min Acc_X,Max Acc_X,Mean Acc_Y,Std Dev Acc_Y,Min Acc_Y,Max Acc_Y,Mean Acc_Z,Std Dev Acc_Z,Min Acc_Z,Max Acc_Z
-0.9725742952508704,0.48690843685467844,-1.9745990632210528,0.23819414647,-0.6541196725124482,1.4228953778926239,-4.160424668263159,2.2832170256,9.701465714266414,2.2102859117061024,3.1604752577999995,14.6839321055
