Timestamps,Gyro_X,Gyro_Y,Gyro_Z,Label
1.717692294404979e+18,-0.011812916858,0.0067589464039428,0.0074014734095238,1
1.717692294604979e+18,-0.0347565115903,-0.0172091337497,0.005139771057975,1
1.717692294804979e+18,-0.014135798115595,-0.0012105158531619,-0.0036179018788745,1
1.717692295004979e+18,0.009800774562595,0.0132011827887,-0.0074152336691499,1
1.717692295204979e+18,-0.0232179738117999,0.0059525541730999,-0.0404968689181,1
1.717692295404979e+18,0.01327236447854,-0.00947866566685,-0.017666806979,1
1.717692295604979e+18,0.014303889067,0.0033877318375199,-0.01537523289374,1
1.717692295804979e+18,-0.5066050418666667,-0.0685784568129571,0.0055834200521904,1
1.717692296004979e+18,-0.5545810759149999,0.0644147510519,-0.09730002326865,1
1.717692296204979e+18,-0.5791038051150001,0.115773308092,-0.085209441092,1
1.717692296404979e+18,-0.1129647563163999,-0.0204704661861499,-0.00743884916895,1
1.717692296604979e+18,0.5348342269699999,-0.0605627252714999,0.0312408539939499,1
1.717692296804979e+18,0.752921545515,-0.101385040212,0.047940624039,1
1.717692297004979e+18,0.585596215725,-0.0771141702279999,0.0489829691121,1
1.717692297204979e+18,0.0108147558295333,-0.1093591692857142,0.0012228573190476,1
1.717692297404979e+18,-0.4775455903309999,0.0628381699431499,0.0024523711060499,1
1.717692297604979e+18,-0.6202888578100001,-0.0113520876378,0.01733985866925,1
1.717692297804979e+18,-0.48162087798,-0.089414059747,-0.0225931559226999,1
1.717692298004979e+18,-0.2199932803415,-0.0285206665325499,0.01001511578115,1
1.717692298204979e+18,0.2086905933814999,-0.0154949723865,-0.01962871507319,1
1.717692298404979e+18,0.66232233643,0.0745150465925,0.0333159602002999,1
1.717692298604979e+18,0.6780799105800001,-0.1778657535115,-0.0341438326205499,1
1.717692298804979e+18,0.240816117747619,-0.0089135531661904,-0.0416682424645714,1
1.717692299004979e+18,-0.05837670071,0.1980609054675,0.0615804368825,1
1.717692299204979e+18,-0.7708686470949999,0.1561981376299999,-0.0764405339519,1
1.717692299404979e+18,-0.499989567705,-0.092192759457,-0.00628100645195,1
1.717692299604979e+18,-0.2968563094729999,-0.02322965144,0.0377488384944999,1
1.717692299804979e+18,0.2345601556347,-0.289094035335,0.0110170304196,1
1.717692300004979e+18,0.482638318835,-0.0743518098349999,-0.0251456987582999,1
1.717692300204979e+18,0.6422643150523809,-0.0004758429953809,-0.0854726726452381,1
1.717692300404979e+18,0.351753923298,0.164264016969,-0.0596922439986,1
1.717692300604979e+18,-0.0837784594842999,0.13701528264672,0.00554425182135,1
1.717692300804979e+18,-0.4797536760499999,-0.01718384602365,-0.02053134807095,1
1.717692301004979e+18,-0.62659846842,-0.0943405785549,0.01901497447865,1
1.717692301204979e+18,-0.5264850214099999,0.0511488879576499,-0.01640020750755,1
1.717692301404979e+18,-0.0126582137507049,0.0261854722706549,-0.01863660350216,1
1.717692301604979e+18,0.4195641357285715,0.0343523943519047,-0.0436301628757142,1
1.717692301804979e+18,0.6892805129299999,0.0167382848337999,0.0039291402789499,1
1.717692302004979e+18,0.60966215729,-0.1121742736614999,0.0662830365825,1
1.717692302204979e+18,-0.04779492802482,-0.051182359680665,-0.0006375354833,1
1.717692302404979e+18,-0.516256604626,-0.00827014684955,0.03484508729225,1
1.717692302604979e+18,-0.6847728073600001,-0.085637619726,0.039837295796,1
1.717692302804979e+18,-0.47352326512,0.046694214277,0.0099165462069049,1
1.717692303004979e+18,-0.2271799793469999,0.137047258121,0.0278338310889999,1
1.717692303204979e+18,0.2664125964839047,-0.0647994182300952,-0.0196442023535714,1
1.717692303404979e+18,0.608687074485,0.083222432152,-0.02601099419445,1
