"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.612916721E-4,4.929249573E-1,5.780679016E0,9.702224121E0
1.054729166E-2,3.028202820E-1,6.145620117E0,9.317224731E0
2.053329165E-2,2.722837830E-1,6.383026428E0,8.981622620E0
3.052029168E-2,4.070036316E-1,6.378984833E0,8.655001831E0
4.050629167E-2,7.638615417E-1,6.260281677E0,8.339757385E0
5.049229166E-2,1.060095520E0,6.023923187E0,8.182284851E0
6.047829168E-2,1.274749146E0,5.707930298E0,7.960446167E0
7.046429167E-2,1.447489929E0,5.419180756E0,7.933502197E0
8.045129167E-2,1.695224762E0,5.262306976E0,7.998167725E0
9.043729166E-2,1.958078156E0,5.206323395E0,8.134384460E0
1.004232917E-1,1.964065704E0,5.428611145E0,8.347690887E0
1.104092917E-1,1.676064606E0,5.644312592E0,8.346792755E0
1.203952917E-1,1.557660828E0,5.517226868E0,8.131240997E0
1.303822917E-1,1.353485413E0,5.417384491E0,8.287665710E0
1.403682917E-1,1.334025879E0,5.496569824E0,8.079299011E0
1.503542917E-1,1.312171326E0,5.538332977E0,7.937244415E0
1.603402917E-1,1.309327240E0,5.503305817E0,8.155041504E0
1.703262917E-1,1.272204437E0,5.527106323E0,8.337062988E0
1.803134167E-1,1.137334900E0,5.633834381E0,8.157436523E0
1.902994167E-1,1.104104004E0,5.840255127E0,7.430248718E0
2.002854167E-1,1.202748871E0,5.978268127E0,7.369924164E0
2.102714167E-1,1.361418915E0,6.054309998E0,7.607929230E0
2.202574167E-1,1.501826935E0,6.057902527E0,7.892188110E0
2.302444167E-1,1.643582153E0,6.068530426E0,8.266409912E0
2.402304167E-1,1.676962738E0,5.967640228E0,8.697812805E0
2.502164167E-1,1.637594604E0,5.803581390E0,9.483977966E0
2.602024167E-1,1.601819000E0,5.723497925E0,1.080602875E1
2.701884167E-1,1.686692505E0,5.672154694E0,1.152318741E1
2.801754167E-1,1.909279633E0,5.584287415E0,1.158321259E1
2.901614167E-1,1.995200958E0,5.408852234E0,1.146780258E1
3.001474167E-1,1.910177765E0,5.231022034E0,1.124776016E1
3.101334167E-1,1.858684845E0,5.171445923E0,1.168769531E1
3.201194167E-1,1.829944611E0,5.165757751E0,1.181867294E1
3.301064167E-1,1.860780487E0,5.148543549E0,1.151719986E1
3.400924167E-1,1.797761536E0,5.072651367E0,1.217642899E1
3.500784167E-1,1.765728149E0,5.039719849E0,1.258028915E1
3.600644167E-1,1.720671844E0,4.990621948E0,1.150013535E1
3.700504167E-1,1.629960480E0,5.072801056E0,1.066382446E1
3.800374167E-1,1.799557800E0,5.397625580E0,9.743238831E0
3.900234167E-1,1.810634766E0,5.794749756E0,8.593330078E0
4.000094167E-1,1.340612183E0,6.228397980E0,7.690557404E0
4.099954167E-1,8.418493652E-1,6.691983948E0,6.376889191E0
4.199814167E-1,4.992118835E-1,7.031477966E0,5.569617920E0
4.299684167E-1,3.838018799E-1,7.492668915E0,5.695655823E0
4.399544167E-1,2.439926147E-1,8.010142822E0,5.143304443E0
4.499404167E-1,-2.897973633E-1,7.599097595E0,4.164040833E0
4.599264167E-1,-1.097218323E-1,8.528963928E0,4.093986511E0
4.699124167E-1,-6.878196716E-1,8.699010315E0,6.461313629E0
4.798994167E-1,-1.408570862E0,8.237669678E0,4.464017029E0
4.898854167E-1,-1.276994476E0,1.059706329E1,1.540596313E0
4.998714167E-1,-1.931882629E0,9.165440369E0,-3.547622681E-1
5.098574167E-1,-1.692680054E0,8.206085358E0,-1.731748810E0
5.198434167E-1,-6.346801758E-2,8.405470734E0,-1.694027252E0
5.298304167E-1,1.030906219E0,8.099357300E0,-1.406475220E0
5.398164167E-1,1.601968689E0,7.577392731E0,-1.336420898E0
5.498024167E-1,1.763632507E0,8.167914734E0,-4.899311829E-1
5.597884167E-1,7.095245361E-1,8.271199951E0,8.708889771E-1
5.697744167E-1,-5.155279541E-1,8.212671661E0,1.006357269E0
5.797614167E-1,-1.265019379E0,8.506959686E0,-1.392105103E-1
5.897474167E-1,-1.367406464E0,8.459658051E0,-5.539979553E-1
