"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.298291669E-3,3.853204250E-1,-1.281885207E-1,-1.766133588E-3
1.928429166E-2,4.424799085E-1,-9.505540878E-2,6.315296143E-2
2.927029168E-2,4.345703125E-1,-1.391767897E-2,1.265412569E-1
3.925729168E-2,3.897409737E-1,8.494610339E-2,1.580575109E-1
4.924329167E-2,3.404525220E-1,8.488938212E-2,1.671897471E-1
5.922929166E-2,2.882149518E-1,2.076165751E-2,1.656883657E-1
6.921529167E-2,2.396370322E-1,-1.333900988E-1,1.461058706E-1
7.920129166E-2,1.779892445E-1,-3.160091639E-1,1.097139418E-1
8.918829166E-2,1.110536158E-1,-4.218119979E-1,5.826406926E-2
9.917429165E-2,2.368415520E-2,-1.952773482E-1,5.689981952E-2
1.091602917E-1,-2.050381154E-2,5.825557932E-2,7.002014667E-2
1.191462917E-1,-4.914907273E-3,2.860091627E-1,1.092505828E-1
1.291332917E-1,5.255504325E-2,4.192298055E-1,1.645154357E-1
1.391192917E-1,1.314136237E-1,4.242595732E-1,2.082448751E-1
1.491052917E-1,2.239307761E-1,3.814785480E-1,2.374056876E-1
1.590912917E-1,3.204595447E-1,3.326214850E-1,2.583606541E-1
1.690772917E-1,3.931992650E-1,2.749360800E-1,2.839935720E-1
1.790644167E-1,3.947349191E-1,9.120847285E-2,2.967188060E-1
1.890504167E-1,2.938615680E-1,-1.413278282E-1,2.579831481E-1
1.990364167E-1,1.263460070E-1,-2.664864361E-1,1.832760274E-1
2.090224167E-1,-4.352851957E-2,-3.412227333E-1,1.258622706E-1
2.190084167E-1,-1.637844443E-1,-4.096147418E-1,9.413494170E-2
2.289954167E-1,-1.982164532E-1,-4.660497904E-1,6.825806946E-2
2.389814167E-1,-1.595342308E-1,-4.667139351E-1,4.915637150E-2
2.489674167E-1,-2.581904642E-2,-2.475245893E-1,3.709784150E-2
2.589534167E-1,2.162145525E-1,1.317220777E-1,3.972593322E-2
2.689394167E-1,5.362202525E-1,4.386513829E-1,7.870901376E-2
2.789264167E-1,8.977792263E-1,5.957993865E-1,1.116291210E-1
2.889124167E-1,1.267617464E0,6.090954542E-1,1.147663295E-1
2.988984167E-1,1.633381128E0,5.857663155E-1,8.630932122E-2
3.088844167E-1,1.993265867E0,6.206002235E-1,2.315910906E-2
3.188704167E-1,2.345949173E0,5.974699855E-1,-4.077639058E-2
3.288574167E-1,2.696125031E0,6.189435720E-1,-1.043127552E-1
3.388434167E-1,3.085896492E0,8.587480187E-1,-1.488035470E-1
3.488294167E-1,3.474728584E0,1.010110378E0,-1.271794736E-1
3.588154167E-1,3.809639931E0,9.936383367E-1,-6.449013948E-2
3.688014167E-1,4.052369595E0,8.954491615E-1,-2.273124829E-2
3.787884167E-1,4.127161503E0,7.380272150E-1,-1.598739810E-2
3.887744167E-1,4.020512581E0,6.360526681E-1,-5.492041633E-2
3.987604167E-1,3.797610044E0,5.489889383E-1,-9.187995642E-2
4.087464167E-1,3.531774282E0,3.193275034E-1,-8.666708320E-2
4.187324167E-1,3.319250107E0,1.780754626E-1,-8.540531248E-2
4.287184167E-1,3.224719763E0,8.911497146E-2,-1.858818531E-1
4.387054167E-1,3.260249376E0,-9.940677136E-2,-3.229048550E-1
4.486914167E-1,3.373224497E0,-3.592180908E-1,-3.792799711E-1
4.586774167E-1,4.328187943E0,-2.555485666E-1,-5.372684002E-1
4.686634167E-1,4.952250957E0,4.197105765E-1,-1.845441610E-1
4.786504167E-1,4.922470093E0,1.004282117E0,9.388250299E-3
4.886364167E-1,4.685195923E0,1.074518442E0,1.172950119E-1
4.986224167E-1,4.347250938E0,7.887760401E-1,3.016752303E-1
5.086084167E-1,3.962142467E0,4.299336970E-1,4.637946188E-1
5.185944167E-1,3.544025421E0,3.050379455E-1,5.027835369E-1
5.285814167E-1,2.996166468E0,3.060478270E-1,5.025683641E-1
5.385674167E-1,2.602920771E0,2.830832005E-1,4.485190213E-1
5.485534167E-1,2.507623911E0,3.855158389E-1,4.624849260E-1
5.585394167E-1,2.688747883E0,6.254882216E-1,6.626992226E-1
5.685254167E-1,2.857290268E0,7.917056680E-1,1.013726950E0
5.785114167E-1,2.916673422E0,8.699553609E-1,1.379814506E0
5.884984167E-1,2.886398315E0,8.564685583E-1,1.727978587E0
5.984844167E-1,2.760554314E0,6.411370039E-1,2.034557819E0
6.084704167E-1,2.729747772E0,1.181406528E-1,2.284780264E0
6.184564167E-1,2.881699324E0,-5.801875591E-1,2.510755539E0
6.284434167E-1,2.910653591E0,-1.222973943E0,2.705639601E0
6.384294167E-1,2.869097948E0,-1.720260978E0,2.958544970E0
6.484154167E-1,2.816054583E0,-1.764350057E0,3.283092737E0
6.584014167E-1,2.778911352E0,-1.820941687E0,3.567867994E0
6.683874167E-1,2.876329660E0,-1.698604107E0,3.767317057E0
6.783734167E-1,3.008699417E0,-1.232961774E0,3.844980478E0
6.883604167E-1,3.030206680E0,-5.012980103E-1,3.716680288E0
6.983464167E-1,2.892910480E0,5.070321560E-1,3.418444395E0
7.083324167E-1,2.621433496E0,1.171130300E0,2.999021292E0
7.183184167E-1,2.236927509E0,1.486227393E0,2.480513334E0
7.283044167E-1,1.869636655E0,2.230488777E0,2.237909555E0
7.382914167E-1,1.306998491E0,2.051315784E0,1.996085763E0
7.482774167E-1,7.113748193E-1,1.295969605E0,1.753994823E0
7.582634167E-1,1.437603831E-1,6.053281426E-1,1.396458030E0
7.682494167E-1,-3.106398880E-1,2.100460827E-1,8.730494380E-1
7.782354167E-1,-5.513547063E-1,1.129253805E-1,2.407808155E-1
7.882224167E-1,-5.839062929E-1,4.018193111E-2,-3.268948793E-1
7.982084167E-1,-4.653150141E-1,-2.001059502E-1,-6.722654700E-1
8.081944167E-1,-3.211088479E-1,-5.625453591E-1,-6.995027065E-1
8.181804167E-1,2.085123211E-1,-1.872994065E0,-2.829687297E-1
8.281664167E-1,4.057766497E-1,-1.156004548E0,8.788443208E-1
8.381534167E-1,2.864389718E-1,-4.384304881E-1,2.914547682E0
8.481394167E-1,1.238460541E-1,-7.521114945E-1,4.058809757E0
8.581254167E-1,1.130018532E-1,-1.929268688E-1,4.538691044E0
