Timestamps,Acc_X_cleaned,Acc_Y_cleaned,Acc_Z_cleaned,Gyro_X_cleaned,Gyro_Y_cleaned,Gyro_Z_cleaned,Label,Gender
1717684702260000000,1.6477809220150004,4.433098823499999,8.4080154419,-0.5170475959749999,-0.17034649902585,0.262723082315,1.0,M
1717684702652000000,2.29834307095,2.2781949692000003,9.1957149124,0.5808781076439999,-0.03311358920016,0.447433559228,1.0,M
1717684702660000000,2.29834307095,2.2781949692000003,9.1957149124,0.5808781076439999,-0.03311358920016,0.447433559228,1.0,M
1717684702852000000,3.25391095745,3.1094388885,8.8020485458,0.0570902610322999,-0.09564207689,0.670120090275,1.0,M
1717684702860000000,3.25391095745,3.1094388885,8.8020485458,0.0570902610322999,-0.09564207689,0.670120090275,1.0,M
1717684703052000000,4.064692428599999,2.8809091187000004,8.487058570750001,0.869387526416,-0.4172370426399999,-0.0650221934109999,1.0,M
1717684703060000000,4.064692428599999,2.8809091187000004,8.487058570750001,0.869387526416,-0.4172370426399999,-0.0650221934109999,1.0,M
1717684703252000000,4.5711193085,4.8172898941,7.122473739600001,0.9042172696105,-0.7533443503225,0.5974130816650001,1.0,M
1717684703260000000,4.5711193085,4.8172898941,7.122473739600001,0.9042172696105,-0.7533443503225,0.5974130816650001,1.0,M
1717684704252000000,-0.7406897277350001,5.50722766115,-6.832339576700001,0.4405132158945,0.07826497101326,-0.2718727932349999,1.0,M
1717684704260000000,-0.7406897277350001,5.50722766115,-6.832339576700001,0.4405132158945,0.07826497101326,-0.2718727932349999,1.0,M
1717684704452000000,-0.3167413329634999,6.902057098449999,-7.6169105529,1.206264641865,0.2602988811205,0.6369980970970001,1.0,M
1717684704460000000,-0.3167413329634999,6.902057098449999,-7.6169105529,1.206264641865,0.2602988811205,0.6369980970970001,1.0,M
1717684704652000000,0.60031164558125,4.0439380875,-8.943676529200001,1.01813433171,0.1348219856665,-0.060125749366,1.0,M
1717684704660000000,0.60031164558125,4.0439380875,-8.943676529200001,1.01813433171,0.1348219856665,-0.060125749366,1.0,M
1717684704852000000,0.1036791350004737,3.6491116333368425,-8.92444152763158,1.0276370283421057,0.092476201637421,-0.1658126149168421,1.0,M
1717684704860000000,0.1036791350004737,3.6491116333368425,-8.92444152763158,1.0276370283421057,0.092476201637421,-0.1658126149168421,1.0,M
