"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.549458333E-3,6.368791312E-2,2.578801243E-3,7.830566727E-3
1.748245833E-2,7.066193223E-2,4.009185359E-3,4.753550515E-3
2.741545833E-2,6.936574727E-2,2.528928453E-3,-1.088688383E-3
3.734845833E-2,5.394737422E-2,1.194639876E-2,-9.081900120E-3
4.728145833E-2,4.780497774E-2,2.232927643E-2,-1.169875637E-2
5.721445833E-2,3.574245423E-2,3.150519729E-2,-1.513476670E-2
6.714745833E-2,2.506401576E-2,2.801124007E-2,-1.846881583E-2
7.708045833E-2,1.748519205E-2,2.081777342E-2,-1.941903122E-2
8.701345833E-2,1.364958473E-2,1.217891648E-2,-1.963101514E-2
9.694645833E-2,1.911252737E-2,1.653038897E-3,-1.829251088E-2
1.068794583E-1,1.400640234E-2,-8.363663219E-4,-2.032776922E-2
1.168124583E-1,2.252807142E-3,-6.113153882E-3,-2.663466707E-2
1.267454583E-1,-1.191253774E-2,-5.152245518E-3,-3.880546987E-2
1.366784583E-1,-1.819014177E-2,-1.462750696E-2,-5.154336616E-2
1.466114583E-1,-2.063689195E-2,-1.044693869E-2,-5.687692389E-2
1.565444583E-1,-2.316130325E-2,7.545377128E-3,-5.754245073E-2
1.664774583E-1,-1.322008669E-2,1.666747965E-2,-5.733252317E-2
1.764104583E-1,-8.832598105E-4,2.334562317E-2,-5.446802825E-2
1.863434583E-1,5.198042840E-3,2.111462131E-2,-4.816944897E-2
1.962764583E-1,5.544786341E-3,2.356393076E-2,-3.634474799E-2
2.062094583E-1,4.597876687E-3,2.524417639E-2,-1.670783386E-2
2.161424583E-1,-9.332586080E-3,5.299751088E-2,2.568542957E-2
2.260754583E-1,-8.037284017E-3,4.873600230E-2,4.986536503E-2
2.360084583E-1,1.581212319E-2,2.779077366E-2,4.212701693E-2
2.459414583E-1,1.670857519E-2,3.118402138E-2,2.753147110E-2
2.558744583E-1,4.233797081E-3,2.265524678E-2,1.869643480E-2
2.658074583E-1,6.269500591E-5,1.913303323E-2,1.401941851E-2
2.757404583E-1,-5.984544754E-3,1.921745576E-2,1.023400202E-2
2.856734583E-1,-2.617412945E-3,2.137304284E-2,1.046110224E-2
2.956064583E-1,-1.856547780E-3,2.108195983E-2,8.899691515E-3
3.055394583E-1,-9.497671272E-4,1.552546863E-2,8.525187150E-3
3.154724583E-1,-9.437527508E-3,1.774042100E-2,4.890505224E-3
3.254054583E-1,-1.960727572E-2,1.793447137E-2,2.847355092E-3
3.353384583E-1,-2.331652679E-2,1.681621000E-2,4.322213121E-3
3.452714583E-1,-2.858767658E-2,1.684272662E-2,2.713492140E-4
3.552044583E-1,-3.652602807E-2,1.078217104E-2,2.125708386E-3
3.651374583E-1,-4.154419526E-2,8.641859517E-3,-2.222903073E-3
3.750704583E-1,-3.691722080E-2,2.573580248E-3,-2.364316955E-3
3.850034583E-1,-3.365143389E-2,5.768966395E-3,-3.192155156E-3
3.949364583E-1,-2.932939306E-2,1.032856479E-2,-3.157534171E-3
4.048694583E-1,-2.628793940E-2,1.673302799E-2,-9.162216447E-4
4.148024583E-1,-1.587498002E-2,1.968594268E-2,-3.020917997E-3
4.247354583E-1,-5.699209869E-3,1.941378973E-2,-2.193541266E-3
4.346684583E-1,2.852732781E-3,1.987691224E-2,-3.850293811E-3
4.446014583E-1,1.012742333E-2,2.041247487E-2,-8.220807649E-3
4.545344583E-1,8.042168804E-3,2.053790912E-2,-7.311603986E-3
4.644674583E-1,1.781932078E-2,1.882224344E-2,-5.634709261E-3
4.744004583E-1,2.400291525E-2,2.238422073E-2,-5.227245390E-3
4.843334583E-1,3.138744086E-2,2.506315336E-2,-6.403857842E-4
4.942664583E-1,3.347109631E-2,2.254460193E-2,5.934566725E-4
5.041994583E-1,3.070068173E-2,2.244495228E-2,6.701285020E-3
5.141324583E-1,2.544839494E-2,2.110245265E-2,1.009388641E-2
5.240654583E-1,2.047195286E-2,2.256141417E-2,1.490944531E-2
5.339984583E-1,1.350672171E-2,2.517583966E-2,1.855398156E-2
5.439314583E-1,7.819541730E-3,2.957458235E-2,2.226562984E-2
