"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.826458331E-3,1.193019104E-1,3.212619324E0,9.542955322E0
1.375945833E-2,2.529739380E-1,3.241658936E0,9.451495514E0
2.369245833E-2,2.618055725E-1,3.210074615E0,9.362879791E0
3.362545833E-2,2.752775574E-1,3.165467377E0,9.295519867E0
4.355845833E-2,2.508782959E-1,3.141666870E0,9.208101654E0
5.349145833E-2,2.365081787E-1,3.127895508E0,9.173074493E0
6.342445833E-2,2.270777893E-1,3.113974457E0,9.192234650E0
7.335745833E-2,1.875599670E-1,3.103496246E0,9.189839630E0
8.329045833E-2,1.510359192E-1,3.080593872E0,9.204658813E0
9.322345833E-2,1.236428833E-1,3.085234222E0,9.280850372E0
1.031564583E-1,1.354682922E-1,3.091820526E0,9.323661346E0
1.130894583E-1,1.559756470E-1,3.143912201E0,9.239985352E0
1.230224583E-1,1.833686829E-1,3.154091034E0,9.139394531E0
1.329554583E-1,2.523751831E-1,3.216211853E0,9.104816437E0
1.428884583E-1,2.963836670E-1,3.276237030E0,9.137149200E0
1.528214583E-1,2.427951050E-1,3.340303802E0,9.162446594E0
1.627544583E-1,1.222956848E-1,3.339106293E0,9.218579865E0
1.726874583E-1,9.834548950E-2,3.323538666E0,9.309440918E0
1.826204583E-1,7.978408813E-2,3.282973022E0,9.341923370E0
1.925534583E-1,5.658233643E-2,3.262615356E0,9.270222473E0
2.024864583E-1,-1.676513672E-2,3.234024811E0,9.192084961E0
2.124194583E-1,-1.658551025E-1,3.201692047E0,9.127868500E0
2.223524583E-1,-3.948788452E-1,3.252137146E0,9.047785034E0
2.322854583E-1,-3.529660034E-1,3.262914734E0,9.141939240E0
2.422184583E-1,1.324745178E-1,3.204985199E0,9.400301971E0
2.521514583E-1,1.475930786E-1,3.222349091E0,9.172326050E0
2.620844583E-1,1.148112488E-1,3.249143372E0,9.072333984E0
2.720174583E-1,9.535171509E-2,3.271147614E0,9.123078461E0
2.819504583E-1,6.182144165E-2,3.288810883E0,9.186995544E0
2.918834583E-1,7.125183105E-2,3.293151855E0,9.227561188E0
3.018164583E-1,3.682342529E-2,3.285218353E0,9.219178619E0
3.117494583E-1,3.457809448E-2,3.284619598E0,9.179660797E0
3.216824583E-1,1.287322998E-2,3.297492828E0,9.098828888E0
3.316154583E-1,-1.302291870E-2,3.312012634E0,9.051676941E0
3.415484583E-1,1.032852173E-2,3.329077148E0,9.047036591E0
3.514814583E-1,3.607498169E-2,3.318449249E0,9.048234100E0
3.614144583E-1,5.598358154E-2,3.294199677E0,9.077722778E0
3.713474583E-1,8.113128662E-2,3.283422089E0,9.136550446E0
3.812804583E-1,1.043330383E-1,3.241209869E0,9.225615234E0
3.912134583E-1,1.118174744E-1,3.210972748E0,9.260343018E0
4.011464583E-1,1.104702759E-1,3.209775238E0,9.281898193E0
4.110794583E-1,1.079255676E-1,3.213367767E0,9.283993835E0
4.210124583E-1,1.166075134E-1,3.228636017E0,9.328451385E0
4.309454583E-1,1.249900818E-1,3.219804382E0,9.368268585E0
4.408784583E-1,1.556762695E-1,3.234473877E0,9.358688507E0
4.508114583E-1,1.270857239E-1,3.223696289E0,9.296567688E0
4.607444583E-1,1.059796143E-1,3.175646210E0,9.319769440E0
4.706774583E-1,5.837860107E-2,3.142415314E0,9.358389130E0
4.806104583E-1,3.353027344E-2,3.118465118E0,9.362430725E0
4.905434583E-1,1.092727661E-2,3.119063873E0,9.381141815E0
5.004764583E-1,-8.532257080E-3,3.101550293E0,9.324110413E0
5.104094583E-1,2.424957275E-2,3.092718658E0,9.256301422E0
5.203424583E-1,4.445755005E-2,3.127296753E0,9.221124573E0
5.302754583E-1,2.035766602E-2,3.173251190E0,9.187294922E0
5.402084583E-1,3.876937866E-2,3.180735626E0,9.170978851E0
5.501414583E-1,4.071533203E-2,3.187022552E0,9.226663055E0
5.600744583E-1,5.313949585E-2,3.193758545E0,9.226513367E0
5.700074583E-1,8.083190918E-2,3.213517456E0,9.217382355E0
5.799404583E-1,8.592132568E-2,3.221450958E0,9.264833679E0
5.898734583E-1,5.733078003E-2,3.207679596E0,9.357191620E0
5.998064583E-1,7.634124756E-3,3.201242981E0,9.396410065E0
6.097394583E-1,-2.874023438E-2,3.196602631E0,9.410929871E0
6.196724583E-1,-5.972579956E-2,3.183130646E0,9.376651154E0
6.296054583E-1,-5.703140259E-2,3.169958038E0,9.340875549E0
6.395384583E-1,-7.214996338E-2,3.158282318E0,9.313033447E0
6.494714583E-1,-5.987548828E-2,3.149001617E0,9.287885742E0
6.594044583E-1,-5.688171387E-2,3.137176208E0,9.277557220E0
6.693374583E-1,-8.487350464E-2,3.133134613E0,9.262588348E0
6.792704583E-1,-1.104702759E-1,3.115471344E0,9.254056091E0
6.892034583E-1,-1.281335449E-1,3.124901733E0,9.293723602E0
6.991364583E-1,-1.200503540E-1,3.143912201E0,9.262887726E0
7.090694583E-1,-9.909393311E-2,3.173400879E0,9.240135040E0
7.190024583E-1,-6.092330933E-2,3.172502747E0,9.268276520E0
7.289354583E-1,-7.589218140E-2,3.176095276E0,9.255852356E0
7.388684583E-1,-7.274871826E-2,3.180885315E0,9.207203522E0
7.488014583E-1,-6.376739502E-2,3.169508972E0,9.191635895E0
7.587344583E-1,-3.412902832E-2,3.167413330E0,9.222471771E0
7.686678333E-1,-3.712280273E-2,3.183430023E0,9.253906403E0
7.786008333E-1,-5.089416504E-3,3.217708740E0,9.325008545E0
7.885338333E-1,-3.742218018E-3,3.226690063E0,9.363478546E0
7.984668333E-1,1.287322998E-2,3.202889557E0,9.372010803E0
8.083998333E-1,1.646575928E-3,3.177143097E0,9.355395355E0
8.183328333E-1,-1.766326904E-2,3.192860413E0,9.325307922E0
8.282658333E-1,-2.844085693E-2,3.158731384E0,9.277257843E0
8.381988333E-1,-6.840774536E-2,3.166964264E0,9.262738037E0
8.481318333E-1,-7.529342651E-2,3.177891541E0,9.241332550E0
8.580648333E-1,-6.975494385E-2,3.209475861E0,9.211843872E0
8.679978333E-1,-4.775070190E-2,3.239563293E0,9.162147217E0
8.779308333E-1,3.742218018E-3,3.251837769E0,9.136849823E0
8.878638333E-1,3.308120728E-2,3.263812866E0,9.102122040E0
8.977968333E-1,3.128494263E-2,3.279979248E0,9.077423401E0
9.077298333E-1,3.966751099E-2,3.312910767E0,9.055868225E0
9.176628333E-1,2.200424194E-2,3.357518005E0,8.989705811E0
9.275958333E-1,1.362167358E-2,3.398233337E0,8.860973511E0
9.375288333E-1,2.050735474E-2,3.430566101E0,8.794212341E0
9.474618333E-1,2.484832764E-2,3.453169098E0,8.754993896E0
9.573948333E-1,5.029541016E-2,3.479364624E0,8.710835724E0
9.673278333E-1,9.654922485E-2,3.494932251E0,8.621172180E0
9.772608333E-1,1.231938171E-1,3.551514587E0,8.446036377E0
9.871938333E-1,1.672023010E-1,3.635489960E0,8.293653259E0
9.971268333E-1,1.760339355E-1,3.745062103E0,8.226143646E0
1.007059833E0,1.347198486E-1,3.859873352E0,8.184081116E0
1.016992833E0,1.002914429E-1,3.950135651E0,8.102351074E0
1.026925833E0,4.595443726E-2,3.982468414E0,7.990234222E0
1.036858833E0,1.481918335E-2,3.987557831E0,7.933352509E0
1.046791833E0,4.191284180E-2,3.964655457E0,7.877817993E0
1.056724833E0,4.999603271E-2,3.931424561E0,7.835905151E0
1.066657833E0,7.319778442E-2,3.896098022E0,7.831713867E0
1.076590833E0,8.741821289E-2,3.907025299E0,7.864944763E0
1.086523833E0,1.324745178E-1,3.906875610E0,7.847431183E0
1.096456833E0,1.880090332E-1,3.920197906E0,7.825426941E0
1.106389833E0,2.104623413E-1,3.908522186E0,7.818990326E0
1.116322833E0,2.077679443E-1,3.873345337E0,7.800877991E0
1.126255833E0,1.522334290E-1,3.873944092E0,7.757468262E0
1.136188833E0,5.523513794E-2,3.788771210E0,7.672295380E0
1.146121833E0,-1.204994202E-1,3.679049377E0,7.591014404E0
1.156054833E0,-2.649490356E-1,3.610342255E0,7.567363586E0
1.165987833E0,-2.588117981E-1,3.583248596E0,7.600145416E0
1.175920833E0,-1.574725342E-1,3.595972137E0,7.736511841E0
1.185853833E0,2.484832764E-2,3.602708130E0,7.974816284E0
1.195786833E0,2.029779053E-1,3.532204742E0,8.227041779E0
1.205719833E0,2.980302429E-1,3.375929718E0,8.433612213E0
1.215652833E0,3.218307495E-1,3.194207611E0,8.610244904E0
1.225585833E0,3.043171692E-1,2.972817993E0,8.683891754E0
1.235518833E0,2.880010986E-1,2.739602966E0,8.694819031E0
1.245451833E0,2.468367004E-1,2.518512726E0,8.665330353E0
1.255384833E0,1.865121460E-1,2.350262604E0,8.633596344E0
1.265317833E0,1.239422607E-1,2.220931549E0,8.627010040E0
1.275250833E0,6.107299805E-2,2.173929291E0,8.636739807E0
1.285183833E0,1.631607056E-2,2.163151703E0,8.656648407E0
1.295116833E0,7.334747314E-3,2.162552948E0,8.822653198E0
1.305049833E0,4.176315308E-2,2.185754700E0,9.073681183E0
1.314982833E0,6.481521606E-2,2.183659058E0,9.284442902E0
1.324915833E0,8.846603394E-2,2.055525513E0,9.291478271E0
1.334848833E0,9.131011963E-3,1.843715973E0,9.354347534E0
1.344781833E0,-8.801696777E-2,1.583556976E0,9.515113220E0
1.354714833E0,-2.014810181E-1,1.247356110E0,9.585317230E0
1.364647833E0,-2.345622253E-1,9.548643494E-1,9.601932678E0
1.374580833E0,-2.294728088E-1,6.655160522E-1,9.648635559E0
1.384513833E0,-2.459385681E-1,4.107458496E-1,9.638756104E0
1.394446833E0,-2.392025757E-1,2.841091919E-1,9.531728668E0
1.404379833E0,-1.360670471E-1,2.222877502E-1,9.432485046E0
1.414312833E0,-7.424560547E-2,2.375559998E-1,9.436526642E0
1.424245833E0,-1.312770081E-1,3.332070923E-1,9.498048706E0
1.434178833E0,-1.787283325E-1,4.962181091E-1,9.374256134E0
1.444111833E0,-2.393522644E-1,6.399192810E-1,9.144933014E0
1.454044833E0,-2.671943665E-1,7.188052368E-1,9.091793518E0
1.463977833E0,-1.758842468E-1,7.438032532E-1,9.249864807E0
1.473910833E0,2.365081787E-2,7.101232910E-1,9.411079559E0
1.483843833E0,2.173480225E-1,6.093827820E-1,9.543254700E0
1.493776833E0,3.614982605E-1,4.716691589E-1,9.432784424E0
1.503709833E0,4.803511047E-1,2.941383362E-1,9.191336517E0
1.513642833E0,5.292993164E-1,-9.325607300E-2,8.909322968E0
1.523575833E0,4.510121155E-1,-3.505709839E-1,8.643625488E0
1.533508833E0,2.433938599E-1,-5.140310669E-1,8.486302643E0
1.543441833E0,2.020797729E-2,-7.146139526E-1,8.511001282E0
1.553374833E0,-1.068777466E-1,-9.367520142E-1,8.637338562E0
1.563307833E0,-2.210902405E-1,-1.127156067E0,8.974886627E0
1.573240833E0,-2.983296204E-1,-1.271755371E0,9.434730377E0
1.583173833E0,-3.400927734E-1,-1.329684906E0,9.599986725E0
1.593106833E0,-3.017724609E-1,-1.335822144E0,9.423803101E0
1.603039833E0,-1.384620667E-1,-1.373394012E0,9.028774567E0
1.612972833E0,6.930587769E-2,-1.448537750E0,8.981921997E0
1.622905833E0,2.535726929E-1,-1.534010010E0,9.229207764E0
1.632838833E0,3.522175598E-1,-1.448837128E0,9.461973724E0
1.642771833E0,3.568579102E-1,-1.376088409E0,9.711355133E0
1.652704833E0,3.276686096E-1,-1.359472961E0,9.945468292E0
1.662637833E0,2.414479065E-1,-1.308878174E0,1.018392242E1
1.672570833E0,1.327738953E-1,-1.295855255E0,1.014350647E1
1.682503833E0,9.759704590E-2,-1.366358643E0,9.991572418E0
1.692436833E0,4.879852295E-2,-1.506616974E0,1.014470398E1
1.702369833E0,-1.154100037E-1,-1.665287018E0,1.006147705E1
1.712302833E0,-3.541635132E-1,-1.848356323E0,9.805060272E0
1.722235833E0,-5.559439087E-1,-2.090253296E0,9.978998566E0
1.732168833E0,-6.758445740E-1,-2.295476532E0,1.053359528E1
1.742101833E0,-6.273454285E-1,-2.444416809E0,1.068987030E1
1.752034833E0,-2.630030823E-1,-2.618055725E0,1.075483521E1
1.761967083E0,2.848576355E-1,-2.772983551E0,1.122874969E1
1.771900083E0,7.180567932E-1,-2.808609467E0,1.091739716E1
1.781833083E0,9.613009644E-1,-3.029699707E0,1.064586182E1
1.791766083E0,1.128952332E0,-3.168760529E0,1.104852448E1
1.801699083E0,1.012644196E0,-3.192411346E0,1.109896957E1
1.811632083E0,6.650669861E-1,-3.243155823E0,1.088880661E1
1.821565083E0,3.626957703E-1,-3.398832092E0,1.097113541E1
1.831498083E0,1.526824951E-1,-3.510948944E0,1.148037643E1
1.841431083E0,8.801696777E-2,-3.554208984E0,1.171314240E1
1.851364083E0,7.005432129E-2,-3.491788788E0,1.188393723E1
1.861297083E0,-6.331832886E-2,-3.467688904E0,1.197150513E1
1.871230083E0,-3.249742126E-1,-3.489244080E0,1.174652298E1
1.881163083E0,-5.031037903E-1,-3.464695129E0,1.188498505E1
1.891096083E0,-7.325765991E-1,-3.407064972E0,1.206401276E1
1.901029083E0,-9.186396790E-1,-3.519630890E0,1.231743576E1
1.910962083E0,-1.063238983E0,-3.864513702E0,1.246278351E1
1.920895083E0,-1.054706726E0,-4.121229858E0,1.212164291E1
1.930828083E0,-8.508306885E-1,-4.155957642E0,1.174816956E1
1.940761083E0,-7.635621643E-1,-4.242777100E0,1.181882263E1
1.950694083E0,-6.451583862E-1,-4.038451996E0,1.249466721E1
1.960627083E0,-4.647834778E-1,-3.623514862E0,1.289747955E1
1.970560083E0,-1.893562317E-1,-3.389102325E0,1.308444077E1
1.980493083E0,1.309776306E-1,-3.400179291E0,1.299268158E1
1.990426083E0,4.200265503E-1,-3.532354431E0,1.249811005E1
2.000359083E0,6.186634827E-1,-3.920646973E0,1.209664490E1
2.010292083E0,7.357200623E-1,-4.422852631E0,1.177241913E1
2.020225083E0,7.801776123E-1,-4.563410339E0,1.129356491E1
2.030158083E0,7.059320068E-1,-4.354145508E0,1.104328537E1
2.040091083E0,5.366340637E-1,-4.127516785E0,1.128099106E1
2.050024083E0,3.239263916E-1,-3.812422028E0,1.171374115E1
2.059957083E0,2.133064270E-1,-3.392245789E0,1.193468170E1
2.069890083E0,8.068222046E-2,-3.031046906E0,1.206985062E1
2.079823083E0,-6.062393188E-2,-2.883004761E0,1.192854446E1
2.089756083E0,-1.607656860E-1,-2.929557953E0,1.146091690E1
2.099689083E0,-2.275268555E-1,-3.056493988E0,1.113998428E1
2.109622083E0,-2.427951050E-1,-3.188818817E0,1.111393845E1
2.119555083E0,-2.532733154E-1,-3.260669403E0,1.105421265E1
2.129488083E0,-2.125579834E-1,-3.272345123E0,1.103595062E1
2.139421083E0,-2.158511353E-1,-3.289559326E0,1.099987564E1
2.149354083E0,-2.224374390E-1,-3.289110260E0,1.106334366E1
2.159287083E0,-2.082170105E-1,-3.304977264E0,1.095317276E1
2.169220083E0,-1.416055298E-1,-3.318598938E0,1.038690033E1
2.179153083E0,-1.218466187E-1,-3.310216370E0,9.969568176E0
2.189086083E0,-2.281256104E-1,-3.141666870E0,9.363478546E0
2.199019083E0,-3.881428528E-1,-2.894830170E0,9.112600250E0
2.208952083E0,-5.661227417E-1,-2.596799927E0,9.415121155E0
2.218885083E0,-9.316625977E-1,-1.985471191E0,9.624535675E0
2.228818083E0,-1.062041473E0,-1.722468109E0,9.687404938E0
2.238751083E0,-4.757107544E-1,-2.046993256E0,9.649084625E0
2.248684083E0,-2.032772827E-1,-2.081122284E0,9.504635010E0
2.258617083E0,-3.709286499E-1,-1.895059204E0,9.270671539E0
2.268550083E0,-7.702981567E-1,-1.762884064E0,8.605454865E0
2.278483083E0,-1.010249176E0,-1.751807098E0,8.184979248E0
2.288416083E0,-1.139280853E0,-1.682052155E0,8.147557068E0
2.298349083E0,-1.064436493E0,-1.533411255E0,8.334218903E0
2.308282083E0,-8.220904541E-1,-1.313518524E0,9.068142700E0
2.318215083E0,-5.198689270E-1,-1.181792450E0,9.536219330E0
2.328148083E0,-2.636018372E-1,-1.077309723E0,9.289232941E0
2.338081083E0,-1.404080200E-1,-1.022823029E0,8.724906464E0
2.348014083E0,-1.960922241E-1,-1.029559021E0,8.745114441E0
2.357947083E0,-2.029779053E-1,-1.085093536E0,9.069040833E0
2.367880083E0,-8.726852417E-2,-1.122216339E0,8.909921722E0
2.377813083E0,1.565744019E-1,-1.165925446E0,8.495882721E0
2.387746083E0,3.737727356E-1,-1.107696533E0,8.506510620E0
