Mean Acc_X,Std Dev Acc_X,Min Acc_X,Max Acc_X,Mean Acc_Y,Std Dev Acc_Y,Min Acc_Y,Max Acc_Y,Mean Acc_Z,Std Dev Acc_Z,Min Acc_Z,Max Acc_Z
0.5677247509625222,2.3162908052272586,-6.5328124466,9.374667778150002,-0.6379353041486638,3.0175164343337073,-5.870305137600001,11.121266064761905,8.469351355695036,3.875496487603095,-9.520335693222224,14.0514822925
