"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.645458333E-3,-8.027928881E-3,2.971155010E-2,4.125237092E-2
1.157745833E-2,-7.149404846E-3,1.406046189E-2,1.049072761E-2
2.150945833E-2,-6.015164778E-3,1.884962618E-2,-2.662787959E-2
3.144145833E-2,-1.196054043E-3,1.719762012E-2,-3.571653739E-2
4.137345833E-2,5.003903061E-5,1.301965211E-2,-2.849138156E-2
5.130545833E-2,-2.748576924E-3,1.369037852E-2,-1.871296391E-2
6.123745833E-2,-4.236751702E-3,8.521715179E-3,-7.517034188E-3
7.116945833E-2,-8.368575945E-3,3.346658777E-3,-1.449700072E-2
8.110145833E-2,-6.231122650E-3,-1.267917920E-2,-2.651504800E-2
9.103345833E-2,-1.399587141E-3,-1.780110970E-2,-3.207324073E-2
1.009654583E-1,1.330620144E-4,-7.269105874E-3,-3.535239026E-2
1.108974583E-1,3.006294370E-3,3.765231697E-3,-3.540317342E-2
1.208294583E-1,2.743706573E-3,1.665892638E-2,-2.579448745E-2
1.307614583E-1,4.137192387E-3,1.808392070E-2,-1.609702967E-2
1.406934583E-1,8.739400655E-3,1.505510602E-2,-1.032249816E-2
1.506254583E-1,1.490399055E-2,4.106991459E-3,-1.870688051E-3
1.605574583E-1,1.707792841E-2,-3.815646283E-3,2.934986260E-3
1.704894583E-1,1.560895331E-2,-9.980486706E-3,1.893154345E-3
1.804214583E-1,7.240767125E-3,-1.714918390E-2,-7.030298933E-3
1.903534583E-1,3.879012074E-3,-2.377185412E-2,-7.444085181E-2
2.002854583E-1,9.295082651E-3,-7.477303036E-3,6.173296273E-2
2.102174583E-1,1.502618007E-2,-1.366819814E-2,-7.940125465E-2
2.201494583E-1,2.347372659E-2,5.267169327E-4,6.791842729E-2
2.300814583E-1,2.463065274E-2,-4.844159354E-3,-7.534357160E-2
2.400134583E-1,2.218054421E-2,1.242229249E-3,6.883597374E-2
2.499454583E-1,1.735416986E-2,-5.635618232E-3,-7.941386849E-2
2.598774583E-1,1.625934429E-2,-1.076553017E-3,6.649646908E-2
