"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.645458333E-3,7.321275330E-1,3.377725983E0,8.940607910E0
1.157745833E-2,9.092092896E-1,3.792363739E0,8.939560089E0
2.150945833E-2,1.166973267E0,3.707939301E0,8.990753632E0
3.144145833E-2,1.162183228E0,3.471131744E0,9.082812195E0
4.137345833E-2,9.095086670E-1,3.417393494E0,9.071585541E0
5.130545833E-2,7.298822021E-1,3.543431396E0,9.029223633E0
6.123745833E-2,6.195616150E-1,3.611090698E0,8.983867950E0
7.116945833E-2,6.366261292E-1,3.581452332E0,8.961564331E0
8.110145833E-2,7.779322815E-1,3.527564392E0,8.991352386E0
9.103345833E-2,8.131091309E-1,3.501069489E0,9.088949432E0
1.009654583E-1,7.738906860E-1,3.482807465E0,9.106762390E0
1.108974583E-1,7.934999084E-1,3.465293884E0,9.099277954E0
1.208294583E-1,8.167016602E-1,3.476819916E0,9.084758148E0
1.307614583E-1,7.846682739E-1,3.469335480E0,9.076375580E0
1.406934583E-1,7.484436035E-1,3.486699371E0,9.115144958E0
1.506254583E-1,7.041357422E-1,3.454815674E0,9.097182312E0
1.605574583E-1,6.807843018E-1,3.390000458E0,9.158255310E0
1.704894583E-1,7.137158203E-1,3.382965088E0,9.206604767E0
1.804214583E-1,7.872129822E-1,3.417543182E0,9.136849823E0
1.903534583E-1,8.858578491E-1,3.478167114E0,9.038803711E0
2.002854583E-1,8.937913513E-1,3.525618439E0,9.079519043E0
2.102174583E-1,8.548722839E-1,3.498674469E0,9.176367645E0
2.201494583E-1,8.147557068E-1,3.441343689E0,9.276808777E0
2.300814583E-1,7.780819702E-1,3.381617889E0,9.285490723E0
2.400134583E-1,7.485932922E-1,3.362906799E0,9.194180603E0
2.499454583E-1,7.945477295E-1,3.403771820E0,9.151519318E0
2.598774583E-1,8.173004150E-1,3.455564117E0,9.122030640E0
2.698094583E-1,8.045768738E-1,3.451672211E0,9.135053558E0
2.797414583E-1,7.741900635E-1,3.451073456E0,9.129964142E0
2.896734583E-1,7.515870667E-1,3.477268982E0,9.137448578E0
2.996054583E-1,7.420069885E-1,3.529061279E0,9.147028656E0
3.095374583E-1,7.918533325E-1,3.530258789E0,9.182804260E0
3.194694583E-1,8.310717773E-1,3.530558167E0,9.206904144E0
3.294014583E-1,8.650511169E-1,3.509152679E0,9.168883209E0
3.393334583E-1,8.316705322E-1,3.502266998E0,9.124725037E0
3.492654583E-1,7.321275330E-1,3.502566376E0,9.142987061E0
3.591974583E-1,7.858657837E-1,3.506458282E0,9.129215698E0
3.691284583E-1,7.259902954E-1,3.508104858E0,9.139693909E0
3.790604583E-1,6.972500610E-1,3.540138245E0,9.123228149E0
3.889924583E-1,8.297245789E-1,3.573069763E0,9.114546204E0
3.989244583E-1,9.169931030E-1,3.602259064E0,9.076674957E0
4.088564583E-1,9.117539978E-1,3.607198792E0,9.085656281E0
4.187884583E-1,9.228309631E-1,3.439547424E0,9.070238342E0
4.287204583E-1,9.538165283E-1,3.278182983E0,9.044491882E0
4.386524583E-1,9.607022095E-1,3.197051697E0,9.039552155E0
4.485844583E-1,8.768765259E-1,3.286266174E0,9.030570831E0
4.585164583E-1,7.191046143E-1,3.415746918E0,9.062454529E0
4.684484583E-1,8.481362915E-1,3.544778595E0,9.127718811E0
4.783804583E-1,9.858499146E-1,3.592229919E0,9.121581573E0
4.883124583E-1,1.060095520E0,3.559747467E0,9.105714569E0
4.982444583E-1,1.015937347E0,3.505260773E0,9.084159393E0
5.081764583E-1,9.642947388E-1,3.480412445E0,9.076974335E0
5.181084583E-1,9.026229858E-1,3.483256531E0,9.099727020E0
5.280404583E-1,8.178991699E-1,3.478765869E0,9.108408966E0
5.379724583E-1,7.454498291E-1,3.463946686E0,9.123826904E0
5.479044583E-1,7.342231750E-1,3.429967346E0,9.120084686E0
5.578364583E-1,8.544232178E-1,3.434308319E0,9.143585815E0
5.677684583E-1,1.006806335E0,3.455264740E0,9.136849823E0
5.777004583E-1,1.055904236E0,3.477867737E0,9.171876984E0
5.876324583E-1,9.604028320E-1,3.455115051E0,9.180858307E0
5.975644583E-1,8.243357849E-1,3.433859253E0,9.172475739E0
6.074964583E-1,8.144563293E-1,3.447331238E0,9.137298889E0
6.174284583E-1,9.349557495E-1,3.471431122E0,9.086554413E0
6.273604583E-1,1.031355286E0,3.484903107E0,9.089997253E0
6.372924583E-1,9.846524048E-1,3.489094391E0,9.144184570E0
6.472244583E-1,8.764274597E-1,3.475472717E0,9.201215973E0
6.571564583E-1,8.729846191E-1,3.462599487E0,9.161249084E0
6.670884583E-1,9.026229858E-1,3.509751434E0,9.092991028E0
6.770204583E-1,9.235794067E-1,3.525917816E0,9.110803986E0
6.869524583E-1,9.398954773E-1,3.506607971E0,9.120533752E0
6.968844583E-1,8.075706482E-1,3.463048553E0,9.140592041E0
7.068164583E-1,7.454498291E-1,3.443589020E0,9.128018188E0
7.167484583E-1,8.406518555E-1,3.487447815E0,9.052874451E0
7.266804583E-1,9.532177734E-1,3.550317078E0,8.976084137E0
7.366124583E-1,9.319619751E-1,3.567830658E0,8.997190247E0
7.465444583E-1,8.321195984E-1,3.568728790E0,9.006920013E0
7.564764583E-1,7.735913086E-1,3.582200775E0,9.026080170E0
7.664084583E-1,7.367678833E-1,3.587140503E0,9.027577057E0
7.763404583E-1,7.951464844E-1,3.583547974E0,8.991502075E0
7.862724583E-1,8.613088989E-1,3.574716339E0,9.006470947E0
7.962044583E-1,8.909472656E-1,3.592828674E0,9.050329742E0
8.061364583E-1,8.837622070E-1,3.582799530E0,9.087602234E0
8.160684583E-1,8.376580811E-1,3.572620697E0,8.988358612E0
8.260004583E-1,7.943980408E-1,3.549868011E0,8.893755341E0
8.359324583E-1,7.887098694E-1,3.570974121E0,8.874595184E0
8.458644583E-1,8.123606873E-1,3.608246613E0,8.868008881E0
8.557954583E-1,8.595126343E-1,3.653153229E0,8.825497284E0
8.657274583E-1,8.722361755E-1,3.694018250E0,8.779093781E0
8.756594583E-1,8.405021667E-1,3.701951752E0,8.770411835E0
8.855914583E-1,7.707472229E-1,3.727548523E0,8.761131134E0
8.955234583E-1,7.137158203E-1,3.765719147E0,8.734336853E0
9.054554583E-1,6.569837952E-1,3.739224243E0,8.664132843E0
9.153874583E-1,6.700067139E-1,3.753294983E0,8.541388092E0
9.253194583E-1,6.685098267E-1,3.757785645E0,8.394393768E0
9.352514583E-1,6.706054688E-1,3.801345062E0,8.250991974E0
9.451834583E-1,6.993457031E-1,3.808829498E0,7.986641693E0
9.551154583E-1,8.156538391E-1,3.885021057E0,7.826025696E0
9.650474583E-1,8.310717773E-1,3.992198181E0,7.869734802E0
9.749794583E-1,8.036787415E-1,4.073928223E0,7.902666321E0
9.849114583E-1,7.021897888E-1,4.112996979E0,7.949518890E0
9.948434583E-1,5.432203674E-1,4.103416901E0,7.760761414E0
1.004775458E0,4.065545654E-1,4.108356628E0,7.598498840E0
1.014707458E0,2.932402039E-1,4.142335968E0,7.602540436E0
1.024639458E0,3.100053406E-1,4.213887177E0,7.714507599E0
1.034571458E0,4.186793518E-1,4.286336517E0,7.692203979E0
1.044503458E0,4.237687683E-1,4.331841888E0,7.502847748E0
1.054436083E0,5.254074097E-1,4.370461578E0,7.394922180E0
1.064368083E0,5.948629761E-1,4.387077026E0,7.391928406E0
1.074300083E0,6.122268677E-1,4.361180878E0,7.370073853E0
1.084232083E0,7.441026306E-1,4.351600800E0,7.324418793E0
1.094164083E0,7.878117371E-1,4.273463287E0,7.438182220E0
1.104096083E0,8.318202209E-1,4.148473206E0,7.573201447E0
1.114028083E0,7.667056274E-1,3.996239777E0,7.723638611E0
1.123960083E0,5.637277222E-1,3.813918915E0,8.025560760E0
1.133892083E0,4.111949158E-1,3.670068054E0,8.138426056E0
1.143824083E0,3.586541748E-1,3.592978363E0,8.055199127E0
1.153756083E0,4.038601685E-1,3.579356689E0,7.991132355E0
1.163688083E0,5.589376831E-1,3.590283966E0,7.735314331E0
1.173620083E0,8.530760193E-1,3.656895447E0,7.768096161E0
1.183552083E0,9.431886292E-1,3.669020233E0,8.221652985E0
1.193484083E0,9.394464111E-1,3.469634857E0,8.534801788E0
1.203416083E0,1.073417816E0,3.099454651E0,8.434360657E0
1.213348083E0,1.332229614E0,2.776426392E0,8.199199677E0
1.223280083E0,1.561103668E0,2.565065918E0,8.177195435E0
1.233212083E0,1.736389160E0,2.456990662E0,8.425828400E0
1.243144083E0,1.731000366E0,2.426304474E0,8.648116150E0
1.253076083E0,1.625619507E0,2.449057159E0,8.601562958E0
1.263008083E0,1.512604523E0,2.512674866E0,8.580157471E0
1.272940083E0,1.470991058E0,2.493514709E0,8.761729889E0
1.282872083E0,1.427880707E0,2.307751007E0,8.957672424E0
1.292804083E0,1.407073975E0,1.990261230E0,9.425599365E0
1.302736083E0,1.401086426E0,1.613045654E0,1.011970596E1
1.312668083E0,1.293011169E0,1.308878174E0,1.077848602E1
1.322600083E0,1.214125214E0,1.042731628E0,1.083491867E1
1.332532083E0,1.136137390E0,8.252339172E-1,1.061921722E1
1.342464083E0,1.121018829E0,7.782316589E-1,1.028451324E1
1.352396083E0,1.037342834E0,8.491841125E-1,9.776020660E0
1.362327083E0,1.038091278E0,1.008153534E0,9.610764313E0
1.372259083E0,1.094972992E0,1.094523926E0,9.598040771E0
1.382191083E0,1.078207855E0,1.076561279E0,9.790839844E0
1.392123083E0,9.800120544E-1,1.006656647E0,1.001881577E1
1.402055083E0,7.285350037E-1,9.042695618E-1,1.006207581E1
1.411987083E0,3.456312561E-1,7.297325134E-1,9.926607513E0
1.421919083E0,1.451980591E-1,5.974076843E-1,9.823322296E0
1.431851083E0,2.074685669E-1,5.152285767E-1,1.004201752E1
1.441783083E0,4.415817261E-1,4.715194702E-1,1.035696259E1
1.451715083E0,6.718029785E-1,4.351451111E-1,1.048539551E1
1.461647083E0,9.833052063E-1,4.098477173E-1,1.051548294E1
1.471579083E0,1.250050507E0,3.727249146E-1,1.043150757E1
1.481511083E0,1.212328949E0,2.978805542E-1,1.022763153E1
1.491443083E0,8.288264465E-1,2.421963501E-1,1.003917343E1
1.501375083E0,4.831951904E-1,2.342628479E-1,1.032537827E1
1.511307083E0,3.543132019E-1,2.245330811E-1,1.051473450E1
1.521239083E0,4.556524658E-1,1.908531189E-1,1.042941193E1
1.531171083E0,7.379653931E-1,1.598675537E-1,1.067564987E1
1.541103083E0,9.181906128E-1,9.400451660E-2,1.086814957E1
1.551035083E0,8.152047729E-1,5.373825073E-2,1.058119629E1
1.560967083E0,6.135740662E-1,3.577560425E-2,1.016057098E1
1.570899083E0,4.755610657E-1,7.065307617E-2,9.921967163E0
1.580831083E0,3.870950317E-1,1.062789917E-1,9.855505371E0
1.590763083E0,3.929328918E-1,1.076261902E-1,1.012584320E1
1.600695083E0,4.132905579E-1,7.334747314E-2,1.062909668E1
1.610627083E0,3.222798157E-1,-3.592529297E-2,1.070498886E1
1.620559083E0,1.317260742E-1,-1.986369324E-1,1.046339127E1
1.630491083E0,-3.772155762E-2,-3.221301270E-1,1.040980270E1
1.640423083E0,-2.844085693E-3,-3.870950317E-1,1.050320847E1
1.650355083E0,2.008822632E-1,-4.378395081E-1,1.085437820E1
1.660287083E0,2.480342102E-1,-4.956193542E-1,1.088970474E1
1.670219083E0,1.026864624E-1,-5.414241028E-1,1.061712158E1
1.680151083E0,-7.050338745E-2,-5.608836365E-1,1.050635193E1
1.690083083E0,-1.460961914E-1,-6.048921204E-1,1.045710434E1
1.700015083E0,-7.738906860E-2,-6.593788147E-1,1.055530014E1
1.709947083E0,9.999206543E-2,-6.824308777E-1,1.087264023E1
1.719879083E0,3.278182983E-1,-7.056326294E-1,1.096365097E1
1.729811083E0,4.745132446E-1,-7.557783508E-1,1.092997101E1
1.739743083E0,3.890409851E-1,-8.219407654E-1,1.117261642E1
1.749675083E0,1.689985657E-1,-8.867559814E-1,1.127081223E1
1.759607083E0,9.101074219E-2,-9.407936096E-1,1.139819733E1
1.769539083E0,3.128494263E-2,-9.433383179E-1,1.153621033E1
1.779471083E0,5.298980713E-2,-8.755293274E-1,1.145657593E1
1.789403083E0,2.478845215E-1,-8.174501038E-1,1.145672562E1
1.799335083E0,5.099894714E-1,-8.439450073E-1,1.150971542E1
1.809267083E0,6.945556641E-1,-9.172924805E-1,1.158710449E1
1.819199083E0,6.960525513E-1,-1.078806610E0,1.163335831E1
1.829130083E0,3.140469360E-1,-1.239721985E0,1.164787811E1
1.839062083E0,-1.044827271E-1,-1.293310547E0,1.190010361E1
1.848994083E0,-3.215313721E-1,-1.150806885E0,1.209320206E1
1.858926083E0,-2.703378296E-1,-9.945318604E-1,1.206176743E1
1.868858083E0,9.520202637E-2,-9.259744263E-1,1.195803314E1
1.878790083E0,5.668711853E-1,-9.448352051E-1,1.186133423E1
1.888722083E0,8.202941895E-1,-9.934840393E-1,1.175221115E1
1.898654083E0,7.390132141E-1,-9.491761780E-1,1.159369080E1
1.908586083E0,4.141886902E-1,-8.864566040E-1,1.131452133E1
1.918518083E0,2.272274780E-1,-8.134085083E-1,1.098700241E1
1.928450083E0,3.492237854E-1,-7.728428650E-1,1.090916428E1
1.938382083E0,6.709048462E-1,-7.762857056E-1,1.090751770E1
1.948314083E0,8.625064087E-1,-8.113128662E-1,1.091949280E1
1.958246083E0,7.861651611E-1,-7.812254333E-1,1.101200043E1
1.968178083E0,6.194119263E-1,-7.056326294E-1,1.104912323E1
1.978110083E0,3.980223083E-1,-6.256988525E-1,1.087877747E1
1.988042083E0,3.131488037E-1,-5.718109131E-1,1.069705536E1
1.997974083E0,3.772155762E-1,-5.170248413E-1,1.054407349E1
2.007906083E0,4.785548401E-1,-4.210743713E-1,1.037013519E1
2.017838083E0,4.899311829E-1,-2.975811768E-1,1.035591476E1
2.027770083E0,4.367916870E-1,-1.901046753E-1,1.040516235E1
2.037702083E0,5.086422729E-1,-6.706054688E-2,1.016640884E1
2.047634083E0,6.960525513E-1,4.864883423E-2,1.005114853E1
2.057566333E0,8.881031799E-1,1.886077881E-1,1.015203873E1
2.067498333E0,9.135502625E-1,3.432362366E-1,1.024634262E1
2.077430333E0,8.243357849E-1,4.836442566E-1,1.030636780E1
2.087362333E0,5.432203674E-1,6.113287354E-1,1.035277130E1
2.097294333E0,4.116439819E-1,7.147636414E-1,1.038749908E1
2.107226333E0,5.665718079E-1,8.193960571E-1,1.016775604E1
2.117158333E0,8.818162537E-1,9.701325989E-1,9.852361908E0
2.127090333E0,9.906399536E-1,1.109792175E0,9.872270508E0
2.137022333E0,8.792715454E-1,1.216071167E0,1.010668304E1
2.146954333E0,7.774832153E-1,1.256337433E0,1.022912842E1
2.156886333E0,6.212081909E-1,1.243464203E0,1.032058823E1
2.166818333E0,5.525010681E-1,1.237626343E0,1.029693741E1
2.176750333E0,6.382727051E-1,1.265169067E0,1.008437943E1
2.186682333E0,6.381230164E-1,1.337917786E0,9.773925018E0
2.196614333E0,4.808001709E-1,1.424138489E0,9.598789215E0
2.206546333E0,2.083666992E-1,1.546434174E0,9.657467194E0
2.216478333E0,-6.571334839E-2,1.661993866E0,9.804162140E0
2.226410333E0,-2.089654541E-1,1.728904724E0,9.958042145E0
2.236342333E0,-6.316864014E-2,1.816921692E0,9.832153931E0
2.246274333E0,1.874102783E-1,1.894310760E0,9.550589447E0
2.256206333E0,3.216810608E-1,1.944755859E0,9.384434967E0
2.266137333E0,2.612068176E-1,1.971250763E0,9.095535736E0
2.276069333E0,2.456391907E-1,2.055974579E0,9.033714294E0
2.286001333E0,3.406915283E-1,2.206711121E0,9.250613251E0
2.295933333E0,4.754113770E-1,2.376458130E0,9.357940063E0
2.305865333E0,4.688250732E-1,2.528691559E0,9.282646637E0
2.315797333E0,3.055146790E-1,2.612816620E0,9.168583832E0
2.325729333E0,2.148033142E-1,2.634521484E0,9.055568848E0
2.335661333E0,2.151026917E-1,2.650388489E0,8.936416626E0
2.345593333E0,2.769241333E-1,2.697091370E0,8.673413544E0
2.355525333E0,2.902464294E-1,2.758014679E0,8.437504120E0
2.365457333E0,3.409909058E-1,2.809357910E0,8.358019409E0
2.375389333E0,4.343966675E-1,2.871329041E0,8.406668243E0
2.385321333E0,5.623805237E-1,2.965632935E0,8.511450348E0
2.395253333E0,7.348219299E-1,3.098107452E0,8.516240387E0
2.405185333E0,8.644523621E-1,3.223396912E0,8.518186340E0
2.415117333E0,9.141490173E-1,3.338956604E0,8.372090149E0
2.425049333E0,8.904981995E-1,3.425476685E0,8.048762512E0
2.434981333E0,8.271798706E-1,3.486998749E0,7.847580872E0
2.444913333E0,8.111631775E-1,3.572920074E0,7.517517242E0
2.454845333E0,8.384065247E-1,3.680845642E0,7.588020630E0
2.464777333E0,8.219407654E-1,3.835025024E0,7.774233398E0
2.474709333E0,7.722441101E-1,3.986360321E0,7.506889343E0
2.484641333E0,6.975494385E-1,4.086053009E0,7.041956177E0
2.494573333E0,5.589376831E-1,4.211791534E0,6.664890289E0
2.504505333E0,4.808001709E-1,4.360432434E0,6.406826935E0
2.514437333E0,4.035607910E-1,4.562512207E0,6.149661713E0
2.524369333E0,4.176315308E-1,4.827760620E0,5.896687775E0
2.534301333E0,5.040019226E-1,5.170248413E0,5.859115906E0
2.544233333E0,7.481442261E-1,5.480403442E0,6.223607941E0
2.554165333E0,1.135239258E0,5.636379089E0,6.838828583E0
2.564097333E0,1.495989075E0,5.479505310E0,7.234755249E0
2.574029333E0,1.679806824E0,4.981341248E0,7.652686157E0
2.583961333E0,1.491797791E0,4.474195862E0,7.940836945E0
2.593893333E0,1.094224548E0,4.210594025E0,8.194259949E0
2.603825333E0,8.378077698E-1,4.308191071E0,8.456215210E0
2.613757333E0,8.448431396E-1,4.604724426E0,8.441994781E0
2.623689333E0,1.131796417E0,4.808151398E0,8.509654083E0
2.633621333E0,1.420845337E0,4.775968323E0,8.643775177E0
2.643553333E0,1.365909576E0,4.551435242E0,8.560248871E0
2.653485333E0,1.051862640E0,4.281845856E0,8.290210419E0
2.663417333E0,7.899073792E-1,4.153712311E0,8.035440216E0
2.673349333E0,7.015910339E-1,4.183051300E0,7.829767914E0
2.683281333E0,8.312214661E-1,4.260440369E0,7.823480988E0
2.693212333E0,1.096918945E0,4.260739746E0,7.869585114E0
2.703144333E0,1.307680664E0,4.164639587E0,7.626939697E0
2.713076333E0,1.359323273E0,4.031716003E0,7.275320892E0
2.723008333E0,1.383423157E0,3.990252228E0,7.104226685E0
2.732940333E0,1.393452301E0,4.033811646E0,7.064409485E0
2.742872333E0,1.472487946E0,4.134402466E0,7.193740540E0
2.752804333E0,1.435365143E0,4.229155426E0,7.384294281E0
2.762736333E0,1.287622375E0,4.251309357E0,7.419770508E0
2.772668333E0,1.148561554E0,4.201313324E0,7.610024872E0
2.782600333E0,1.101110229E0,4.139192505E0,7.756420441E0
2.792532333E0,1.043480072E0,4.104913788E0,7.559430084E0
2.802464333E0,9.581575012E-1,4.158352661E0,7.099586334E0
2.812396333E0,8.514294434E-1,4.332290955E0,6.481970673E0
2.822328333E0,8.583151245E-1,4.573888550E0,5.871540070E0
