"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.853750092E-4,-1.664089508E0,3.638783112E0,9.085057526E0
1.074537501E-2,-1.557211761E0,3.667223969E0,9.068442078E0
2.080537501E-2,-1.617686005E0,3.638184357E0,9.228309631E0
3.086537501E-2,-1.695524139E0,3.626808014E0,9.439370728E0
4.092637499E-2,-1.657952271E0,3.619473267E0,9.482032013E0
5.098637499E-2,-1.572779388E0,3.647764435E0,9.369017029E0
6.104637499E-2,-1.535806274E0,3.660637665E0,9.240883484E0
7.110637499E-2,-1.497485962E0,3.687881012E0,9.183103638E0
8.116637499E-2,-1.473086700E0,3.711232452E0,9.146579590E0
9.122637499E-2,-1.456471252E0,3.713627472E0,9.194779358E0
1.012863750E-1,-1.427880707E0,3.707190857E0,9.233249359E0
1.113463750E-1,-1.409768372E0,3.716172180E0,9.235045624E0
1.214063750E-1,-1.416354675E0,3.718267822E0,9.208850098E0
1.314673750E-1,-1.491797791E0,3.700903931E0,9.217981110E0
1.415273750E-1,-1.516945496E0,3.661685486E0,9.281299438E0
1.515873750E-1,-1.580563202E0,3.631747742E0,9.340276794E0
1.616473750E-1,-1.626966705E0,3.609893188E0,9.401798859E0
1.717073750E-1,-1.687440948E0,3.594325562E0,9.439670105E0
1.817673750E-1,-1.669927368E0,3.622766418E0,9.469907227E0
1.918273750E-1,-1.647923126E0,3.601809998E0,9.451345825E0
2.018873750E-1,-1.624421997E0,3.623814240E0,9.387728119E0
2.119483750E-1,-1.610950012E0,3.630250854E0,9.318571930E0
2.220083750E-1,-1.610800323E0,3.648063812E0,9.264534302E0
2.320683750E-1,-1.550475769E0,3.676055603E0,9.273066559E0
2.421283750E-1,-1.557660828E0,3.657793579E0,9.324858856E0
2.521883750E-1,-1.529369659E0,3.663332062E0,9.435478821E0
2.622483750E-1,-1.612446899E0,3.672463074E0,9.522298279E0
2.723083750E-1,-1.866019592E0,3.835025024E0,9.505832520E0
2.823693750E-1,-2.525248718E0,4.010759583E0,9.636211395E0
2.924293750E-1,-2.538870392E0,3.619772644E0,9.945617981E0
3.024893750E-1,-2.349364471E0,3.456312561E0,1.027927414E1
3.125493750E-1,-2.320324860E0,3.735482025E0,1.063643143E1
3.226093750E-1,-2.091001740E0,3.694167938E0,1.050440598E1
3.326693750E-1,1.552272034E-1,4.952900391E0,1.451636307E1
3.427293750E-1,9.819580078E-2,4.488565979E0,1.398317184E1
