Mean Gyro_X,Std Dev Gyro_X,Min Gyro_X,Max Gyro_X,Mean Gyro_Y,Std Dev Gyro_Y,Min Gyro_Y,Max Gyro_Y,Mean Gyro_Z,Std Dev Gyro_Z,Min Gyro_Z,Max Gyro_Z
-0.002560580923597716,0.39381694387385613,-1.3220948099099998,1.0596343039949998,0.0029218786878165625,0.1859703566693121,-0.539582584805,0.6715662394285713,-0.0019041273900985546,0.0793098774825817,-0.304621460285,0.2844563963904761
