"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.136249095E-4,-3.657643890E0,7.135661316E-1,9.412426758E0
9.814375080E-3,-3.258723450E0,6.649172974E-1,9.248218231E0
1.984137506E-2,-3.007545776E0,6.355783081E-1,9.142388306E0
2.986937505E-2,-2.942730560E0,5.218148804E-1,9.229207764E0
3.989637503E-2,-3.098855896E0,3.454815674E-1,9.445208588E0
4.992437502E-2,-3.345243530E0,3.064128113E-1,9.557475128E0
5.995137501E-2,-3.456611938E0,3.782633972E-1,9.601333923E0
6.997937511E-2,-3.463796997E0,4.903802490E-1,9.489217072E0
8.000737510E-2,-3.406765594E0,5.465135193E-1,9.349856873E0
9.003437508E-2,-3.359913025E0,5.755531311E-1,9.227411499E0
1.000623751E-1,-3.367696838E0,5.298980713E-1,9.204509125E0
1.100893751E-1,-3.260070648E0,5.544470215E-1,9.369466095E0
1.201173750E-1,-3.135829010E0,5.739065552E-1,9.364376678E0
1.301453750E-1,-2.993475037E0,5.921685791E-1,9.211394806E0
1.401723750E-1,-2.914439392E0,6.117778015E-1,8.940009155E0
1.502003750E-1,-2.883453827E0,6.328839111E-1,8.754993896E0
1.602273751E-1,-2.928210754E0,7.324269104E-1,8.769064636E0
1.702553751E-1,-2.927312622E0,8.164022827E-1,8.856482849E0
1.802833751E-1,-2.819536743E0,8.904981995E-1,8.971593475E0
1.903103751E-1,-2.650089111E0,9.126521301E-1,9.043444061E0
2.003383751E-1,-2.483186188E0,9.015751648E-1,9.058712311E0
2.103653750E-1,-2.481389923E0,9.339079285E-1,9.185199280E0
2.203933750E-1,-2.550845490E0,8.723858643E-1,9.342372437E0
2.304213750E-1,-2.499202881E0,8.683442688E-1,9.407936096E0
2.404483750E-1,-2.547851715E0,9.653425598E-1,9.229357452E0
2.504763751E-1,-2.642604675E0,1.023122406E0,9.042396240E0
2.605033751E-1,-2.833308105E0,1.104104004E0,9.011260986E0
2.705313751E-1,-2.994822235E0,1.099313965E0,9.071286163E0
2.805593751E-1,-2.917732544E0,5.156776428E-1,9.370364227E0
2.905863750E-1,-2.867437134E0,3.986210632E-1,9.461824036E0
3.006143750E-1,-2.732567596E0,4.155358887E-1,9.416318665E0
3.106413750E-1,-2.642305298E0,2.317181396E-1,9.399703217E0
3.206693750E-1,-2.377955017E0,-5.682183838E-1,9.935588837E0
3.306963751E-1,-2.261796570E0,-9.966275024E-1,1.002375549E1
3.407243751E-1,-2.292632446E0,-9.759704590E-1,1.011341904E1
3.507523751E-1,-2.381996613E0,-7.496411133E-1,1.008976822E1
3.607793751E-1,-2.289788361E0,-4.890330505E-1,9.879305878E0
3.708073751E-1,-2.157313843E0,-3.086581421E-1,9.573641510E0
3.808343750E-1,-1.994602203E0,-1.541793823E-1,9.463919678E0
3.908623750E-1,-1.954785004E0,-1.434017944E-1,9.492659912E0
4.008903750E-1,-1.851350098E0,-7.634124756E-2,9.454040222E0
4.109173750E-1,-1.753753052E0,-1.459465027E-1,9.405990143E0
4.209453751E-1,-1.663640442E0,-2.270777893E-1,9.241631927E0
4.309723751E-1,-1.630858612E0,-1.719923401E-1,9.184600525E0
4.410003751E-1,-1.627715149E0,-1.725910950E-1,9.382938080E0
4.510283751E-1,-1.549278259E0,-1.460961914E-1,9.644294586E0
4.610553751E-1,-1.551074524E0,-2.511776733E-1,9.885143738E0
4.710833750E-1,-1.449585571E0,-3.805087280E-1,9.932295685E0
4.811097917E-1,-1.291214905E0,-4.929249573E-1,9.736802216E0
4.911377918E-1,-1.238225098E0,-6.439608765E-1,9.496252441E0
