"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.450208336E-3,3.220403137E0,1.814676361E0,8.393495636E0
1.152320833E-2,2.921025696E0,1.590143280E0,8.486152954E0
2.159720833E-2,2.793191528E0,1.509760437E0,8.735534363E0
3.167020833E-2,2.860102386E0,1.463656311E0,9.083111572E0
4.174420833E-2,3.054697723E0,1.352886658E0,9.455237732E0
5.181720833E-2,3.250640259E0,1.237925720E0,9.795330505E0
6.189120833E-2,3.258424072E0,1.216370544E0,1.011401779E1
7.196420833E-2,3.103795624E0,1.149459686E0,1.036564453E1
8.203720833E-2,2.952610016E0,1.033600616E0,1.054167847E1
9.211120833E-2,2.918480988E0,1.003213806E0,1.068657715E1
1.021842083E-1,2.527793427E0,1.031804352E0,1.067460205E1
1.122582083E-1,1.812281342E0,7.141648865E-1,1.008063721E1
1.223312083E-1,1.607058105E0,3.899391174E-1,9.333840179E0
1.324052083E-1,2.066153412E0,5.490582275E-1,8.811875610E0
1.424782083E-1,2.722987518E0,1.084195404E0,8.583151245E0
1.525522083E-1,2.999312897E0,1.448837128E0,8.471782837E0
1.626252083E-1,2.863844604E0,1.351988525E0,8.619375916E0
1.726992083E-1,2.663112030E0,1.159937897E0,9.164242859E0
1.827722083E-1,2.486778717E0,1.033301239E0,9.736652527E0
1.928452083E-1,2.049837341E0,6.628216553E-1,9.807155914E0
2.029192083E-1,1.608105927E0,9.639953613E-2,9.668693848E0
2.129922083E-1,1.593436432E0,-1.850152588E-1,9.810598755E0
2.230662083E-1,1.894310760E0,-1.871109009E-2,9.721533966E0
2.331392083E-1,2.116149445E0,2.844085693E-1,9.499545593E0
2.432132083E-1,2.292632446E0,5.038522339E-1,9.567504272E0
2.532862083E-1,2.460882568E0,5.706134033E-1,9.783804474E0
2.633602083E-1,2.307900696E0,5.225633240E-1,1.005533981E1
2.734332083E-1,1.958078156E0,3.737727356E-1,1.027687912E1
2.835072083E-1,1.522334290E0,1.151106262E-1,1.017793488E1
2.935802083E-1,1.027762756E0,-2.287243652E-1,9.899962921E0
3.036532083E-1,1.032552795E0,-5.081932068E-1,9.496551819E0
3.137272083E-1,1.123563538E0,-5.114863586E-1,9.057963867E0
3.238002083E-1,9.677375793E-1,-4.132905579E-1,9.398655396E0
3.338742083E-1,7.852670288E-1,-4.231700134E-1,1.045426025E1
3.439472083E-1,7.617658997E-1,-6.225553894E-1,1.129700775E1
3.540212083E-1,8.819659424E-1,-8.863069153E-1,1.162407761E1
3.640942083E-1,6.797364807E-1,-1.233435059E0,1.133338211E1
3.741682083E-1,1.157093811E-1,-1.511107635E0,1.066457291E1
3.842412083E-1,-1.576222229E-1,-1.568737793E0,1.002914429E1
3.943152083E-1,2.462379456E-1,-1.537003784E0,9.375902710E0
4.043882083E-1,1.114582214E0,-1.005758514E0,9.209299164E0
4.144612083E-1,1.606758728E0,-2.474354553E-1,9.088200989E0
4.245352083E-1,1.441652069E0,2.109114075E-1,8.903036041E0
4.346082083E-1,1.191372528E0,2.802172852E-1,9.147627411E0
4.446822083E-1,9.702822876E-1,9.984237671E-2,9.790690155E0
4.547552083E-1,1.021625519E0,-2.665956116E-1,1.133338211E1
4.648292083E-1,1.190474396E0,-9.484277344E-1,1.231803452E1
4.749022083E-1,1.162183228E0,-1.460961914E0,1.169248535E1
4.849762083E-1,1.401685181E0,-1.174607391E0,1.051937485E1
4.950492083E-1,1.995051270E0,-4.879852295E-1,9.507179718E0
