"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.450208336E-3,-7.466191649E-1,1.990305483E-1,3.110152781E-1
1.152320833E-2,-9.009103775E-1,2.183248550E-1,3.991235793E-1
2.159720833E-2,-1.014361501E0,2.414205968E-1,4.521966577E-1
3.167020833E-2,-1.077124953E0,3.009754717E-1,4.397131503E-1
4.174420833E-2,-1.092839479E0,3.617096543E-1,3.455562890E-1
5.181720833E-2,-1.040439963E0,3.710956573E-1,1.932203174E-1
6.189120833E-2,-9.271481037E-1,3.301961720E-1,3.104233742E-2
7.196420833E-2,-7.747065425E-1,2.153788805E-1,-1.001506820E-1
8.203720833E-2,-5.756309628E-1,9.698113799E-2,-1.556570977E-1
9.211120833E-2,-3.725180924E-1,2.056130767E-2,-1.355892122E-1
1.021842083E-1,-2.236601859E-1,-2.536916547E-2,-4.056655988E-2
1.122582083E-1,-1.899959594E-1,-2.185093798E-2,7.960012555E-2
1.223312083E-1,-2.810590267E-1,4.222897813E-2,1.611354500E-1
1.324052083E-1,-4.417141378E-1,1.547786295E-1,1.530440748E-1
1.424782083E-1,-6.035498977E-1,2.583590746E-1,7.918635756E-2
1.525522083E-1,-7.321038246E-1,3.368250430E-1,1.103026792E-2
1.626252083E-1,-8.059051037E-1,4.236422181E-1,2.917480189E-3
1.726992083E-1,-7.943981290E-1,5.199391842E-1,6.050625443E-2
1.827722083E-1,-6.972627640E-1,5.884846449E-1,1.568413079E-1
1.928452083E-1,-5.801789761E-1,6.403647661E-1,2.537458837E-1
2.029192083E-1,-5.060064793E-1,7.816465497E-1,3.300800622E-1
2.129922083E-1,-4.783576131E-1,9.691114426E-1,3.587873876E-1
2.230662083E-1,-4.689566493E-1,1.063781738E0,3.148303330E-1
2.331392083E-1,-4.586320221E-1,1.066243291E0,2.132754624E-1
2.432132083E-1,-4.566767514E-1,1.060878873E0,9.675763547E-2
2.532862083E-1,-4.530278444E-1,1.051463723E0,1.481334120E-2
2.633602083E-1,-4.468546510E-1,1.050937533E0,2.427395433E-2
2.734332083E-1,-4.530917704E-1,1.036680222E0,1.239888966E-1
2.835072083E-1,-4.955124557E-1,1.051464200E0,2.598963976E-1
2.935802083E-1,-5.969947577E-1,1.106810689E0,3.860105872E-1
3.036532083E-1,-7.175019979E-1,1.037446022E0,4.683592618E-1
3.137272083E-1,-7.868513465E-1,8.347002268E-1,4.915316999E-1
3.238002083E-1,-7.663689852E-1,6.743294597E-1,4.590158463E-1
3.338742083E-1,-6.498970389E-1,5.919166803E-1,3.806336522E-1
3.439472083E-1,-4.471769631E-1,5.380076170E-1,2.886587381E-1
3.540212083E-1,-2.022300810E-1,3.559056818E-1,2.155934125E-1
3.640942083E-1,-2.248854376E-2,1.618271694E-2,1.958002597E-1
3.741682083E-1,2.157408744E-2,-3.288427293E-1,2.093928903E-1
3.842412083E-1,-9.673098475E-2,-5.795630813E-1,1.850582659E-1
3.943152083E-1,-3.090302944E-1,-6.952611804E-1,7.465478033E-2
4.043882083E-1,-5.422441363E-1,-6.793786287E-1,-9.400907159E-2
