Mean Acc_X,Std Dev Acc_X,Min Acc_X,Max Acc_X,Mean Acc_Y,Std Dev Acc_Y,Min Acc_Y,Max Acc_Y,Mean Acc_Z,Std Dev Acc_Z,Min Acc_Z,Max Acc_Z
0.1660644851530248,0.6262403807914744,-1.36704721067,1.9418968049000005,3.398466357673372,1.7988746808869287,-0.5587808663752047,6.884191749550001,8.890185876222624,1.545119071267653,4.96410459125,11.7969456253
