Mean Gyro_X,Std Dev Gyro_X,Min Gyro_X,Max Gyro_X,Mean Gyro_Y,Std Dev Gyro_Y,Min Gyro_Y,Max Gyro_Y,Mean Gyro_Z,Std Dev Gyro_Z,Min Gyro_Z,Max Gyro_Z
0.005142195498034129,0.3888928557612502,-1.12254694098,1.2726945394904765,0.0026463257876505543,0.14061807625655603,-0.3767309024999999,0.4939789771999999,-0.0011590855482807223,0.060839382805983416,-0.2809428606215001,0.1701061342367
