Mean Acc_X,Std Dev Acc_X,Min Acc_X,Max Acc_X,Mean Acc_Y,Std Dev Acc_Y,Min Acc_Y,Max Acc_Y,Mean Acc_Z,Std Dev Acc_Z,Min Acc_Z,Max Acc_Z
2.2510883377376625,2.5676635601042883,-1.0178458785875,7.172162910550002,4.7726398627927855,2.245803538123614,1.09080041888125,8.518807548849999,0.8597172744936054,7.860356231731447,-9.7116358003125,9.414252960100002
