Timestamps,Acc_X,Acc_Y,Acc_Z,Label,Delta Time
1.717676766074314e+18,-2.8121230699186044,6.206926268139534,7.343517026232559,1,17800000000
1.717676766274314e+18,-1.872467191412791,5.460755143023256,7.236006975209303,1,17800000000
1.717676766474314e+18,0.1092907850539535,4.149989169662791,8.328692225534883,1,17800000000
1.717676766674314e+18,1.6200253871694117,1.813590661306588,7.233474680999999,1,17800000000
1.717676766874314e+18,3.803975882860465,-0.4258667816829069,12.032614741465116,1,17800000000
1.717676767074314e+18,5.0885321262093015,1.0613559590038373,13.558512122325586,1,17800000000
1.717676767274314e+18,7.629598501151163,2.7995468641337213,6.957716118593022,1,17800000000
1.717676767474314e+18,4.202359555752941,5.057638855576471,4.43623687942353,1,17800000000
1.717676767674314e+18,3.8126011588139535,8.674705483139531,2.095277930401163,1,17800000000
1.717676767874314e+18,3.365143335081396,9.654260286313956,0.6758889246357791,1,17800000000
1.717676768074314e+18,3.84899433544186,8.913264330081397,1.2119368582538372,1,17800000000
1.717676768274314e+18,2.2243679358788238,9.582213087682351,1.486365121755294,1,17800000000
1.717676768474314e+18,2.7959854172325582,10.247958604395349,0.9142252001819768,1,17800000000
1.717676768674314e+18,1.9591096283965697,8.271542671093023,-1.1106592394739536,1,17800000000
1.717676768874314e+18,3.3524852808470587,9.456097311317649,-1.0813869302636825,1,17800000000
1.717676769074314e+18,2.858421402597674,10.040784658220932,-0.5058872302603488,1,17800000000
1.717676769274314e+18,1.6593946759523257,9.562108816186049,-0.704992325799942,1,17800000000
1.717676769474314e+18,1.6154891663613953,9.55932642682558,-0.442004425616128,1,17800000000
1.717676769674314e+18,0.1315207857198824,9.702867687941175,-0.8884972917176472,1,17800000000
1.717676769874314e+18,0.2526375522690697,9.7755708865,-1.6685764553174418,1,17800000000
1.717676770074314e+18,2.092940757404651,9.845741782302326,-0.7451694909395349,1,17800000000
1.717676770274314e+18,1.5706933070930231,9.948076691976745,-1.4438737083081394,1,17800000000
1.717676770474314e+18,1.7691686096941177,9.504347835023532,-0.6810817788235294,1,17800000000
1.717676770674314e+18,1.942860692081396,9.44063128977907,-0.4315427815940699,1,17800000000
1.717676770874314e+18,2.098060265500001,9.870337719279073,-1.0127760955093026,1,17800000000
1.717676771074314e+18,1.792196010105882,9.670606792635294,-1.1974810565047058,1,17800000000
1.717676771274314e+18,1.252114011094186,9.866553739197672,-1.230411659062558,1,17800000000
1.717676771474314e+18,1.9300062349527909,9.74207136244186,-0.5501822681448838,1,17800000000
1.717676771674314e+18,1.409094309793837,9.555709439906977,-0.2024439236505232,1,17800000000
1.717676771874314e+18,1.6806623297844705,9.782759756011766,-0.6681886852997648,1,17800000000
1.717676772074314e+18,0.8515109790736978,9.898717769232558,-0.6477315254693023,1,17800000000
1.717676772274314e+18,0.3996570297615116,9.85542437077907,-0.4560274786297675,1,17800000000
1.717676772474314e+18,0.311623418381279,9.877182350720927,-0.4347146622980232,1,17800000000
1.717676772674314e+18,0.5478719358236471,9.955887570352942,-0.4033454430355883,1,17800000000
