Timestamps,Acc_X,Acc_Y,Acc_Z,Label,Set_Time
1.7176749735604027e+18,-2.427212527988372,2.832044717860465,9.80717836422093,1,14200000000.0
1.7176749737604027e+18,-1.4803225093139536,3.4334222550348845,8.802749334348837,1,14200000000.0
1.7176749739604027e+18,-0.1868627496561628,3.84342963194186,8.535087086476745,1,14200000000.0
1.7176749741604027e+18,1.4867592339847058,1.856323651209706,9.650169282564706,1,14200000000.0
1.7176749743604027e+18,0.8636976801722093,0.0393424508119767,10.03605458916279,1,14200000000.0
1.7176749745604027e+18,2.117369800160465,1.825779320854652,9.152324033337209,1,14200000000.0
1.7176749747604027e+18,2.2612730416744187,1.888270943536396,9.365619144,1,14200000000.0
1.7176749749604027e+18,2.6806932715176472,-0.3133753150644117,9.577089646129412,1,14200000000.0
1.7176749751604027e+18,4.682753926081396,0.5362148594084883,9.99248304483721,1,14200000000.0
1.7176749753604027e+18,6.207816628453489,7.544291534895349,9.879630798488371,1,14200000000.0
1.7176749755604027e+18,5.920065802197675,3.023526182383721,5.555132527674419,1,14200000000.0
1.7176749757604027e+18,1.664560026005765,8.17596530364706,5.827058018109412,1,14200000000.0
1.7176749759604027e+18,2.5292135261930238,8.894010504965115,3.904029272302326,1,14200000000.0
1.7176749761604027e+18,1.7957855743616278,8.041553525151166,2.3650547579348835,1,14200000000.0
1.7176749763604027e+18,3.1794491812325583,10.011124732709304,2.5023360122511638,1,14200000000.0
1.7176749765604027e+18,2.239118975737647,9.58362057637647,0.3936615486567411,1,14200000000.0
1.7176749767604027e+18,2.169121552382558,9.669785865511628,1.1628561510924418,1,14200000000.0
1.7176749769604027e+18,1.6775912559222093,9.639792031860464,1.4143807696642443,1,14200000000.0
1.7176749771604027e+18,1.48529537632,9.537678460564704,1.4830433206924707,1,14200000000.0
1.7176749773604027e+18,2.338121602697675,9.334901998244185,2.1589381472906983,1,14200000000.0
1.7176749775604027e+18,2.3242654814046517,9.710018634709302,1.249109065488372,1,14200000000.0
1.7176749777604027e+18,1.5315177845883725,9.907009124906978,1.077994422180233,1,14200000000.0
1.7176749779604027e+18,1.2488845187105884,9.77617249202353,1.7964749350470588,1,14200000000.0
1.7176749781604027e+18,1.688831958283721,9.385707711139531,2.801717080372093,1,14200000000.0
1.7176749783604027e+18,4.068410607302326,7.220203183430233,4.699169804883722,1,14200000000.0
1.7176749785604027e+18,2.889806334313953,6.138035275255813,5.735595880523256,1,14200000000.0
1.7176749787604027e+18,3.008425530305882,5.619980352094117,6.968012125364706,1,14200000000.0
1.7176749789604027e+18,2.1111373471511627,5.669988016744186,8.092581832139535,1,14200000000.0
1.7176749791604027e+18,1.8878257731744188,4.2713553683604655,8.13798980932558,1,14200000000.0
1.7176749793604027e+18,1.6527726836833725,5.527197721395348,8.818775676151162,1,14200000000.0
1.7176749795604027e+18,-1.2895343514142354,8.49863037192941,9.76969780102353,1,14200000000.0
1.7176749797604027e+18,-2.9936993727706978,1.9542126965345927,7.674116129127907,1,14200000000.0
1.7176749799604027e+18,1.4723649750968606,1.8404701411020008,9.496000178860466,1,14200000000.0
1.7176749801604027e+18,1.6044298105129409,3.012310339395294,10.26841834564706,1,14200000000.0
1.7176749803604027e+18,2.232447879004652,-0.253305318627093,8.407822281825583,1,14200000000.0
1.7176749805604027e+18,-0.4323218406863953,2.6024450465813955,9.18048139494186,1,14200000000.0
1.7176749807604027e+18,0.5773936721213953,4.874402329543954,10.432539807081396,1,14200000000.0
1.7176749809604027e+18,-0.8950845751390233,3.149742819270589,9.335273860541175,1,14200000000.0
1.7176749811604027e+18,-1.1761001455579418,3.3523445226046515,9.404405083627909,1,14200000000.0
1.7176749813604027e+18,-2.789864258088605,3.850830674186046,8.399197023976745,1,14200000000.0
1.7176749815604027e+18,1.8036874476593023,1.4870557996988372,8.41322008955814,1,14200000000.0
1.7176749817604027e+18,1.2502920491662706,3.471957516682352,8.70463838022353,1,14200000000.0
1.7176749819604027e+18,-0.4998217009846511,4.409026154197673,8.872419445976744,1,14200000000.0
1.7176749821604027e+18,-1.1441031023918604,4.214372812348838,9.48147621823256,1,14200000000.0
1.7176749823604027e+18,-1.4691374510093025,4.40006694122093,9.50201004604651,1,14200000000.0
1.7176749825604027e+18,-2.2198074971647057,3.357496129764706,8.980516759070587,1,14200000000.0
1.7176749827604027e+18,-3.504817388744186,2.046419847860465,9.526605983116278,1,14200000000.0
1.7176749829604027e+18,-3.478663317011628,0.8027085269076746,9.646080216697673,1,14200000000.0
1.7176749831604027e+18,-2.8523002280465115,0.2115143922359302,9.708627445465115,1,14200000000.0
1.7176749833604027e+18,-1.2614960964788235,-1.0496327701307646,9.938265138364706,1,14200000000.0
1.7176749835604027e+18,-0.6683209292383722,-1.2943501091186045,9.899775017,1,14200000000.0
1.7176749837604027e+18,-0.7488978394488374,-1.5487127248523258,9.53617734683721,1,14200000000.0
1.7176749839604027e+18,-0.7839449965164708,-1.7322909944494125,9.841876590858824,1,14200000000.0
1.7176749841604027e+18,-1.0239055011104652,-0.8439429783057558,9.892763559034885,1,14200000000.0
1.7176749843604027e+18,-0.8025415879302327,-1.4306297080813957,9.688149308104654,1,14200000000.0
1.7176749845604027e+18,-0.5821236645709302,-1.1023121816162793,9.84924755545349,1,14200000000.0
1.7176749847604027e+18,-0.5998384146082352,-1.1479918480364708,9.774877548211764,1,14200000000.0
1.7176749849604027e+18,-0.6233024756534884,-1.1290784021244191,9.806343644255817,1,14200000000.0
1.7176749851604027e+18,-0.8219067496255812,-1.4060893627790696,9.842013381267442,1,14200000000.0
1.7176749853604027e+18,-0.4716642966744185,-1.174486380767442,9.801168508313951,1,14200000000.0
1.7176749855604027e+18,-0.0520227795629529,-1.2730379512,9.803872927258825,1,14200000000.0
1.7176749857604027e+18,-0.3518562247912442,-1.2037010803139536,9.772176387674415,1,14200000000.0
1.7176749859604027e+18,-0.621744360339535,-1.1226233507093026,9.791652879046511,1,14200000000.0
1.7176749861604027e+18,-0.4305967813290697,-1.2298551978255812,9.799999813697676,1,14200000000.0
1.7176749863604027e+18,-0.48019727854,-1.1709629550235294,9.80010070802353,1,14200000000.0
1.7176749865604027e+18,-0.5149576892627908,-1.1973573191511628,9.80957113311628,1,14200000000.0
1.7176749867604027e+18,-0.5393310948151162,-1.1906796708372096,9.814301158,1,14200000000.0
1.7176749869604027e+18,-0.5523760718399999,-1.1954541893999997,9.810009832894115,1,14200000000.0
1.7176749871604027e+18,-0.5698813213837208,-1.204146260465116,9.79727324767442,1,14200000000.0
1.7176749873604027e+18,-0.6059405990813953,-1.2005292010930235,9.743963285965116,1,14200000000.0
1.7176749875604027e+18,-0.552964616217442,-1.3959616048372094,9.80979380522093,1,14200000000.0
1.7176749877604027e+18,-0.20944235936,-1.3595173758341177,9.844466444941176,1,14200000000.0
1.7176749931604027e+18,-0.4977071086236472,2.019317107889412,11.012726918505884,2,10800000000.0
1.7176749933604027e+18,0.0122423492360697,1.6298461112674425,9.48420292833721,2,10800000000.0
1.7176749935604027e+18,0.8318675746506977,2.602500677116279,5.597312979930233,2,10800000000.0
1.7176749937604027e+18,0.7479119050681176,2.3606743616,7.842546580811764,2,10800000000.0
1.7176749939604027e+18,-0.5525194419604652,0.8342603918689188,10.82785629667442,2,10800000000.0
1.7176749941604027e+18,-0.5968144827418606,-0.957796823144186,11.55054445011628,2,10800000000.0
1.7176749943604027e+18,-0.8258020487240697,-2.0429140669174424,12.27679393476744,2,10800000000.0
1.7176749945604027e+18,-0.2518938479163529,-0.4196166394396117,10.420770757541176,2,10800000000.0
1.7176749947604027e+18,0.3516336359607906,1.2791028253255814,8.565470346186045,2,10800000000.0
1.7176749949604027e+18,0.4985418136918604,2.762152034127908,5.088142583581395,2,10800000000.0
1.7176749951604027e+18,-0.3084515346092674,1.3919550159465115,9.827433879872094,2,10800000000.0
1.7176749953604027e+18,-1.0124736344258825,0.2399578856387058,10.6130410696,2,10800000000.0
1.7176749955604027e+18,-1.5958457665406978,-1.457562874533721,12.71395703267442,2,10800000000.0
1.7176749957604027e+18,-1.3217284534406977,-0.8883493193116277,11.537689962860464,2,10800000000.0
1.7176749959604027e+18,-0.4122332568499999,0.5383294473431744,9.977013166767444,2,10800000000.0
1.7176749961604027e+18,0.4744545002136471,2.3436149386470597,6.668543333199999,2,10800000000.0
1.7176749963604027e+18,0.4355493690220115,2.3624393815000007,6.494009333953488,2,10800000000.0
1.7176749965604027e+18,-0.5614229717488373,0.9379864714639538,10.2758377432093,2,10800000000.0
1.7176749967604027e+18,-0.8897922129823177,-0.0419447739827647,10.49525799464706,2,10800000000.0
1.7176749969604027e+18,-1.4413139370034882,-2.149978968953488,13.447218062906977,2,10800000000.0
1.7176749971604027e+18,-1.4034183039104648,-0.7286979677181397,10.71945597409302,2,10800000000.0
1.7176749973604027e+18,-0.6589722236872092,0.6416659956360466,9.772844148430234,2,10800000000.0
1.7176749975604027e+18,0.2798194947707411,2.6318234022705886,6.597772087788234,2,10800000000.0
1.7176749977604027e+18,0.2557537871078256,2.3967735906046514,7.054987175500002,2,10800000000.0
1.7176749979604027e+18,-0.6093350700738372,1.2395934289488368,10.17489396703488,2,10800000000.0
1.7176749981604027e+18,-1.2410958890470116,0.6364351736125233,10.32653217565116,2,10800000000.0
1.7176749983604027e+18,-1.390258104707059,-1.7569511318694115,12.865841371647056,2,10800000000.0
1.7176749985604027e+18,-1.0541218471000002,-0.7890193553976744,11.211320089534883,2,10800000000.0
1.7176749987604027e+18,-0.2806836602568605,0.4590880640206162,9.825708833116275,2,10800000000.0
1.7176749989604027e+18,0.2109022742010813,1.8991221224337207,8.273379059744187,2,10800000000.0
1.7176749991604027e+18,0.5061523663769413,2.739247052776471,6.098995247964707,2,10800000000.0
1.7176749993604027e+18,0.0441281006686046,1.6860496096744184,9.300567776372093,2,10800000000.0
1.7176749995604027e+18,-0.8145613426202326,1.058517963805116,10.365707718511628,2,10800000000.0
1.7176749997604027e+18,-1.0870170964128234,-0.0501085215745411,10.559104055882354,2,10800000000.0
1.7176749999604027e+18,-1.238424835868605,-0.0091817636904069,10.890904415581394,2,10800000000.0
1.7176750001604027e+18,-0.564984380807093,-0.903707903876744,9.976456675302328,2,10800000000.0
1.7176750003604027e+18,-0.3850218595077326,-0.9515643549220932,9.831996906651163,2,10800000000.0
1.7176750005604027e+18,-0.235622652878447,-0.8546036471435297,9.871153461435297,2,10800000000.0
1.7176750007604027e+18,0.0697257389122558,-1.1857270861686044,9.856815548651166,2,10800000000.0
1.7176750009604027e+18,0.1373925369899418,-0.9479472935127904,9.846465199697674,2,10800000000.0
1.7176750011604027e+18,-0.6615319868104652,-1.358455492254651,9.746411800255816,2,10800000000.0
1.7176750013604027e+18,-0.5296864768492353,-1.238919115082353,9.829715403388237,2,10800000000.0
1.7176750015604027e+18,0.3017182427481627,-1.26162965077093,9.83043881355814,2,10800000000.0
1.7176750017604027e+18,0.0101834081529767,-1.5978490529534883,9.848357145313951,2,10800000000.0
1.7176750019604027e+18,-0.2353869741824767,-1.2729816437790695,9.782248508023256,2,10800000000.0
1.7176750021604027e+18,-0.411621797782353,-1.233795658352941,9.791148769129412,2,10800000000.0
1.7176750023604027e+18,-0.2403395574430232,-1.2292987205581396,9.800055548104652,2,10800000000.0
1.7176750025604027e+18,-0.292759067272093,-1.1966895489302325,9.79721747994186,2,10800000000.0
1.7176750027604027e+18,-0.2891092770258823,-1.1996205133999998,9.800607423176473,2,10800000000.0
1.7176750029604027e+18,-0.295986597272093,-1.231190718895349,9.806621884139531,2,10800000000.0
1.7176750031604027e+18,-0.3826846818267442,-1.2629651801279067,9.785976875593024,2,10800000000.0
1.7176750033604027e+18,-0.3544159865133721,-1.2434887111046509,9.800445035453489,2,10800000000.0
1.7176750035604027e+18,-0.2108499017522588,-1.2766412553294118,9.8084896424,2,10800000000.0
1.7176750037604027e+18,-0.4478473621686047,-1.2093214323488377,9.814134253988373,2,10800000000.0
1.7176750039604027e+18,-0.366213157427907,-1.3136596388720927,9.819142485732558,2,10800000000.0
1.7176750641604027e+18,-0.7659814802148489,-1.0377059746872093,10.548619491941862,3,11200000000.0
1.7176750643604027e+18,-0.8616413618554117,1.6371974031768235,10.807788669435295,3,11200000000.0
1.7176750645604027e+18,-0.8301425142633719,2.3731792374767444,9.202295070534884,3,11200000000.0
1.7176750647604027e+18,0.4059451432313953,2.7692748668139533,6.278377061686046,3,11200000000.0
1.7176750649604027e+18,-0.058485037554593,2.3464686620697672,8.349003409267443,3,11200000000.0
1.7176750651604027e+18,-0.9450241882434705,0.9817329029529412,10.100019926364704,3,11200000000.0
1.7176750653604027e+18,-1.9964487843546508,-0.2972664769562208,10.702873085372094,3,11200000000.0
1.7176750655604027e+18,-2.556480576779069,-1.1891215598151164,12.502609618372093,3,11200000000.0
1.7176750657604027e+18,-1.995335849875581,0.0614899801210116,10.349792636151165,3,11200000000.0
1.7176750659604027e+18,-0.9051062766787296,1.5100118437470589,9.156966310341176,3,11200000000.0
1.7176750661604027e+18,0.3669365697213954,2.7593696976860462,5.783285418174419,3,11200000000.0
1.7176750663604027e+18,-0.101333255313,1.754217230254651,8.546494739023254,3,11200000000.0
