Timestamps,Gyro_X,Gyro_Y,Gyro_Z,Label
1.7178483627831345e+18,-0.1312985712957143,-0.0672480398772857,0.0121510060909523,1
1.7178483629831345e+18,-0.11548739802945,-0.0234284318479999,0.0551102587099999,1
1.7178483631831345e+18,-1.8967958523949997,1.042915995647,0.3557122327299999,1
1.7178483633831345e+18,1.924966064021,-0.5930331289249999,0.775458924405,1
1.7178483635831345e+18,-0.4091761156945,-2.2381399394250003,1.45860037057,1
1.7178483637831345e+18,1.531582999215,-0.3679794751194999,2.8087270379,1
1.7178483639831345e+18,3.2358856322,-0.549463861287,-0.4984814055499999,1
1.7178483641831345e+18,0.8002697236299999,-0.7456548243700001,-2.7354160965500003,1
1.7178483643831345e+18,2.124460789225,-1.5881465859364998,-1.6941122710249996,1
1.7178483645831345e+18,0.192393515633,-0.204878555257,0.1388359788775,1
1.7178483647831345e+18,0.3981644006510001,-0.515955942525,-0.0889810567699999,1
1.7178483649831345e+18,0.0043264806527349,-0.3463872238899999,-0.08105584825275,1
1.7178483651831345e+18,-0.06259905373442,0.0262573576073,0.0271623758589999,1
1.7178483653831345e+18,0.5249517379565,0.8334758327100001,-0.42656858936,1
1.7178483655831345e+18,0.198215922716,-0.2837223212895,0.3062398111465,1
1.7178483657831345e+18,0.0355004065193,0.49618666693,-0.100860060745,1
1.7178483659831345e+18,0.138046092452,0.113109895579,-0.3357449120195001,1
1.7178483661831345e+18,-0.3845980072494999,-0.3090886177785,0.643370436126,1
1.7178483663831345e+18,-0.1887991316609999,-0.268880970948,0.14093658550771,1
1.7178483665831345e+18,-0.4518218144749999,-0.086002134125,0.1166052251139999,1
1.7178483667831345e+18,-0.787454281815,0.179836635669,0.1342795738558,1
1.7178483669831345e+18,-0.8142561808499998,0.036555010023,-0.029337327936,1
1.7178483671831345e+18,-1.44624450215,0.15350336936,0.382679927627,1
1.7178483673831345e+18,-1.3370010972,-0.095815123028375,0.0186891202003499,1
1.7178483675831345e+18,-1.16691969635,-0.0310821329980999,0.0394877345803,1
1.7178483677831345e+18,-1.1016761273250002,0.1123400250274,-0.17008070606305,1
1.7178483679831345e+18,-0.4079962696810001,-0.0693724274675,0.0404831977814999,1
1.7178483681831345e+18,0.0534631647196,0.1172246682241699,0.04598377762555,1
1.7178483683831345e+18,0.0123696247456,-0.141993611113,-0.072788939755,1
1.7178483685831345e+18,-0.0047605369924999,-0.148043150303695,-0.0950019318125,1
1.7178483687831345e+18,-0.007434227603,-0.4712751653100001,-0.25298921335755,1
1.7178483689831345e+18,0.11657918127983,0.07962079602319,-0.12700770667945,1
1.7178483691831345e+18,-0.1373669040715,0.2434954561553,-0.00188782064015,1
1.7178483693831345e+18,0.07463726653055,0.1753433353239999,-0.037039039565,1
1.7178483695831345e+18,0.0233161002405,0.0689468120429499,0.15672815927,1
1.7178483697831345e+18,-0.0814301844267619,0.0822140771755238,0.0589943006262857,1
1.7178483699831345e+18,0.0072527643304999,-0.217546642386,-0.1011478250095,1
1.7178483701831345e+18,0.2182612372535,0.18002969227405,-0.0068087803217999,1
1.7178483703831345e+18,0.1309742418814,-0.0298675060275,0.006286086286,1
1.7178483705831345e+18,-0.0753046226363,-0.0250976352894999,-0.0765309863023499,1
1.7178483707831345e+18,-0.0020996851825,-0.1476040826367499,-0.0844011507935,1
1.7178483709831345e+18,-0.0228597247503999,0.09086675659095,-0.0754935109063,1
1.7178483711831345e+18,-0.0155433967554499,0.035683117128316,0.045725901704,1
1.7178483713831345e+18,0.1514840524675,0.0997997341812999,0.105890986329,1
1.7178483715831345e+18,0.0568213817219,0.08800984200535,0.0465969284089,1
1.7178483717831345e+18,-0.190197841083,0.0665576845193,0.0862277010424,1
1.7178483719831345e+18,-0.1943922275785,-0.0134502971556999,-0.056868055317205,1
1.7178483721831345e+18,-0.0159136340965999,-0.1653885837695,-0.0951587650005,1
1.7178483723831345e+18,-0.00346934849725,0.0883084779179999,-0.1061865389072399,1
1.7178483725831345e+18,0.063031438589345,-0.010893838759,0.0703863595172999,1
1.7178483727831345e+18,0.1554450647485,-0.0930497023222,-0.0759899043498,1
1.7178483729831345e+18,0.0879585750364499,-0.0893053710942499,0.032533770156785,1
1.7178483731831345e+18,-0.1644956663274999,0.0677197173064149,0.05118519701305,1
1.7178483733831345e+18,-0.09703505948495,0.0565291131366999,0.0021463830480799,1
1.7178483735831345e+18,-0.0506623830634999,0.1156051658315,-0.07337938828755,1
1.7178483737831345e+18,0.129930421893,0.1028862331095,-0.0370382633782499,1
1.7178483739831345e+18,0.0311091624544,-0.219751739495,0.023098641928975,2
1.7178483741831345e+18,0.149798028366,-0.0545060692769499,-0.0301450384778499,2
1.7178483773831345e+18,0.204094767565,-0.1396257705974999,-0.0358555017035,3
1.7178483775831345e+18,-0.00920552391655,0.1232068169839999,0.0491359206399,3
1.7178483777831345e+18,-0.20949742994745,0.1707252125806,0.080963839779,3
1.7178483779831345e+18,0.3245724223549999,0.06375558152265,0.0365709750918,3
1.7178483781831345e+18,0.0536890770484,-0.0256335614155499,0.00116599865885,3
1.7178483783831345e+18,0.1066507360241,0.0661630457949499,0.0184659039574999,3
1.7178483785831345e+18,-0.75916834809,-0.2220111414774999,0.10180449952,3
1.7178483787831345e+18,-1.327138474535,0.0550618467794999,0.12547553155865,3
1.7178483789831345e+18,-0.0270302970084999,0.2528000167604999,0.0476046025703,3
1.7178483791831345e+18,0.0024262375229999,-0.0583134488674999,-0.034113390767,3
1.7178483793831345e+18,0.0415576354614,0.0216834481335,0.045879245701,3
1.7178483795831345e+18,-0.0311449323795,0.0294425721285,0.01809401940575,3
1.7178483797831345e+18,-0.030518024042,0.00356636104435,0.00974932978258,3
1.7178483799831345e+18,-0.0255702833639999,0.0016132156102734,0.00034098743924,3
1.7178483801831345e+18,-0.01776134326345,0.00848276206559,0.00059526040439,3
1.7178483803831345e+18,0.01226841955145,-0.00217408001152,0.003271416731375,3
1.7178483805831345e+18,0.0418269639829999,0.0137755075288,0.0062665742589049,3
1.7178483807831345e+18,0.022737373831,0.00466193790208,-0.01199270300273,3
1.7178483809831345e+18,0.027816447523,0.0113586242192,-0.0016705040878314,3
1.7178483811831345e+18,0.01578840850892,0.00698729773845,-0.00408066544761,3
1.7178483813831345e+18,-0.0044890854861,6.376573293999999e-05,0.0061983980465149,3
1.7178483815831345e+18,-0.0210556814447,0.005692165170765,-0.0002096714008899,3
1.7178483817831345e+18,-0.0294859378595,-0.01052308642595,-0.0030328383903055,3
1.7178483819831345e+18,-0.0143485197568999,-0.00494233437309,0.0058406385419999,3
1.7178483821831345e+18,-0.0184048917376999,-0.0020726247749485,-0.003178710266555,3
1.7178483823831345e+18,-0.016444888245,-0.002318662038335,0.006773103744335,3
1.7178483825831345e+18,-0.002815535466625,-0.00099344660708,0.0002524071446499,3
1.7178483827831345e+18,0.0193328964529999,0.0028319180681,-0.00726219609485,3
1.7178483829831345e+18,0.036393713858,0.0030404012069555,0.01328617064787,3
1.7178483831831345e+18,0.0382963619195,0.0163450649008,-0.0016917849364839,3
1.7178483833831345e+18,0.031212322787,0.0081471296896,-0.004327734949755,3
1.7178483835831345e+18,1.4568009549999988e-05,0.00051115516716,0.0025216895691399,3
1.7178483837831345e+18,-0.0057228283201809,0.0019219904261619,0.0018563608076428,3
