Mean Acc_X,Std Dev Acc_X,Min Acc_X,Max Acc_X,Mean Acc_Y,Std Dev Acc_Y,Min Acc_Y,Max Acc_Y,Mean Acc_Z,Std Dev Acc_Z,Min Acc_Z,Max Acc_Z
-0.22173479298311044,0.7851150194284676,-2.73568112178,1.6983008651399998,-0.10874148646452167,1.5016118623498962,-3.5784361038,4.481102927095238,9.643005244260868,1.7584867742082817,4.52838317875,13.86890696
