Timestamps,Acc_X,Acc_Y,Acc_Z,Label,Delta Time
1.7176920588871916e+18,-0.3090501839742857,3.103809879857143,9.219613429619049,1,13000000000
1.7176920590871916e+18,-0.346110260008,3.0895003510500003,9.31224009695,1,13000000000
1.7176920592871916e+18,-0.2749033355559299,3.16881291965,9.281598815950002,1,13000000000
1.7176920594871916e+18,-0.2371368713484999,3.1739547271999995,9.23116120145,1,13000000000
1.7176920596871916e+18,-0.3374208297605,3.2563508835,8.736963890149998,1,13000000000
1.7176920598871916e+18,-0.181385307309,3.3344584579999994,6.484687523,1,13000000000
1.7176920600871916e+18,0.074125854498,1.4359863510685,8.213292869499998,1,13000000000
1.7176920602871916e+18,0.6555368041809524,-1.4964880371057143,11.58219327590476,1,13000000000
1.7176920604871916e+18,0.2014286270165,-2.75319470205,13.503090179,1,13000000000
1.7176920606871916e+18,0.1573078765484999,-1.36803515625,10.7564817814,1,13000000000
1.7176920608871916e+18,-0.1783166885499999,-0.6022351456155,10.53111792765,1,13000000000
1.7176920610871916e+18,-0.499054710402,1.963519340555,7.1476513827,1,13000000000
1.7176920612871916e+18,-0.5584287414775001,2.81565980535,4.8763570633,1,13000000000
1.7176920614871916e+18,-0.1980456619275,-0.0046253814394999,9.70408774635,1,13000000000
1.7176920616871916e+18,0.0425757489919047,-2.3514102172857143,13.057069113809524,1,13000000000
1.7176920618871916e+18,0.0283510436815,-1.2003987579150002,11.855196991,1,13000000000
1.7176920620871916e+18,-0.63838497161795,-0.3850742339975,10.1603539348,1,13000000000
1.7176920622871916e+18,-1.1498563614795,0.8411682815645001,10.10152626805,1,13000000000
1.7176920624871916e+18,-0.7503296814200001,2.9369825135000003,5.05669454955,1,13000000000
1.7176920626871916e+18,-0.8978628845300001,1.872912757895,7.319344345049998,1,13000000000
1.7176920628871916e+18,-0.0063842239369999,-0.6080430679929999,10.5513034516,1,13000000000
1.7176920630871916e+18,0.0706103079583333,-2.060429600190476,12.533522120952378,1,13000000000
1.7176920632871916e+18,-0.1838327178825,-1.1562256163850002,11.40844352,1,13000000000
1.7176920634871916e+18,-0.889764724706,-0.2218461685255,10.285486221149998,1,13000000000
1.7176920636871916e+18,-0.9786424027315,0.92125174712,10.28151198635,1,13000000000
1.7176920638871916e+18,-0.602489616395,3.1507604599000003,4.20627550505,1,13000000000
1.7176920640871916e+18,-0.7225025482985,1.637856559755,7.8667859346,1,13000000000
1.7176920642871916e+18,-0.335804191618,-0.7666232986299999,10.837762757000002,1,13000000000
1.7176920644871916e+18,0.4310361556549999,-1.504341705325,12.289511329000002,1,13000000000
1.7176920646871916e+18,-0.0520275225447619,-1.194943673295238,11.709998931428572,1,13000000000
1.7176920648871916e+18,-0.934229759285,-0.7116576004527501,10.306712082050002,1,13000000000
1.7176920650871916e+18,-0.944333747875,0.36423756409,10.2332224037,1,13000000000
1.7176920652871916e+18,-0.559027496316,2.638203826845,5.61108917995,1,13000000000
1.7176920654871916e+18,-0.7206688614243,2.080815422105,6.0994486313,1,13000000000
1.7176920656871916e+18,-0.4685406646595,-0.25861720277,10.82711240315,1,13000000000
1.7176920658871916e+18,-0.4567002868379999,-1.616076851,12.263480462,1,13000000000
1.7176920660871916e+18,-0.4085646711204762,-1.0226875959095236,11.52869737857143,1,13000000000
1.7176920662871916e+18,-0.4342095566220701,-0.6210734710600001,10.2545455617,1,13000000000
1.7176920664871916e+18,-0.2789973220985001,0.5203479308305001,10.64987347475,1,13000000000
1.7176920666871916e+18,0.1440454559415,1.483273017865,9.41905048365,1,13000000000
1.7176920668871916e+18,0.0173264694144999,3.3286280822500003,3.8846318665,1,13000000000
1.7176920670871916e+18,-0.67463957981,1.55680011749,8.5090104216,1,13000000000
1.7176920672871916e+18,-0.5310880966445001,-0.298352073649,11.276627632000002,1,13000000000
1.7176920674871916e+18,-0.4471059526709524,-0.8906122479238096,10.52946814342857,1,13000000000
1.7176920676871916e+18,-0.73516621393,-0.901290756235,11.58670781745,1,13000000000
1.7176920678871916e+18,-0.0579669570865,-0.6909257125574999,9.1242684859,1,13000000000
1.7176920680871916e+18,0.315079788212,-0.5455704803160001,9.92945908245,1,13000000000
1.7176920682871916e+18,0.38130956269,-0.5581069107100001,9.8407236101,1,13000000000
1.7176920684871916e+18,0.26068290711,-0.6783518600449999,9.7976057739,1,13000000000
1.7176920686871916e+18,0.04596192168633,-0.6593563613850001,9.7270275421,1,13000000000
1.7176920688871916e+18,0.1459465026845,-0.7219486999599999,9.83885998525,1,13000000000
1.7176920690871916e+18,0.1830693054228571,-0.6849827139809525,9.756896144380953,1,13000000000
1.7176920692871916e+18,0.109886489864,-0.671271583565,9.76156072995,1,13000000000
1.7176920694871916e+18,0.0887579269444999,-0.62953088379,9.75019935595,1,13000000000
1.7176920696871916e+18,0.0689915313713999,-0.602392318735,9.739698692249998,1,13000000000
1.7176920698871916e+18,0.06636449432825,-0.6524033203099999,9.7476771012,1,13000000000
1.7176920700871916e+18,-0.02223625946069,-0.669475318915,9.7364279937,1,13000000000
1.7176920702871916e+18,-0.1220786361745,-0.6944808197000001,9.768191940250002,1,13000000000
1.7176920704871916e+18,-0.0645158386223809,-0.6940281895190475,9.764480372857143,1,13000000000
1.7176920706871916e+18,-0.081894699096,-0.6953639831500001,9.7337335968,1,13000000000
1.7176920708871916e+18,-0.1473685455235,-0.74133338929,9.81606987765,1,13000000000
1.7176920710871916e+18,-0.152008895875,-0.7106846237050001,9.771170745850002,1,13000000000
1.7176920712871916e+18,-0.132100296017,-0.703798942565,9.7616505432,1,13000000000
1.7176920714871916e+18,-0.1430425415004999,-0.6843019866950001,9.752878784199998,1,13000000000
1.7176920716871916e+18,-0.149845893855,-0.6777081985450001,9.76509338365,1,13000000000
1.7176920718871916e+18,-0.1582281058161905,-0.6453864833333333,9.707933676666666,1,13000000000
1.7176920782871916e+18,-0.1540671157775,1.4397734756049998,9.243308441400002,2,10800000000
1.7176920784871916e+18,-0.402632720956,3.131967041,4.1131766052000005,2,10800000000
1.7176920786871916e+18,0.0729657668769999,1.372136627224,8.21618186185,2,10800000000
1.7176920788871916e+18,-0.0773291931416,-1.256412277295,11.0008860405,2,10800000000
1.7176920790871916e+18,-0.1052611084071999,-1.7933382339999997,12.620106353,2,10800000000
1.7176920792871916e+18,0.1574867902595238,-1.4750611658666666,11.434557429523808,2,10800000000
1.7176920794871916e+18,-0.0993558884024999,0.009265731813,10.27146787215,2,10800000000
1.7176920796871916e+18,0.325864860585,1.1055934067,9.5203747794,2,10800000000
1.7176920798871916e+18,0.1296454010135,2.69340154265,3.8471572951499993,2,10800000000
1.7176920800871916e+18,0.1357976074115,1.080206199655,8.74795104225,2,10800000000
1.7176920802871916e+18,-0.068228118918,-1.827220275855,11.731995690599998,2,10800000000
1.7176920804871916e+18,0.185524200425,-1.3915437699350002,12.690070862000002,2,10800000000
1.7176920806871916e+18,0.3003397260047619,-1.0901758248333333,11.04836765838095,2,10800000000
1.7176920808871916e+18,-0.2966531066635,-0.440227043145,10.04708448005,2,10800000000
1.7176920810871916e+18,-0.472574775728,1.2413086852895,8.647307830750002,2,10800000000
1.7176920812871916e+18,-0.983462379475,2.3250325698,4.7944473952,2,10800000000
1.7176920814871916e+18,-0.5176235962484002,0.5485492859640001,8.688210273750002,2,10800000000
1.7176920816871916e+18,-0.0148640899345,-1.582232231115,11.553851143,2,10800000000
1.7176920818871916e+18,1.125464584305,-1.9433038789,11.8859729915,2,10800000000
1.7176920820871916e+18,0.6480473785385,-1.3392051086250003,11.15415232115,2,10800000000
1.7176920822871916e+18,0.967609274800476,-0.8835412379857143,10.37729174,2,10800000000
1.7176920824871916e+18,0.7077582091939,-0.25930577087,10.0624425426,2,10800000000
1.7176920826871916e+18,0.1430425415069999,1.110750183099,8.12416072085,2,10800000000
1.7176920828871916e+18,-0.0726139984114999,2.32786917115,5.35133434295,2,10800000000
1.7176920830871916e+18,0.3115995254655,0.0410221938544999,9.11999487305,2,10800000000
1.7176920832871916e+18,-0.54905822757,-1.850242401215,11.562091507500002,2,10800000000
