Timestamps,Acc_X_cleaned,Acc_Y_cleaned,Acc_Z_cleaned,Gyro_X_cleaned,Gyro_Y_cleaned,Gyro_Z_cleaned,Label
1717763543066000000,-0.6211868068190477,2.297600686142857,9.465929783285713,0.0021011258882457,0.0245323378706914,0.0362779532695238,1.0
1717763543262000000,-0.779713577265,2.3726859741499995,9.465192031849998,0.006815080369,0.0814677488055,0.10614381917,1.0
1717763543266000000,-0.779713577265,2.3726859741499995,9.465192031849998,0.006815080369,0.0814677488055,0.10614381917,1.0
1717763543462000000,-0.72628218842,2.26542652125,9.5200454635,-0.0033253641680949,-0.009377540183685,0.034487968251985,1.0
1717763543466000000,-0.72628218842,2.26542652125,9.5200454635,-0.0033253641680949,-0.009377540183685,0.034487968251985,1.0
1717763543662000000,-0.641012008665,2.3113061141,9.503542282,0.004908908429195,-0.0385654784744999,-0.01148396083197,1.0
1717763543666000000,-0.641012008665,2.3113061141,9.503542282,0.004908908429195,-0.0385654784744999,-0.01148396083197,1.0
1717763543862000000,-0.6503525848399999,2.31218927765,9.48292266095,0.00898514416805,-0.022745815572,-0.000999512156905,1.0
1717763543866000000,-0.6503525848399999,2.31218927765,9.48292266095,0.00898514416805,-0.022745815572,-0.000999512156905,1.0
1717763544062000000,-0.5123246154800001,2.3461012574,9.4651546096,-0.00128429019237,-0.020543992753,-0.008945728128655,1.0
1717763544066000000,-0.5123246154800001,2.3461012574,9.4651546096,-0.00128429019237,-0.020543992753,-0.008945728128655,1.0
1717763544262000000,-0.519434829715,2.3538476485999995,9.4489508056,-0.01612335275925,-0.0226623819665,-0.023827751632,1.0
1717763544266000000,-0.519434829715,2.3538476485999995,9.4489508056,-0.01612335275925,-0.0226623819665,-0.023827751632,1.0
1717763544462000000,-0.4038102722333334,2.742867606047619,8.872898712190475,-0.1276876562747619,-0.0170834694232857,-0.0485288120266666,1.0
1717763544466000000,-0.4038102722333334,2.742867606047619,8.872898712190475,-0.1276876562747619,-0.0170834694232857,-0.0485288120266666,1.0
1717763544662000000,-0.30008846283,2.6490637435,8.65874404905,-0.30372120888,0.03175782424015,-0.1081876058155,1.0
1717763544666000000,-0.30008846283,2.6490637435,8.65874404905,-0.30372120888,0.03175782424015,-0.1081876058155,1.0
1717763544862000000,-0.72774165342805,1.3228665847699996,8.887378601150001,-0.4267652466849999,0.1331998072585,-0.09152705786845,1.0
1717763544866000000,-0.72774165342805,1.3228665847699996,8.887378601150001,-0.4267652466849999,0.1331998072585,-0.09152705786845,1.0
1717763545062000000,-0.7254963226231499,-0.529995368921,9.8851362535,-0.69594264031,-0.163016986845,-0.0957543641245,1.0
1717763545066000000,-0.7254963226231499,-0.529995368921,9.8851362535,-0.69594264031,-0.163016986845,-0.0957543641245,1.0
1717763545262000000,-0.766084419233,-2.1726943587299994,10.243730552750002,-0.4990659408399999,0.0472672237101,0.0244223891998,1.0
1717763545266000000,-0.766084419233,-2.1726943587299994,10.243730552750002,-0.4990659408399999,0.0472672237101,0.0244223891998,1.0
1717763545462000000,-1.0760298844199998,-3.0748832473,11.554487319999998,-0.0928628642055,-0.16582172977205,-0.0543590684628,1.0
1717763545466000000,-1.0760298844199998,-3.0748832473,11.554487319999998,-0.0928628642055,-0.16582172977205,-0.0543590684628,1.0
1717763545662000000,-0.3509901123209999,-2.2351145554,10.4608465571,0.560961496825,0.0299617200594499,0.0302369885085,1.0
1717763545666000000,-0.3509901123209999,-2.2351145554,10.4608465571,0.560961496825,0.0299617200594499,0.0302369885085,1.0
1717763545862000000,-0.6594500950480954,-0.5679689025952381,9.83444203004762,0.5621763183952381,0.2279104556215714,0.1144404704481904,1.0
1717763545866000000,-0.6594500950480954,-0.5679689025952381,9.83444203004762,0.5621763183952381,0.2279104556215714,0.1144404704481904,1.0
1717763546062000000,-0.5896612930415001,0.6659800872813999,9.404665397699995,0.6483019381749999,-0.057694688439,0.0416498876069,1.0
1717763546066000000,-0.5896612930415001,0.6659800872813999,9.404665397699995,0.6483019381749999,-0.057694688439,0.0416498876069,1.0
1717763546262000000,-0.63136457063105,2.60067686465,8.32784216305,0.486254327,-0.1580869076865,0.04034473125389,1.0
1717763546266000000,-0.63136457063105,2.60067686465,8.32784216305,0.486254327,-0.1580869076865,0.04034473125389,1.0
1717763546462000000,0.1068777466151,3.9270985566,7.4135733947,-0.25791267825445,-0.0233825393940499,-0.0722995413452,1.0
1717763546466000000,0.1068777466151,3.9270985566,7.4135733947,-0.25791267825445,-0.0233825393940499,-0.0722995413452,1.0
1717763546662000000,-0.4545522537175001,2.1483699417,8.2075448227,-0.7384860962550001,-0.0863351752223499,-0.1100638153025,1.0
1717763546666000000,-0.4545522537175001,2.1483699417,8.2075448227,-0.7384860962550001,-0.0863351752223499,-0.1100638153025,1.0
1717763546862000000,-0.691958564731,-0.5167104949345,9.95313235435,-0.59321029633,0.1527345508399999,0.0682432058706399,1.0
1717763546866000000,-0.691958564731,-0.5167104949345,9.95313235435,-0.59321029633,0.1527345508399999,0.0682432058706399,1.0
1717763547062000000,-1.14819481663,-2.2218371659,11.109051108999996,-0.6188848540149999,0.0683220391224999,0.0528282808573499,1.0
1717763547066000000,-1.14819481663,-2.2218371659,11.109051108999996,-0.6188848540149999,0.0683220391224999,0.0528282808573499,1.0
1717763547262000000,-0.328918510385,-2.9170364913,11.471200515,0.2578899881815,-0.2091953126675,-0.03223610049585,1.0
1717763547266000000,-0.328918510385,-2.9170364913,11.471200515,0.2578899881815,-0.2091953126675,-0.03223610049585,1.0
1717763547462000000,-0.6095110866652381,-1.5529064287438092,10.461922891047616,0.4948979899904761,0.1470298846390476,0.0078048898527142,1.0
1717763547466000000,-0.6095110866652381,-1.5529064287438092,10.461922891047616,0.4948979899904761,0.1470298846390476,0.0078048898527142,1.0
1717763547662000000,-0.3214864654125,0.4185745697,9.32205967715,0.522836950405,-0.3012982419637,-0.0474367887060099,1.0
1717763547666000000,-0.3214864654125,0.4185745697,9.32205967715,0.522836950405,-0.3012982419637,-0.0474367887060099,1.0
1717763547862000000,0.268534080498,1.2328812102700002,9.3246268383,0.4511868154619999,-0.22624115800135,0.0278917872341999,1.0
1717763547866000000,0.268534080498,1.2328812102700002,9.3246268383,0.4511868154619999,-0.22624115800135,0.0278917872341999,1.0
1717763548062000000,0.6314019927945,2.7466607895000004,8.386430328349999,0.391429318027,0.1370312418760499,0.0148534994923499,1.0
1717763548066000000,0.6314019927945,2.7466607895000004,8.386430328349999,0.391429318027,0.1370312418760499,0.0148534994923499,1.0
