Mean Acc_X,Std Dev Acc_X,Min Acc_X,Max Acc_X,Mean Acc_Y,Std Dev Acc_Y,Min Acc_Y,Max Acc_Y,Mean Acc_Z,Std Dev Acc_Z,Min Acc_Z,Max Acc_Z
0.43213455421808605,1.6073676982616691,-2.18303784945,7.7588004914,1.6992675664784223,4.080488287768575,-2.93103238685,10.14070729075,8.097582334046287,3.1379961654178863,0.3242931288929999,11.734592790000002
