Timestamps,Acc_X,Acc_Y,Acc_Z,Label
1.7176898901674038e+18,-0.8774902496456999,1.98919844055,9.78970220925,1
1.7176898903674038e+18,-1.665548973065,1.7815277938,9.3029668808,1
1.7176898905674038e+18,-0.9230554961835,1.7731676789200002,9.39354352565,1
1.7176898907674038e+18,-0.755853195225,1.7627268906300002,6.8027685702500005,1
1.7176898909674038e+18,-0.8207657090025,0.5820346526555,9.429416428049995,1
1.7176898911674038e+18,-1.708285102785,-1.671656272895,11.9076554029,1
1.7176898913674038e+18,-1.9745990632210528,-3.1663103606842107,13.838588296842108,1
1.7176898915674038e+18,-1.5562013624850002,-1.415067352255,10.5122796024,1
1.7176898917674038e+18,-0.687183494548,1.70107010645,5.954340385449999,1
1.7176898919674038e+18,0.064126647905,1.4400429152199998,4.85076029225,1
1.7176898921674038e+18,-1.662727340755,-1.1091036072,12.0962182845,1
1.7176898923674038e+18,-1.3681773606,-2.4005355607,14.6839321055,1
1.7176898925674038e+18,-1.577636787325,-1.2821886749755,10.962640569650002,1
1.7176898927674038e+18,-0.8314499383,1.3510825147368422,6.707709141789474,1
1.7176898929674038e+18,-0.00508941651395,1.97322665411,3.97983389275,1
1.7176898931674038e+18,-1.66877476507,-1.40282281498,11.21370597845,1
1.7176898933674038e+18,-1.86282373805,-2.7740463409000005,13.530213775499998,1
1.7176898935674038e+18,-1.7763710174200005,-1.828986602775,11.8300118636,1
1.7176898937674038e+18,-0.5821169815253501,0.256529045103855,9.963401001,1
1.7176898939674038e+18,0.0456026687584999,2.2832170256,4.40533905025,1
1.7176898941674038e+18,-0.8670758538642104,0.881540511283158,7.492172578315789,1
1.7176898943674038e+18,-1.637938888585,-2.13099856555,11.114701858199998,1
1.7176898945674038e+18,-1.378715446405,-3.33257238005,13.063312202499995,1
1.7176898947674038e+18,-1.593294227565,-2.00063465885,11.657203720849996,1
1.7176898949674038e+18,-1.099493591455,-0.56728282931,9.8193480609,1
1.7176898951674038e+18,0.0608409805409999,1.8094148026400003,4.645095474250001,1
1.7176898953674038e+18,-0.8607810492473684,0.8512324845005262,7.280221228578947,1
1.7176898955674038e+18,-1.7904866638450003,-1.85360291288,11.1945682754,1
1.7176898957674038e+18,-1.3230312423980002,-3.68187849435,13.207133125,1
1.7176898959674038e+18,-1.696257614155,-2.258488449,11.41958036135,1
1.7176898961674038e+18,-1.01415605163,-0.6655759277600001,9.667952888000002,1
1.7176898963674038e+18,-0.247659988404,1.98187117775,4.43980487825,1
1.7176898965674038e+18,-0.996664924596,0.3110756148955,8.0212946318,1
1.7176898967674038e+18,-1.807995517126316,-2.6497660988842107,11.204460731157896,1
1.7176898969674038e+18,-1.42853185273,-3.450766594,12.3888672185,1
1.7176898971674038e+18,-1.565115326,-2.5510176314500006,11.27327460625,1
1.7176898973674038e+18,-1.0796298981150003,-1.537991729705,9.906055251949995,1
1.7176898975674038e+18,-0.9465192031749998,-0.0038395157025,9.17688407165,1
1.7176898977674038e+18,-0.4301679611199999,2.2086495895,5.0712517776,1
1.7176898979674038e+18,-0.8528365173000001,-0.0668584671009999,8.7549340215,1
1.7176898981674038e+18,-1.3631442741368422,-1.8350812972526316,10.792525250052634,1
1.7176898983674038e+18,-1.109200904885,-1.93800489805,10.7622672501,1
1.7176898985674038e+18,-1.181710121131,-1.404259826595,10.5347254266,1
1.7176898987674038e+18,-1.6350424117949998,-0.900400108365,10.1498607543,1
1.7176898989674038e+18,-0.6919061737071501,-0.5732778625650001,9.8383435597,1
1.7176898991674038e+18,-0.8771160277650001,-0.278248878479,9.77084891535,1
1.7176898993674038e+18,-1.131103122110526,-0.2133300620578947,9.804185775263155,1
1.7176898995674038e+18,-1.160843513495,-0.25333319092,9.8091692279,1
1.7176898997674038e+18,-1.1420276412,-0.290493415824,9.8044465485,1
1.7176898999674038e+18,-1.134573142975,-0.3224594421399999,9.785031921450004,1
1.7176899001674038e+18,-1.13436357875,-0.0945583648711,9.78098284155,1
1.7176899003674038e+18,-1.129813041735,-0.17080231475,9.8090794146,1
1.7176899005674038e+18,-0.9370962982399998,-0.2155293045085,9.7667175065,1
1.7176899007674038e+18,-1.2951383249473685,-0.0972740333927894,9.802933116947369,1
1.7176899009674038e+18,-1.1265273742800002,-0.1709969100944999,9.802051529150004,1
1.7176899011674038e+18,-1.2748389587499998,-0.128290718076395,9.7568305664,1
1.7176899013674038e+18,-1.385616096555,-0.1059496765165,9.7556180878,1
1.7176899015674038e+18,-1.427252014055,-0.174110435491,9.75111245725,1
1.7176899017674038e+18,-1.4606625367,-0.1837653579755,9.74314901725,1
1.7176899019674038e+18,-1.32274683375,-0.1665586395269999,9.7820830535,1
1.7176899021674038e+18,-1.291514282157895,-0.2228313566531579,9.815893008473685,1
1.7176899023674038e+18,-1.39881115715,-0.1811308364755,9.7420413207,1
1.7176899025674038e+18,-1.3301115188,-0.163452598581,9.7717021408,1
1.7176899391674038e+18,0.0148042144815,1.22686372373,3.1604752577999995,2
1.7176899393674038e+18,-0.6338529486715789,-0.0061451158847368,9.648659193894735,2
1.7176899395674038e+18,-1.7766479415799996,-2.2544767915,13.473010231500002,2
1.7176899397674038e+18,-1.291641517605,-2.13416448215,12.965962143000002,2
1.7176899399674038e+18,-0.6084996185655001,-0.257981025665,9.7511274264,2
1.7176899401674038e+18,-0.270884193445,2.02564764411,3.4374742354500007,2
1.7176899403674038e+18,-0.4970264281961,-0.17660275267665,8.6523448558,2
1.7176899405674038e+18,-1.4785727919925002,-3.6563415984,14.4827055585,2
1.7176899407674038e+18,-1.9140381581526316,-1.819466400005263,12.168101565,2
1.7176899409674038e+18,-0.7991356887700001,0.0644185409569,9.2404568707,2
1.7176899411674038e+18,-0.318589988741,1.7184564513500002,4.381486152599999,2
1.7176899413674038e+18,-0.2007250900325,-0.0975521392944999,8.785867195399998,2
1.7176899415674038e+18,-1.5465539245414996,-2.68269879905,12.489952011000002,2
1.7176899417674038e+18,-1.46646297453086,-2.4436010054,13.1670839065,2
1.7176899419674038e+18,-1.625926368615,-1.1418330458954995,9.7947616882,2
1.7176899421674038e+18,0.23819414647,0.3828879908239473,7.008622861999999,2
1.7176899423674038e+18,-1.0955792312415,1.2002565535385,9.0003037717,2
1.7176899425674038e+18,-0.8286692733750002,0.7391254806755001,9.86513784005,2
1.7176899427674038e+18,-0.97510226439,0.5997727661199999,10.16246454585,2
1.7176899429674038e+18,-0.5707930297750001,0.7416103134595,7.88108869165,2
1.7176899431674038e+18,-0.5474565581791,-0.0797840882314999,7.246909973150001,2
1.7176899433674038e+18,-0.9901278605894738,-3.7235384408947367,13.39443035,2
1.7176899435674038e+18,-1.375429779075,-3.8898560028500007,12.937468895,2
1.7176899437674038e+18,-0.69516190341875,-1.6661776656499998,9.617956855150002,2
1.7176899439674038e+18,-0.2101105727849999,1.146855102525,6.4623015747500006,2
1.7176899441674038e+18,-0.251312393198,0.857170005861,5.33967359155,2
1.7176899443674038e+18,-1.22965541843,-2.73172933957,12.2197563855,2
1.7176899445674038e+18,-0.8470360794180001,-3.13931675725,11.2991482999,2
1.7176899447674038e+18,-0.9566291005421051,-2.0364126265789477,9.448793238315789,2
1.7176899449674038e+18,-0.8090974731299999,-1.4922393723,9.8091617431,2
1.7176899451674038e+18,-1.26555077368,-1.0224712601,9.9619864424,2
1.7176899453674038e+18,-1.03586091608,-0.400349967927,9.85139641625,2
1.7176899455674038e+18,-0.43996508788905,0.0865799560516499,9.7779441605,2
1.7176899457674038e+18,-0.6683601379449999,-0.198419883731,9.83050735455,2
1.7176899459674038e+18,-0.718640579225,-0.38709503173,9.82841919715,2
1.7176899461674038e+18,-1.1523037719,-0.2691166847626315,9.79393603668421,2
1.7176899463674038e+18,-1.09226362619,-0.33385823822,9.76760815425,2
1.7176899465674038e+18,-0.98904576871,-0.319383338935,9.818839119,2
1.7176899467674038e+18,-1.086515579235,-0.36518808746,9.77526473245,2
1.7176899469674038e+18,-1.1246637496349998,-0.334756370545,9.7876514741,2
1.7176899471674038e+18,-0.993603790305,-0.346716499315,9.79226937165,2
1.7176899473674038e+18,-0.702840934744,-0.2873724060095,9.78976956965,2
1.7176899475674038e+18,-0.1069092599947368,-0.2200266627331579,9.828931683842104,2
1.7176899477674038e+18,-0.9534048843449998,-0.39337447358,9.8678621754,2
1.7176899479674038e+18,-0.034817596445,-0.92870624544,9.8303876039,2
1.7176899481674038e+18,-0.55413267517775,-0.7944279785149999,9.868079223349998,2
1.7176899483674038e+18,-1.207209594765,-0.2838172988925,9.7401477584,2
1.7176899485674038e+18,-1.0812839584,-0.4605697402950001,9.7918726958,2
1.7176899487674038e+18,-0.8015752210157894,-0.5393757308157895,9.778281747842106,2
1.7176899489674038e+18,-0.8846528549249999,-0.435886070245,9.58093883535,2
1.7176899491674038e+18,-0.8363932113399999,-0.95202026372,9.8869025796,2
1.7176899493674038e+18,-0.8465346221900001,-1.0193053436200004,9.7819707871,2
1.7176899809674038e+18,-0.577386817932,0.3292702789585,7.699351615450001,3
1.7176899811674038e+18,-1.34877770233,-1.405704322865,11.361261635599998,3
1.7176899813674038e+18,-0.487902900666895,-2.8679834976,13.224556893,3
1.7176899815674038e+18,-0.767266960117,-1.7275201034499996,11.4785652003,3
1.7176899817674038e+18,-1.4657968598400002,-0.4411251754625001,9.460372055,3
1.7176899819674038e+18,0.145886627145,2.12715905,4.453157112200001,3
1.7176899821674038e+18,-0.8827065076221053,0.0873709427873684,7.804675357578947,3
1.7176899823674038e+18,-1.006185127246,-2.145114212075,12.125302804,3
1.7176899825674038e+18,-1.754883201645,-2.9125607987000004,13.911613152,3
1.7176899827674038e+18,-0.86070265962,-1.3783861313,10.278428398549998,3
1.7176899829674038e+18,-0.5425916748014998,0.5630690917830999,7.92172169505,3
1.7176899831674038e+18,-0.249291595456,1.496213607765,4.379068679949999,3
1.7176899833674038e+18,-1.278004875065,-0.7519912261144999,10.23897793595,3
1.7176899835674038e+18,-1.7053090548347372,-4.160424668263159,13.934838144736844,3
1.7176899837674038e+18,-1.578572341903,-2.4670272903,11.600561508499998,3
1.7176899839674038e+18,-1.10147696682,-0.5843398590101999,9.6781616593,3
1.7176899841674038e+18,-0.0955388259715,1.84751806649,4.86195700845,3
1.7176899843674038e+18,-1.0328372040250002,0.68903215025295,7.68193533335,3
1.7176899845674038e+18,-1.3035268021025,-2.72953639985,11.760286856,3
1.7176899847674038e+18,-1.3596147718842104,-4.054350513578948,13.113590674210528,3
1.7176899849674038e+18,-1.58971666719,-2.0225790252,10.208957862399998,3
1.7176899851674038e+18,-1.1543170853100002,-0.6627168731925001,9.9754210054,3
1.7176899853674038e+18,-0.387843475339,1.245881675705,5.93896735375,3
1.7176899855674038e+18,-0.7538623352500001,1.1013946380250004,7.2233639376,3
1.7176899857674038e+18,-1.083791244595,-1.2831766205380002,10.970267212,3
1.7176899859674038e+18,-1.1926074600399998,-2.0968845060999994,10.744633918,3
1.7176899861674038e+18,-0.5891748046821053,-2.206482648315789,10.23981934373684,3
1.7176899863674038e+18,-0.5429209899774999,-1.8355878753000003,9.70057006055,3
1.7176899865674038e+18,-0.8000936966150001,-1.2875325621900002,10.086991493099998,3
1.7176899867674038e+18,-0.6756200408949999,-1.3261447677499998,9.76493621085,3
1.7176899869674038e+18,-0.8897497558800002,-1.2919483796,9.857122009049998,3
