Timestamps,Acc_X,Acc_Y,Acc_Z
1.7177709075379533e+18,0.18542690277,1.5806829528900002,9.897784950550001
1.7177709077379533e+18,2.2132674866499995,-0.24896976473100002,10.65384770995
1.7177709079379533e+18,2.2311478043145,-6.9709288788,10.458691039849999
1.7177709081379533e+18,-2.67844015499,-3.4405877609799993,12.986334777800002
1.7177709083379533e+18,0.496569877605,-5.61160560605,4.392600540172
1.7177709085379533e+18,-4.52857777411,-10.430572013499999,-2.4778797226215
1.7177709087379533e+18,-5.210799087550001,-7.6643843307,0.048499145494999986
1.7177709089379533e+18,-1.403496414115,0.8118143234399999,9.5717778856
1.7177709091379533e+18,2.6639353180250005,3.12224475865,7.611708870149999
1.7177709093379533e+18,3.7008665085000003,6.2915441665500005,6.67337763985
1.7177709095379533e+18,4.8569274674,8.682432289249999,4.301522438109999
1.7177709097379533e+18,4.612792648449999,7.91479859155,3.01960320288
1.7177709099379533e+18,4.852249694799999,7.9807439575000005,3.2479009552500004
1.7177709101379533e+18,3.2885863494749996,7.845335540799999,3.7816535111
1.7177709103379533e+18,2.9840895537999996,8.0912292022,5.3758608398500005
1.7177709105379533e+18,3.0320198821999997,7.1764664612,5.3832629470499995
1.7177709107379533e+18,2.57958572385,7.829565834049999,5.90299715425
1.7177709109379533e+18,1.5677348785,7.23419391635,6.773354736349999
1.7177709111379533e+18,1.223593025185,5.772431167550001,8.089118591249997
1.7177709113379533e+18,-1.8864146803999997,4.87937329095,7.91409505465
1.7177709115379533e+18,-2.1024379577500003,4.12719495395,7.995892456049999
1.7177709117379533e+18,-0.7899522856950002,5.9876161882000005,9.269339309699998
1.7177709119379533e+18,1.7399442673542098,3.5766622925999996,8.710588737299998
1.7177709121379533e+18,2.6435926208000002,0.9645791472955001,8.742861625750002
1.7177709123379533e+18,2.332090393055,1.85575094608,8.785290893699997
1.7177709125379533e+18,1.6392860870283996,4.730537796,8.553385643099999
1.7177709127379533e+18,1.8537600861499999,5.4405787582,8.553243438800001
1.7177709129379533e+18,1.9871177674000002,5.2436557617,8.59010428625
1.7177709131379533e+18,1.4278657379150004,4.761134170750001,8.716299362200001
1.7177709133379533e+18,3.0686262589,3.6896248855,8.492035720899999
1.7177709135379533e+18,2.8096123808,1.160499229455,9.06283623465
1.7177709137379533e+18,1.0507474594435,0.5179903335799999,8.1022762299
1.7177709139379533e+18,0.7872054977335001,1.5078593904100002,8.20680386355
1.7177709141379533e+18,1.402313873167,2.2537807388499997,10.1809960106
1.7177709143379533e+18,1.6389642562350002,1.8009199678,10.4278327099
1.7177709145379533e+18,1.8905161514500002,1.143030555765,11.972171242
1.7177709147379533e+18,2.13987510685,1.12058473208,10.134091049
1.7177709149379533e+18,1.26758654022,1.19741995248,8.687364532550001
1.7177709151379533e+18,0.8163049851,1.9382668534500003,6.4890958557000005
