"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.546449100E-2,-5.740602016E-1,-1.949422240E0,2.777907550E-1
2.779740800E-2,-6.021599770E-1,-1.976300240E0,2.948949635E-1
3.013027200E-2,-6.278162599E-1,-1.993404508E0,3.095557392E-1
3.246318900E-2,-6.498073936E-1,-1.999513149E0,3.193295598E-1
3.479605300E-2,-6.656898856E-1,-1.997069716E0,3.315468729E-1
3.712897000E-2,-6.779071689E-1,-1.984852433E0,3.400989771E-1
3.946183500E-2,-6.889027357E-1,-1.965304732E0,3.462076187E-1
4.179475100E-2,-6.925679445E-1,-1.935983181E0,3.510945439E-1
4.412761600E-2,-6.937896609E-1,-1.901774764E0,3.572031856E-1
4.646053300E-2,-6.913462281E-1,-1.859014273E0,3.572031856E-1
4.879339700E-2,-6.840158105E-1,-1.811366796E0,3.559814394E-1
5.112631400E-2,-6.754637361E-1,-1.762497663E0,3.535379767E-1
5.345917800E-2,-6.656898856E-1,-1.709963202E0,3.486510813E-1
5.579209500E-2,-6.534726024E-1,-1.654985428E0,3.413206935E-1
5.812496000E-2,-6.375901103E-1,-1.602451086E0,3.278816640E-1
6.045787600E-2,-6.217076182E-1,-1.549916625E0,3.144426346E-1
6.279074100E-2,-6.046034098E-1,-1.499825716E0,2.973384261E-1
6.512365800E-2,-5.874992013E-1,-1.450956583E0,2.790125012E-1
6.745657400E-2,-5.655080676E-1,-1.402087331E0,2.570213675E-1
6.978943900E-2,-5.459604263E-1,-1.354439974E0,2.313650399E-1
7.212235600E-2,-5.264127254E-1,-1.310457706E0,2.020435184E-1
7.445522000E-2,-5.044215918E-1,-1.268918872E0,1.727220118E-1
7.678813700E-2,-4.836521745E-1,-1.229823470E0,1.421787739E-1
7.912100100E-2,-4.628827870E-1,-1.195615053E0,1.091920808E-1
8.145391800E-2,-4.433351159E-1,-1.158963203E0,7.620538026E-2
8.378678300E-2,-4.213439822E-1,-1.124754786E0,4.444041103E-2
8.611969900E-2,-4.017963111E-1,-1.091768026E0,1.267544460E-2
8.845256400E-2,-3.834703565E-1,-1.058781385E0,-1.786779426E-2
9.078548100E-2,-3.675878942E-1,-1.027016401E0,-4.718930274E-2
9.311834500E-2,-3.517054021E-1,-9.976949096E-1,-7.162389904E-2
9.545126200E-2,-3.358229101E-1,-9.708168507E-1,-9.728021920E-2
9.778412600E-2,-3.223838806E-1,-9.451605082E-1,-1.204930767E-1
1.001170430E-1,-3.113883138E-1,-9.207259417E-1,-1.400407553E-1
1.024499080E-1,-2.979492843E-1,-8.975130916E-1,-1.571449637E-1
1.047828240E-1,-2.869537175E-1,-8.730784655E-1,-1.718057245E-1
1.071156890E-1,-2.759581506E-1,-8.498656154E-1,-1.840230078E-1
1.094486060E-1,-2.674060464E-1,-8.266527653E-1,-1.925751269E-1
