"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.431397000E-2,-5.340780258E0,6.474977970E0,5.091926575E0
1.664792800E-2,-5.178068161E0,6.412764549E0,5.216353416E0
1.898084500E-2,-5.024927616E0,6.355337143E0,5.340780258E0
2.131371000E-2,-4.823930264E0,6.283552170E0,5.489135265E0
2.364657400E-2,-4.675575256E0,6.245266914E0,5.627918720E0
2.597949100E-2,-4.527220249E0,6.211767673E0,5.757131100E0
2.831240800E-2,-4.354937077E0,6.192625046E0,5.895915031E0
3.064527200E-2,-4.220939159E0,6.197410583E0,6.015556335E0
3.297818900E-2,-4.091726780E0,6.221338749E0,6.192625046E0
3.531105300E-2,-3.962514400E0,6.221338749E0,6.350551128E0
3.764397000E-2,-3.866801500E0,6.273981094E0,6.532405853E0
3.997683500E-2,-3.756731510E0,6.288337708E0,6.690331936E0
4.230975100E-2,-3.646661758E0,6.321837425E0,6.838686943E0
4.464261600E-2,-3.493520975E0,6.374479294E0,6.958328247E0
4.697553300E-2,-3.369094372E0,6.388836384E0,7.073183537E0
4.930839700E-2,-3.201596737E0,6.403193474E0,7.197610378E0
5.164131400E-2,-3.067598581E0,6.446264267E0,7.283751965E0
5.397417800E-2,-2.919243574E0,6.465406895E0,7.374679565E0
5.630709500E-2,-2.794816732E0,6.479763508E0,7.484749317E0
5.863996000E-2,-2.656033039E0,6.470192432E0,7.570890903E0
6.097287600E-2,-2.507678032E0,6.489335060E0,7.652246952E0
6.330574100E-2,-2.407179594E0,6.474977970E0,7.714460373E0
6.563865800E-2,-2.311466694E0,6.451049805E0,7.757531166E0
6.797157400E-2,-2.182254314E0,6.417550564E0,7.795815945E0
7.030443900E-2,-2.096112728E0,6.398407936E0,7.829315662E0
7.263735600E-2,-1.990828395E0,6.369693756E0,7.896314621E0
7.497022000E-2,-1.904686809E0,6.369693756E0,7.915457249E0
7.730313700E-2,-1.861616015E0,6.321837425E0,7.958528042E0
7.963600100E-2,-1.823330879E0,6.317051888E0,7.958528042E0
8.196891800E-2,-1.799402595E0,6.269195557E0,7.948956966E0
8.430178300E-2,-1.813759565E0,6.259624004E0,7.939385414E0
8.663469900E-2,-1.818545222E0,6.216553211E0,7.896314621E0
8.896756400E-2,-1.842473388E0,6.178267956E0,7.848458290E0
9.130048100E-2,-1.880758643E0,6.144768715E0,7.829315662E0
9.363334500E-2,-1.942971945E0,6.149554253E0,7.838887215E0
9.596626200E-2,-2.005185366E0,6.135197163E0,7.795815945E0
9.829912600E-2,-2.081755638E0,6.106483459E0,7.767102242E0
1.006320430E-1,-2.158325911E0,6.101697922E0,7.743174076E0
1.029649080E-1,-2.254039049E0,6.111268997E0,7.714460373E0
1.052978240E-1,-2.321038008E0,6.116054535E0,7.700103283E0
1.076306890E-1,-2.402393818E0,6.125626087E0,7.685746193E0
1.099636060E-1,-2.498106956E0,6.139982700E0,7.680960655E0
1.122964700E-1,-2.555534601E0,6.163911343E0,7.680960655E0
1.146293870E-1,-2.627319336E0,6.183053493E0,7.676175117E0
1.169623030E-1,-2.679961443E0,6.197410583E0,7.657032490E0
1.192951680E-1,-2.699103832E0,6.240481377E0,7.642675400E0
1.216280330E-1,-2.723032236E0,6.235695839E0,7.633104324E0
1.239609490E-1,-2.708675146E0,6.211767673E0,7.628318787E0
1.262938660E-1,-2.718246460E0,6.192625046E0,7.609176159E0
1.286267310E-1,-2.737389088E0,6.187839508E0,7.580461979E0
1.309595950E-1,-2.723032236E0,6.173482418E0,7.575676441E0
1.332925120E-1,-2.751745939E0,6.144768715E0,7.594819069E0
1.356254280E-1,-2.727817774E0,6.135197163E0,7.599604607E0
1.379582930E-1,-2.703889608E0,6.106483459E0,7.623532772E0
1.402912100E-1,-2.703889608E0,6.063412666E0,7.642675400E0
1.426240740E-1,-2.679961443E0,6.034698486E0,7.647460938E0
1.449569910E-1,-2.617748022E0,6.001199245E0,7.661818027E0
1.472898560E-1,-2.608176708E0,5.934200287E0,7.661818027E0
1.496227720E-1,-2.584248543E0,5.895915031E0,7.652246952E0
1.519556370E-1,-2.603390932E0,5.886343479E0,7.657032490E0
1.542885530E-1,-2.589034081E0,5.862415314E0,7.647460938E0
1.566214180E-1,-2.608176708E0,5.881557941E0,7.652246952E0
1.589543350E-1,-2.589034081E0,5.895915031E0,7.642675400E0
1.612871990E-1,-2.589034081E0,5.891129494E0,7.637889862E0
1.636201160E-1,-2.593819857E0,5.895915031E0,7.613961697E0
1.659530330E-1,-2.617748022E0,5.905486107E0,7.604390144E0
1.682858970E-1,-2.646461725E0,5.929414749E0,7.599604607E0
1.706188140E-1,-2.670390129E0,5.943771362E0,7.575676441E0
1.729516780E-1,-2.699103832E0,5.943771362E0,7.580461979E0
1.752845950E-1,-2.708675146E0,5.962913990E0,7.599604607E0
1.776174600E-1,-2.723032236E0,5.986842155E0,7.594819069E0
1.799503760E-1,-2.732603550E0,6.029912949E0,7.575676441E0
