Mean Acc_X,Std Dev Acc_X,Min Acc_X,Max Acc_X,Mean Acc_Y,Std Dev Acc_Y,Min Acc_Y,Max Acc_Y,Mean Acc_Z,Std Dev Acc_Z,Min Acc_Z,Max Acc_Z
0.7949725322506143,0.4216437527304302,-0.5362673263825,1.80715450295,3.745991496971296,1.5147118532102923,-0.887481971765,6.450129743333334,8.824099034096045,1.3214694811643337,6.101889626714287,11.492194359
