"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.627333335E-2,-1.467548218E0,3.484753418E0,9.164841614E0
3.630333336E-2,-1.658850403E0,3.508104858E0,9.454339600E0
4.633233335E-2,-1.506616974E0,3.434158630E0,9.310638428E0
5.636133335E-2,-1.149160309E0,3.399879913E0,9.294172668E0
6.639033335E-2,-9.343569946E-1,3.518134003E0,9.529333649E0
7.642033335E-2,-8.705895996E-1,3.559897156E0,9.599837036E0
8.644933335E-2,-1.038690033E0,3.363954620E0,9.544901276E0
9.647833335E-2,-1.232985992E0,3.190315704E0,9.345964966E0
1.065073333E-1,-1.335373077E0,3.274141388E0,9.123976593E0
1.165373333E-1,-1.449884949E0,3.436703339E0,8.988508301E0
1.265663333E-1,-1.569785614E0,3.524121552E0,8.934320984E0
1.365953333E-1,-1.560355225E0,3.566932526E0,8.907077637E0
1.466243333E-1,-1.356778564E0,3.590882721E0,8.852590942E0
1.566543333E-1,-1.194815369E0,3.580105133E0,8.973689117E0
1.666833333E-1,-1.306034088E0,3.484004974E0,9.060209198E0
1.767123333E-1,-1.594933319E0,3.348836060E0,9.063801727E0
1.867413333E-1,-1.730551300E0,3.370989990E0,8.993448029E0
1.967713333E-1,-1.581910400E0,3.406166840E0,9.023984528E0
2.068003333E-1,-1.302591248E0,3.316054230E0,9.146729279E0
2.168293333E-1,-1.022224274E0,3.289858704E0,9.119186554E0
2.268593333E-1,-9.078620911E-1,3.403322754E0,8.939560089E0
2.368883333E-1,-1.062640228E0,3.548820190E0,8.778794403E0
2.469173333E-1,-1.373394012E0,3.679797821E0,8.847052460E0
2.569459167E-1,-1.629062347E0,3.781436462E0,8.949140167E0
2.669759167E-1,-1.881437531E0,3.678001556E0,8.941356354E0
2.770049167E-1,-2.391427002E0,3.222049713E0,8.975036316E0
2.870339167E-1,-2.147883453E0,2.437980194E0,9.683213654E0
2.970629167E-1,-1.745669861E0,2.287543030E0,1.034049683E1
3.070929167E-1,-1.168619843E0,2.288890228E0,1.018227585E1
3.171219167E-1,-4.782554626E-1,1.609602814E0,9.805359650E0
3.271509167E-1,-3.013233948E-1,9.764195251E-1,1.051548294E1
3.371799167E-1,-2.709365845E-2,1.172960815E0,1.116213821E1
3.472099167E-1,4.977149963E-1,1.873504028E0,1.072399933E1
3.572389167E-1,1.002315674E0,1.974244537E0,1.131182693E1
3.672679167E-1,4.799020386E-1,1.573527832E0,1.169892197E1
3.772969167E-1,-2.275268555E-1,1.255588989E0,1.133023865E1
3.873269167E-1,-7.750881958E-1,1.187779999E0,1.070588699E1
3.973559167E-1,-1.034349060E0,9.159452820E-1,1.017299515E1
4.073849167E-1,-1.206491089E0,8.083190918E-2,1.007958939E1
