"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.195291639E-3,-5.987548828E-3,1.951940918E-1,9.856403503E0
8.795708360E-3,6.137237549E-3,1.673519897E-1,9.848020935E0
1.878570835E-2,2.335144043E-2,1.799258423E-1,9.809700623E0
2.877570834E-2,2.933898926E-2,2.029779053E-1,9.842332764E0
3.876570833E-2,4.655319214E-2,2.023791504E-1,9.832303619E0
4.875570838E-2,4.550537109E-2,1.962419128E-1,9.812395020E0
5.874670838E-2,3.008743286E-2,1.953437805E-1,9.834698639E0
6.873670837E-2,1.781295776E-2,2.008822632E-1,9.830806732E0
7.872670837E-2,-9.131011963E-3,1.996847534E-1,9.826166382E0
8.871670836E-2,-1.302291870E-2,1.868115234E-1,9.822274475E0
9.870670835E-2,-2.529739380E-2,1.936972046E-1,9.840386810E0
1.086977083E-1,-2.844085693E-2,1.689985657E-1,9.847571869E0
1.186877083E-1,-2.993774414E-3,1.499880981E-1,9.812694397E0
1.286777083E-1,1.152603149E-2,1.757345581E-1,9.844727783E0
1.386677084E-1,2.140548706E-2,1.730401611E-1,9.836794281E0
1.486577084E-1,2.155517578E-2,1.689985657E-1,9.816586304E0
1.586487084E-1,2.215393066E-2,1.694476318E-1,9.827363892E0
1.686387084E-1,-1.496887207E-2,1.755848694E-1,9.836045837E0
1.786287084E-1,-1.392105103E-2,1.648072815E-1,9.823471985E0
1.886187083E-1,-4.101470947E-2,1.613644409E-1,9.823621674E0
1.986087083E-1,-4.011657715E-2,1.709445190E-1,9.825118561E0
2.085997083E-1,-1.347198486E-3,1.886077881E-1,9.841734009E0
2.185897083E-1,4.041595459E-3,2.058219910E-1,9.802665253E0
2.285797084E-1,3.233276367E-2,2.219883728E-1,9.835896149E0
2.385697084E-1,4.326004028E-2,2.377056885E-1,9.805359650E0
2.485597084E-1,4.550537109E-2,2.689906311E-1,9.833351440E0
2.585497083E-1,4.191284180E-2,2.381547546E-1,9.840087433E0
2.685407083E-1,2.903961182E-2,2.064207458E-1,9.804910583E0
2.785307083E-1,4.176315308E-2,2.001338196E-1,9.804162140E0
2.885207083E-1,1.004411316E-1,2.511776733E-1,9.796078949E0
2.985107084E-1,9.430389404E-2,2.163002014E-1,9.853260040E0
3.085007084E-1,4.610412598E-2,1.673519897E-1,9.812993774E0
3.184917084E-1,2.245330811E-2,1.386117554E-1,9.825118561E0
3.284817084E-1,-3.457809448E-2,1.270857239E-1,9.824519806E0
3.384717084E-1,-8.247848511E-2,1.170565796E-1,9.857900391E0
3.484617083E-1,-6.945556641E-2,8.966354370E-2,9.825118561E0
3.584517083E-1,-7.065307617E-2,9.804611206E-2,9.832153931E0
3.684427083E-1,-6.810836792E-2,1.224453735E-1,9.826166382E0
3.784327083E-1,-5.089416504E-2,1.462458801E-1,9.846524048E0
3.884227084E-1,-2.574645996E-2,1.640588379E-1,9.829309845E0
3.984127084E-1,-6.286926270E-3,1.770817566E-1,9.833950195E0
4.084027084E-1,1.212478638E-2,1.995350647E-1,9.812844086E0
4.183937084E-1,2.888992310E-2,2.231858826E-1,9.817484436E0
4.283837083E-1,7.185058594E-3,2.327659607E-1,9.811945953E0
