"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.298708380E-3,9.562480263E-4,1.229653368E-3,-9.423058946E-4
1.628870837E-2,-6.421096623E-5,2.699580509E-4,7.436003070E-4
2.627870836E-2,-8.791382425E-4,7.650398184E-4,-5.072862841E-4
3.626870835E-2,-3.214282915E-4,-1.895652385E-3,8.512432687E-4
4.625870835E-2,9.427741170E-4,2.037175000E-4,2.758332994E-3
5.624970834E-2,-9.989920072E-4,-3.198168706E-4,2.882000990E-5
6.623970834E-2,-9.404025041E-4,4.112208262E-4,-3.874320537E-4
7.622970833E-2,1.709349453E-5,-1.827820903E-3,2.622650936E-4
8.621970838E-2,-2.870392054E-4,-1.139127533E-3,-6.115180440E-4
9.620970837E-2,-1.582435332E-3,4.069167189E-4,-2.594593912E-3
1.061997084E-1,1.044110395E-4,-4.128043074E-4,-1.790052745E-3
1.161907084E-1,-7.728463970E-4,-4.739416763E-4,-4.467137624E-4
1.261807084E-1,-1.121453941E-3,-1.206311048E-3,-9.730691090E-5
1.361707083E-1,4.233396612E-4,-7.553517353E-4,-7.533936296E-4
1.461607083E-1,-9.556449950E-4,-1.342845149E-3,1.048234757E-3
1.561507084E-1,-2.833120525E-4,-1.529747155E-3,3.080682363E-4
1.661417084E-1,7.345480844E-4,-3.427763004E-4,8.111393545E-4
1.761317084E-1,-1.871666405E-3,1.195860328E-3,8.799529169E-4
1.861217084E-1,-6.564659998E-4,-6.594555452E-5,-5.055544898E-5
1.961117084E-1,-3.909026273E-4,1.743478235E-3,1.129847951E-4
2.061017083E-1,-8.537601680E-4,-1.391328871E-3,-9.781122208E-4
2.160927083E-1,-5.485736765E-4,-7.683002623E-4,-1.957426080E-3
2.260827083E-1,-1.704045571E-4,-7.688328624E-4,-1.602160046E-3
2.360727083E-1,-1.759683713E-3,-4.058659542E-4,-4.639436956E-4
2.460627084E-1,-5.942843854E-4,-4.860269837E-4,-1.542181708E-4
