"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.232625000E-3,-2.269281006E-1,4.135150909E0,8.873996429E0
8.700375001E-3,-1.308279419E-1,4.157454529E0,8.826096039E0
1.863337500E-2,-1.501377869E-1,4.143982544E0,8.793314209E0
2.856637500E-2,-2.258802795E-1,4.109853516E0,8.772507477E0
3.849937500E-2,-2.899470520E-1,4.100273438E0,8.778644714E0
4.843237500E-2,-3.222798157E-1,4.122876434E0,8.828041992E0
5.836537500E-2,-2.996768188E-1,4.122127991E0,8.835526428E0
6.829837500E-2,-2.724334717E-1,4.115242310E0,8.794661407E0
7.823137500E-2,-2.137554932E-1,4.139192505E0,8.746012573E0
8.816437500E-2,-1.643582153E-1,4.149670715E0,8.729846191E0
9.809737500E-2,-1.169068909E-1,4.185146942E0,8.733139343E0
1.080303750E-1,-4.924758911E-2,4.222419434E0,8.789422302E0
1.179633750E-1,8.487350464E-2,4.237687683E0,8.887767792E0
1.278963750E-1,2.519261169E-1,4.232149200E0,8.858578491E0
1.378293750E-1,2.733316040E-1,4.174668732E0,8.770561523E0
1.477623750E-1,4.239184570E-1,4.088747406E0,8.758736115E0
1.576953750E-1,4.558021545E-1,4.004622345E0,8.754095764E0
1.676283750E-1,3.222798157E-1,3.909270630E0,8.782386932E0
1.775613750E-1,2.118095398E-1,3.817511444E0,8.802744598E0
1.874943750E-1,2.305206299E-1,3.831432495E0,8.780440979E0
1.974273750E-1,3.110531616E-1,3.941753082E0,8.681945801E0
2.073603750E-1,3.619473267E-1,4.051325226E0,8.717571716E0
2.172933750E-1,3.941304016E-1,4.148323517E0,8.872499542E0
2.272263750E-1,4.766088867E-1,4.189487915E0,9.006470947E0
2.371593750E-1,5.760021973E-1,4.220323792E0,8.881780243E0
2.470923750E-1,6.563850403E-1,4.247417450E0,8.712182922E0
2.570253750E-1,6.755451965E-1,4.262086945E0,8.648714905E0
2.669583750E-1,6.396199036E-1,4.278852081E0,8.630003815E0
2.768923750E-1,5.258564758E-1,4.271517334E0,8.655301208E0
2.868243750E-1,3.944297791E-1,4.255350952E0,8.657696228E0
2.967583750E-1,2.853067017E-1,4.218527527E0,8.758736115E0
3.066913750E-1,2.471360779E-1,4.198020172E0,8.891360321E0
3.166243750E-1,3.041674805E-1,4.159101105E0,8.931027832E0
3.265573750E-1,4.736151123E-1,4.096082153E0,8.898844757E0
3.364903750E-1,6.628216553E-1,4.031716003E0,8.923543396E0
3.464233750E-1,7.890092468E-1,3.983516235E0,8.885522461E0
3.563563750E-1,9.478289795E-1,3.959566040E0,8.805738373E0
3.662893750E-1,1.041534119E0,3.952830048E0,8.793314209E0
3.762223750E-1,1.083297272E0,3.940854950E0,8.808732147E0
3.861553750E-1,1.071471863E0,3.945794678E0,8.772507477E0
3.960883750E-1,9.988728333E-1,3.979923706E0,8.750203857E0
4.060220833E-1,8.988807678E-1,3.974235535E0,8.752449188E0
4.159550833E-1,7.683522034E-1,3.985013123E0,8.789422302E0
4.258880833E-1,7.213499451E-1,4.015250244E0,8.803193665E0
4.358210833E-1,7.629634094E-1,4.024830322E0,8.907676392E0
4.457540833E-1,7.285350037E-1,4.016747131E0,9.013656006E0
4.556870833E-1,6.849755859E-1,3.988755341E0,9.062155151E0
4.656200833E-1,6.258485413E-1,3.961212616E0,9.064699860E0
4.755530833E-1,5.974076843E-1,3.948938141E0,8.920549622E0
4.854860833E-1,6.366261292E-1,3.951333160E0,8.740923157E0
4.954190833E-1,6.888674927E-1,4.004023590E0,8.635392609E0
5.053520833E-1,7.887098694E-1,4.047283630E0,8.647218018E0
5.152850833E-1,8.891510010E-1,4.099974060E0,8.674012299E0
5.252180833E-1,9.886940002E-1,4.173920288E0,8.598718872E0
5.351510833E-1,1.018332367E0,4.231849823E0,8.606352997E0
5.450840833E-1,9.467811584E-1,4.261039124E0,8.695268097E0
5.550170833E-1,7.815248108E-1,4.202061768E0,8.752299500E0
5.649500833E-1,5.595364380E-1,4.085304565E0,8.720715179E0
5.748830833E-1,4.209246826E-1,3.982019348E0,8.653654633E0
5.848160833E-1,3.698808289E-1,3.900289307E0,8.572074280E0
