"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.445792900E-2,-8.686497211E-1,-1.228601813E0,5.261073112E-1
2.679084600E-2,-9.089667797E-1,-1.220049739E0,5.114465356E-1
2.912376200E-2,-9.456186891E-1,-1.206610680E0,4.943423271E-1
3.145662700E-2,-9.810488224E-1,-1.191949844E0,4.735729098E-1
3.378954300E-2,-1.011592031E0,-1.173623919E0,4.540252388E-1
3.612246000E-2,-1.037248373E0,-1.151632786E0,4.332558513E-1
3.845532500E-2,-1.062904716E0,-1.128419995E0,4.112647176E-1
4.078824100E-2,-1.082452416E0,-1.101541877E0,3.892735839E-1
4.312110600E-2,-1.097113132E0,-1.074663877E0,3.672824502E-1
4.545402300E-2,-1.111773849E0,-1.046564102E0,3.477347791E-1
4.778693900E-2,-1.122769475E0,-1.017242551E0,3.257436454E-1
5.011985600E-2,-1.131321549E0,-9.915862679E-1,3.049742281E-1
5.245272100E-2,-1.137430191E0,-9.659299254E-1,2.854265571E-1
5.478563700E-2,-1.142317176E0,-9.463822842E-1,2.658788860E-1
5.711855400E-2,-1.145982385E0,-9.317215085E-1,2.475529462E-1
5.945147100E-2,-1.148425817E0,-9.219476581E-1,2.292270064E-1
6.178433500E-2,-1.150869250E0,-9.158390164E-1,2.109010667E-1
6.411725200E-2,-1.154534459E0,-9.158390164E-1,1.937968582E-1
6.645016800E-2,-1.155756116E0,-9.182825089E-1,1.742491722E-1
6.878303300E-2,-1.158199668E0,-9.231693745E-1,1.559232324E-1
7.111595000E-2,-1.159421325E0,-9.256128669E-1,1.351538301E-1
7.344886600E-2,-1.163086534E0,-9.268345833E-1,1.143844277E-1
7.578173100E-2,-1.165529966E0,-9.256128669E-1,9.361502528E-2
7.811464800E-2,-1.170416951E0,-9.207259417E-1,7.406735420E-2
8.044756400E-2,-1.176525593E0,-9.146173000E-1,5.574141070E-2
8.278042900E-2,-1.183855891E0,-9.060651660E-1,3.619373962E-2
8.511334600E-2,-1.194851518E0,-8.987348080E-1,1.786779426E-2
8.744626200E-2,-1.209512234E0,-8.938478827E-1,7.635809598E-4
8.977917900E-2,-1.226616502E0,-8.914044499E-1,-1.511890348E-2
9.211204300E-2,-1.247385859E0,-8.926261663E-1,-2.855792828E-2
9.444496000E-2,-1.273042202E0,-8.950695992E-1,-3.833176568E-2
9.677787700E-2,-1.298698545E0,-8.987348080E-1,-4.932733253E-2
9.911074100E-2,-1.324354887E0,-9.048434496E-1,-5.421425030E-2
1.014436580E-1,-1.354898095E0,-9.133955836E-1,-5.665770918E-2
1.037765750E-1,-1.387884736E0,-9.219476581E-1,-5.910116807E-2
