Timestamps,Gyro_X,Gyro_Y,Gyro_Z,Label,Set_Time
1.7178345586199508e+18,-0.279485644395,-1.025884488238,0.07871160575755,1,13600000000.0
1.7178345588199508e+18,1.187640720605,-1.7731491703380002,-2.03682972185,1,13600000000.0
1.7178345590199508e+18,-0.583841841506,-0.2775418508839999,-1.7042073100849997,1,13600000000.0
1.7178345592199508e+18,-0.9095449493615,-1.49734994473,-1.8144966884395,1,13600000000.0
1.7178345594199508e+18,3.17172936504,-0.8494352411795001,-0.8778061299291899,1,13600000000.0
1.7178345596199508e+18,2.85836625391,0.8141233518299998,-0.6069297882169999,1,13600000000.0
1.7178345598199508e+18,-0.3095333899669,1.373442959035,0.02375360948,1,13600000000.0
1.7178345600199508e+18,-0.1978273166345,1.141111668995,0.440074486285,1,13600000000.0
1.7178345602199508e+18,-0.161674967776,1.70561797035,0.9882103475135,1,13600000000.0
1.7178345604199508e+18,0.078557137598421,0.550212330662,0.7863633861089789,1,13600000000.0
1.7178345606199508e+18,0.3557022897655,1.354724138935,-0.1868906007429999,1,13600000000.0
1.7178345608199508e+18,0.51547192781,1.7141586772743491,-0.31071260858355,1,13600000000.0
1.7178345610199508e+18,0.092387377797,0.054146341981,-0.7131181020555,1,13600000000.0
1.7178345612199508e+18,-0.0022591303985,-0.19148741216,-0.31206881346,1,13600000000.0
1.7178345614199508e+18,0.049635698655,0.1293173414075,-0.772323113829,1,13600000000.0
1.7178345616199508e+18,0.206814233079,-0.426451481598,-0.1853429946985,1,13600000000.0
1.7178345618199508e+18,0.1455798621778,-0.1506622076412,-0.2901468963360999,1,13600000000.0
1.7178345620199508e+18,-0.4303696297225,0.1300342712525,0.5519859032876501,1,13600000000.0
1.7178345622199508e+18,-0.1006468420721052,-0.0726653836231052,0.6766123563968421,1,13600000000.0
1.7178345624199508e+18,0.0020819220604999,-0.077203716722,-0.4927341105535,1,13600000000.0
1.7178345626199508e+18,-0.0094474111221,0.0106052745165,-0.0535475350425,1,13600000000.0
1.7178345628199508e+18,-0.02375510327695,-0.046083048546,-0.0145531780069999,1,13600000000.0
1.7178345630199508e+18,0.0336369740785,-0.01066103390165,-0.151775247134,1,13600000000.0
1.7178345632199508e+18,-0.10576471066875,-0.0022103948485,-0.043934880195,1,13600000000.0
1.7178345634199508e+18,0.03289136011525,0.0553885365879999,0.096629609539,1,13600000000.0
1.7178345636199508e+18,-0.03987919497985,0.0708576086454999,-0.030229437308,1,13600000000.0
1.7178345638199508e+18,-0.072316261942,-0.10792375039485,0.1133858317435,1,13600000000.0
1.7178345640199508e+18,-0.0501149899689473,-0.0209401166557894,-0.0253714304453157,1,13600000000.0
1.7178345642199508e+18,-0.0745596299025,0.0491400388074999,-0.1404044592715,1,13600000000.0
1.7178345644199508e+18,-0.13457518294,0.0126819832481,0.1096936654373999,1,13600000000.0
1.7178345646199508e+18,-0.0211058588665,0.0119393598174939,-0.00752031793695,1,13600000000.0
1.7178345648199508e+18,-0.245740009105,-0.0257374409246149,-0.0686752769142999,1,13600000000.0
1.7178345650199508e+18,-0.65536932497,-0.131437199195,-0.199898498126,1,13600000000.0
1.7178345652199508e+18,-1.3527710617,-0.0069191067934999,-0.11694373889335,1,13600000000.0
1.7178345654199508e+18,-1.0746503293849998,0.0635364615379499,-0.1058593657699999,1,13600000000.0
1.7178345656199508e+18,-0.6812745183200001,-0.9520462245,-0.0182403896134499,1,13600000000.0
1.7178345658199508e+18,-0.5503126157595,-0.6333157364415001,-0.2463584885,1,13600000000.0
1.7178345660199508e+18,0.5330035890315791,0.8116951428,-0.038705168978421,1,13600000000.0
