Mean Gyro_X,Std Dev Gyro_X,Min Gyro_X,Max Gyro_X,Mean Gyro_Y,Std Dev Gyro_Y,Min Gyro_Y,Max Gyro_Y,Mean Gyro_Z,Std Dev Gyro_Z,Min Gyro_Z,Max Gyro_Z
-0.01324656323857418,0.3859648623372298,-0.904254266635,1.028406861395,0.003611456821833854,0.11286259971413276,-0.29450425208,0.3639592289849999,-0.0015870191663675936,0.04573234756383254,-0.173250094056,0.099765666285
