"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.391420834E-2,-2.863161564E-1,1.491641849E-1,2.358579449E-2
2.398620833E-2,-4.483265802E-2,4.953382537E-3,-1.069216989E-2
3.405820834E-2,1.728229672E-1,-7.898385823E-2,-2.171526104E-2
4.413020833E-2,2.323866040E-1,-5.247585103E-2,-2.261975780E-2
5.420120833E-2,1.525586098E-1,-1.435669698E-2,-1.589287817E-2
6.427320834E-2,3.984386474E-2,-1.475611329E-2,-1.215583272E-2
7.434520833E-2,-1.925380714E-2,-3.598257154E-2,-1.396491751E-2
8.441720833E-2,2.449404215E-3,-3.880989924E-2,-1.480344310E-2
9.448920834E-2,5.308142304E-2,-1.806653850E-2,-1.743411459E-2
1.045602083E-1,8.481670916E-2,1.976293977E-3,-1.405229419E-2
1.146322083E-1,8.768413216E-2,1.161640510E-2,-7.230074145E-3
1.247042083E-1,6.873168051E-2,2.697435021E-2,-3.961145412E-3
1.347762083E-1,4.060470685E-2,4.322336242E-2,-1.069751335E-3
1.448472083E-1,2.404054441E-2,6.214257330E-2,7.094486151E-3
1.549192083E-1,1.777945273E-2,5.779363215E-2,1.024766918E-2
1.649912083E-1,1.573124528E-2,3.691610694E-2,1.280242577E-2
1.750632083E-1,1.089867391E-2,2.358672023E-2,1.576252840E-2
1.851352083E-1,-7.682361174E-3,1.917599328E-2,1.502118260E-2
1.952062083E-1,-3.634623066E-2,2.024099231E-2,1.968251355E-2
2.052782083E-1,-3.792827949E-2,2.644674666E-2,2.158540674E-2
2.153502083E-1,-2.822185494E-2,1.757495850E-2,3.110940382E-2
2.254222083E-1,-1.058407035E-2,-2.390853874E-2,3.842260689E-2
2.354942083E-1,1.619332237E-3,-6.937135756E-2,3.421161696E-2
2.455652083E-1,1.031751279E-2,-8.919640630E-2,1.399661414E-2
2.556372083E-1,1.750991121E-2,-7.581668347E-2,-1.891005784E-3
2.657092083E-1,2.035164461E-2,-5.865323544E-2,-1.421166025E-2
2.757812083E-1,1.497392450E-2,-5.196896940E-2,-1.949244365E-2
2.858532083E-1,1.494601555E-2,-4.959502444E-2,-2.447856963E-2
2.959242083E-1,1.528556924E-2,-4.171393067E-2,-3.002380393E-2
3.059962083E-1,5.902091973E-3,-3.831337020E-2,-3.318026662E-2
3.160682083E-1,-7.870178670E-3,-4.658568278E-2,-2.941109799E-2
3.261402083E-1,-1.927120239E-2,-5.524394289E-2,-2.733674645E-2
3.362112083E-1,-2.694989368E-2,-5.103135481E-2,-2.380246669E-2
3.462832083E-1,-2.807967737E-2,-2.728749812E-2,-7.491900120E-3
3.563552083E-1,-3.119184822E-2,1.471979078E-3,1.258620434E-2
3.664272083E-1,-3.440674394E-2,1.124107279E-2,3.165866062E-2
3.764992083E-1,-3.910855576E-2,-2.417480340E-3,4.386765882E-2
3.865702083E-1,-2.687879466E-2,-1.656430960E-2,3.834759444E-2
3.966422083E-1,8.934864774E-3,-8.307976648E-3,2.853091806E-2
4.067142083E-1,5.660933629E-2,2.587635815E-2,1.849125512E-2
4.167862083E-1,8.057246357E-2,6.260801107E-2,9.017325006E-3
4.268572083E-1,6.363769621E-2,9.241529554E-2,7.915703580E-3
4.369292083E-1,1.955864578E-2,1.019544676E-1,1.282204501E-2
4.470012083E-1,-2.058780938E-2,9.314750880E-2,2.480392344E-2
4.570732083E-1,-1.845115609E-2,5.887848511E-2,2.893022634E-2
4.671452083E-1,1.680337451E-2,2.848708443E-2,3.074816242E-2
4.772162083E-1,4.422407970E-2,2.251308225E-2,2.954148501E-2
4.872882083E-1,3.933874145E-2,3.974009305E-2,2.714985237E-2
