"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.321167700E-2,4.525425732E-1,-5.673980713E-1,1.508046532E1
4.558073900E-2,-2.153540403E-2,-6.248258352E-1,1.395524120E1
4.794985400E-2,-4.692923427E-1,-3.496512175E-1,1.105603695E1
5.031896800E-2,-5.315057039E-1,-2.560320199E-1,7.900502205E0
5.268808300E-2,-3.879363835E-1,-3.711866140E-1,5.554339409E0
5.505714600E-2,-2.584248483E-1,-3.065803945E-1,4.283152580E0
5.742626000E-2,-5.982056633E-2,-6.460621208E-2,4.136891365E0
5.979537500E-2,2.153540403E-1,2.632105052E-1,4.927121162E0
6.216448900E-2,4.094717801E-1,5.410770178E-1,6.305984974E0
6.453355200E-2,4.740779996E-1,7.755736113E-1,7.689933777E0
6.690266600E-2,4.501497746E-1,9.553344250E-1,8.937192917E0
6.927178100E-2,2.703889608E-1,1.089332461E0,1.003131104E1
7.164089600E-2,5.024927482E-2,1.254437327E0,1.083799076E1
7.400995800E-2,-1.698904037E-1,1.486840129E0,1.153968620E1
7.637907300E-2,-3.496512175E-1,1.778764486E0,1.201825047E1
7.874818700E-2,-5.841478109E-1,2.099701881E0,1.226022530E1
8.111730200E-2,-8.739784956E-1,2.413161755E0,1.221954727E1
8.348641600E-2,-1.149153113E0,2.669492722E0,1.195843029E1
8.585547900E-2,-1.415055513E0,2.870489836E0,1.167129135E1
8.822459300E-2,-1.666301847E0,3.076272726E0,1.142453194E1
9.059370800E-2,-1.912762642E0,3.258426189E0,1.116132164E1
9.296277100E-2,-2.114058733E0,3.375674486E0,1.078774166E1
9.533188500E-2,-2.248056889E0,3.430709362E0,1.048863888E1
9.770100000E-2,-2.228914261E0,3.457030535E0,1.043599701E1
1.000701140E-1,-2.106880426E0,3.454637766E0,1.060588741E1
1.024392290E-1,-1.840977907E0,3.440280676E0,1.082602692E1
1.048082910E-1,-1.412662625E0,3.387638569E0,1.100339508E1
1.071774060E-1,-8.715856671E-1,3.275176048E0,1.109432220E1
1.095465210E-1,-2.321037948E-1,3.073879719E0,1.107039356E1
1.119156350E-1,5.147559643E-1,2.803490877E0,1.099143124E1
1.142846980E-1,1.331007600E0,2.444268227E0,1.085713387E1
1.166538120E-1,2.190629244E0,2.015953064E0,1.061067295E1
1.190229270E-1,2.990130901E0,1.558624864E0,1.025862885E1
1.213919890E-1,3.689433336E0,1.115653515E0,9.863813400E0
1.237611040E-1,4.252045631E0,7.564310431E-1,9.463912964E0
1.261302180E-1,4.670789719E0,4.310071766E-1,9.068798065E0
1.284993330E-1,4.934299469E0,2.153540403E-1,8.690432549E0
1.308684480E-1,5.097011566E0,8.374879509E-2,8.379365921E0
1.332375100E-1,5.175974369E0,-3.589234129E-2,8.113463402E0
