"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.557433300E-2,-6.635328531E-1,-2.423536539E0,5.344913341E-3
3.794344800E-2,-7.948650122E-1,-2.689865828E0,-8.994726092E-2
4.031256200E-2,-9.561286569E-1,-3.013614893E0,-1.889045089E-1
4.268167700E-2,-1.134496093E0,-3.414330721E0,-2.860292196E-1
4.505073900E-2,-1.335464835E0,-3.813824892E0,-3.739912212E-1
4.741985400E-2,-1.567586780E0,-4.052666187E0,-4.344651103E-1
4.978896800E-2,-1.830861926E0,-4.070991516E0,-4.662291706E-1
5.215808300E-2,-2.122312546E0,-3.930496693E0,-4.656183124E-1
5.452714600E-2,-2.427736044E0,-3.696542263E0,-4.308000207E-1
5.689626000E-2,-2.735603094E0,-3.440597296E0,-3.782671690E-1
5.926537500E-2,-3.032474756E0,-3.223746300E0,-3.141281903E-1
6.163448900E-2,-3.314075470E0,-3.098522663E0,-2.383831441E-1
6.400355200E-2,-3.571852922E0,-3.069201946E0,-1.498102844E-1
6.637266600E-2,-3.808861732E0,-3.120513201E0,-4.902049154E-2
6.874178100E-2,-4.022658348E0,-3.243293524E0,6.154286116E-2
7.111089600E-2,-4.208355904E0,-3.424715042E0,1.800472289E-1
7.347995800E-2,-4.381836414E0,-3.621407986E0,3.120665848E-1
7.584907300E-2,-4.536991596E0,-3.838258743E0,4.623350203E-1
7.821818700E-2,-4.671454430E0,-4.061217785E0,6.364265084E-1
8.058730200E-2,-4.778352737E0,-4.278679848E0,8.331193328E-1
8.295641600E-2,-4.861427784E0,-4.475372314E0,1.050580978E0
8.532547900E-2,-4.917625904E0,-4.647631168E0,1.284535408E0
8.769459300E-2,-4.943892479E0,-4.783926487E0,1.528874278E0
9.006370800E-2,-4.934118748E0,-4.883494854E0,1.775045753E0
9.243277100E-2,-4.887694359E0,-4.925643444E0,2.012665272E0
9.480188500E-2,-4.808284283E0,-4.908539295E0,2.231348753E0
9.717100000E-2,-4.687947273E0,-4.854174137E0,2.421932936E0
9.954011400E-2,-4.522942066E0,-4.793089390E0,2.579531670E0
1.019092290E-1,-4.304869652E0,-4.725208759E0,2.697425127E0
1.042782910E-1,-4.039151192E0,-4.654961586E0,2.777446032E0
1.066474060E-1,-3.738003492E0,-4.579216480E0,2.821427107E0
1.090165210E-1,-3.410589218E0,-4.491865158E0,2.829368114E0
1.113856350E-1,-3.070347309E0,-4.395962238E0,2.807988405E0
1.137546980E-1,-2.727051258E0,-4.292118073E0,2.756677389E0
1.161238120E-1,-2.383144140E0,-4.179111481E0,2.680932283E0
1.184929270E-1,-2.052064896E0,-4.052666187E0,2.581364155E0
1.208619890E-1,-1.730682969E0,-3.905452013E0,2.459805489E0
1.232311040E-1,-1.417929173E0,-3.728306293E0,2.321753979E0
1.256002180E-1,-1.118614078E0,-3.530391693E0,2.172096491E0
1.279693330E-1,-8.272398710E-1,-3.306821585E0,2.013887167E0
1.303384480E-1,-5.438067913E-1,-3.067369461E0,1.851401687E0
1.327075100E-1,-2.689255178E-1,-2.821808815E0,1.689527154E0
1.350766250E-1,-1.985253533E-3,-2.573804855E0,1.527041793E0
1.374457390E-1,2.564031482E-1,-2.331909418E0,1.364556432E0
1.398148540E-1,5.044071078E-1,-2.096122265E0,1.204514384E0
1.421839160E-1,7.396596670E-1,-1.868199944E0,1.045083284E0
1.445530310E-1,9.638406038E-1,-1.648294926E0,8.874847293E-1
1.469221460E-1,1.172750354E0,-1.431444168E0,7.341620326E-1
1.492912600E-1,1.371886611E0,-1.216426015E0,5.838935971E-1
1.516603230E-1,1.555751562E0,-1.001407743E0,4.366794229E-1
1.540294370E-1,1.727399707E0,-7.839460969E-1,2.949628830E-1
1.563985520E-1,1.885609150E0,-5.652627945E-1,1.586675793E-1
1.587676660E-1,2.029769182E0,-3.478011489E-1,2.672456764E-2
1.611367290E-1,2.164155483E0,-1.327829212E-1,-9.972081333E-2
1.635058430E-1,2.274107933E0,1.622563004E-1,-2.176143378E-1
1.658749580E-1,2.337025166E0,7.114843726E-1,-3.220692277E-1
1.682440730E-1,2.365124226E0,1.539182425E0,-4.149180055E-1
1.706131350E-1,2.386503935E0,2.335727215E0,-5.004366040E-1
1.729822500E-1,2.410937786E0,2.836622000E0,-5.835118294E-1
1.753513640E-1,2.449421167E0,3.077295780E0,-6.617003083E-1
1.777204790E-1,2.491569519E0,3.199465275E0,-7.282826304E-1
1.800895410E-1,2.530052900E0,3.303385735E0,-7.759287357E-1
1.824586560E-1,2.553265095E0,3.396234512E0,-8.052493930E-1
1.848277710E-1,2.544102430E0,3.297888041E0,-8.174663186E-1
1.871968850E-1,2.476298332E0,2.808522940E0,-8.144121170E-1
1.895659480E-1,2.315645695E0,1.851936221E0,-8.021951914E-1
1.919350620E-1,2.053592205E0,5.507551432E-1,-7.832589149E-1
1.943041770E-1,1.702354908E0,-8.529718518E-1,-7.576032877E-1
1.966732910E-1,1.310191035E0,-2.117501974E0,-7.185090780E-1
1.990423540E-1,9.345199466E-1,-3.075921297E0,-6.641436815E-1
2.014114680E-1,6.094728708E-1,-3.728917122E0,-5.926745534E-1
2.037805830E-1,3.492519259E-1,-4.136352062E0,-5.034908652E-1
2.061496980E-1,1.543916464E-1,-4.366641521E0,-4.002576768E-1
2.085187600E-1,2.244863659E-2,-4.472929001E0,-2.854183912E-1
2.108878750E-1,-4.046862945E-2,-4.476593971E0,-1.614163816E-1
2.132569890E-1,-5.085303262E-2,-4.411233425E0,-3.436015919E-2
2.156261040E-1,-3.252761811E-2,-4.312887192E0,8.903098851E-2
2.179951660E-1,-7.482878864E-3,-4.222481728E0,2.044811249E-1
2.203642810E-1,1.511846948E-2,-4.173003197E0,3.120665848E-1
2.227333960E-1,3.527642787E-2,-4.162007809E0,4.085804522E-1
2.251025100E-1,5.421269313E-2,-4.191328526E0,4.947099090E-1
2.274715730E-1,7.620319724E-2,-4.260354042E0,5.747309327E-1
2.298406870E-1,9.697200358E-2,-4.345262051E0,6.480326056E-1
2.322098020E-1,1.128540337E-1,-4.419174671E0,7.127823830E-1
2.345789160E-1,1.262926757E-1,-4.464988232E0,7.677586675E-1
2.369479790E-1,1.324011385E-1,-4.481481075E0,8.123505116E-1
2.393170930E-1,1.324011385E-1,-4.467431545E0,8.471688032E-1
2.416862080E-1,1.269035190E-1,-4.414898396E0,8.740460873E-1
2.440553230E-1,1.201841980E-1,-4.320827961E0,8.948148489E-1
2.464243850E-1,1.079672500E-1,-4.191328526E0,9.161945581E-1
2.487935000E-1,9.391776472E-2,-4.031897545E0,9.406284094E-1
2.511626140E-1,7.192726433E-2,-3.852308273E0,9.705599546E-1
2.535317290E-1,4.382828996E-2,-3.658669710E0,1.013930082E0
2.559007910E-1,8.399149403E-3,-3.461976767E0,1.062187076E0
2.582699060E-1,-3.680354729E-2,-3.274446726E0,1.120217562E0
