Mean Gyro_X,Std Dev Gyro_X,Min Gyro_X,Max Gyro_X,Mean Gyro_Y,Std Dev Gyro_Y,Min Gyro_Y,Max Gyro_Y,Mean Gyro_Z,Std Dev Gyro_Z,Min Gyro_Z,Max Gyro_Z
0.015553596141923184,0.5047782989135987,-2.42052559255,2.505111128,-0.19678523917705681,1.077341455987306,-7.49143579,3.05128560065,-0.07730574190460342,0.5620799291959322,-4.515204417750001,2.617903191
