"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.270666657E-3,-5.973281804E-4,-1.290926477E-3,2.677101002E-4
1.425666668E-2,-6.647061673E-4,4.574387567E-4,-9.820825653E-5
2.424266667E-2,2.569088247E-5,-2.547848504E-3,-8.178454009E-4
3.422866666E-2,4.592535552E-4,-2.198708244E-3,-8.892181213E-4
4.421566665E-2,1.940669026E-3,-2.576885279E-3,1.628840109E-3
5.420166667E-2,9.694141336E-4,-3.063702025E-5,-1.474275254E-3
6.418766666E-2,2.990106121E-3,-1.531582442E-3,-5.908316234E-4
7.417366668E-2,4.025789676E-4,-2.624809975E-3,4.725686158E-4
8.416066668E-2,5.029293243E-4,-1.993378391E-3,5.920320982E-4
9.414666667E-2,-1.441710861E-3,-1.336110290E-3,-1.286029117E-3
1.041334167E-1,-1.269500237E-3,-1.176247839E-3,-5.658842856E-4
1.141194167E-1,-1.973906299E-3,-2.646478824E-4,1.050920808E-3
1.241054167E-1,-3.220071085E-5,-2.544927411E-3,-7.118122303E-4
1.340924167E-1,-9.467302007E-4,-3.653601278E-3,1.993693179E-3
1.440784167E-1,-5.049619940E-4,-5.907043815E-4,8.281795308E-4
1.540644167E-1,-6.127939560E-5,-1.596846618E-3,-1.101280679E-3
1.640504167E-1,-1.932843588E-3,-1.918466296E-3,-9.572542622E-4
1.740364167E-1,1.706632320E-3,-2.401297446E-3,2.121397702E-4
1.840234167E-1,-7.071555592E-5,-3.938839072E-4,2.695232688E-4
1.940094167E-1,-1.173796831E-3,-1.702028560E-3,1.123967813E-4
2.039954167E-1,-4.460558994E-4,2.668380039E-4,-4.556161002E-4
2.139814167E-1,1.788602443E-3,5.230341339E-4,-1.217812765E-3
2.239684167E-1,1.047408441E-4,-1.988507342E-3,3.163188463E-3
2.339544167E-1,-1.917397371E-3,9.172676364E-4,-1.987859723E-4
2.439404167E-1,1.361481496E-3,2.117275726E-4,-2.864111681E-3
2.539264167E-1,-3.428128548E-5,3.174551530E-4,1.469650306E-3
2.639134167E-1,3.903838806E-3,3.420168068E-3,-2.837711247E-3
2.738994167E-1,7.959034294E-3,8.461266756E-3,2.438325027E-4
2.838854167E-1,-4.363737069E-3,-1.202073786E-2,-5.690119579E-4
2.938714167E-1,1.177768689E-3,1.037511509E-2,-3.413116210E-4
3.038574167E-1,1.938077039E-3,-3.125410993E-3,-3.384109586E-4
3.138444167E-1,6.161374040E-5,6.115225144E-3,-9.283011314E-4
3.238304167E-1,-1.181821339E-3,-4.225435201E-3,5.776617327E-4
3.338164167E-1,2.539413515E-3,4.374178592E-3,6.176091265E-4
3.438024167E-1,-2.600429347E-3,-9.899234865E-4,-9.451297810E-4
3.537884167E-1,9.162749629E-4,3.203516826E-4,-6.156967720E-4
3.637754167E-1,3.423466114E-4,-5.092230858E-4,4.490043502E-4
3.737614167E-1,1.355413115E-3,3.089000238E-4,2.103851293E-4
3.837474167E-1,1.360310474E-3,-1.422888599E-4,3.908095241E-4
3.937334167E-1,2.051134361E-3,-6.834432133E-4,1.770060626E-3
4.037204167E-1,1.020246302E-3,-4.792973632E-4,-5.613850080E-4
4.137064167E-1,2.259148750E-3,7.715894608E-4,1.143038040E-3
4.236924167E-1,-1.274358598E-3,-2.178358845E-3,3.667300334E-4
4.336784167E-1,3.858560231E-4,2.217188478E-3,-1.839965233E-3
4.436644167E-1,-7.803551853E-5,7.354770787E-5,-4.171507899E-4
4.536514167E-1,9.653910529E-4,1.246403786E-3,1.087268814E-3
4.636374167E-1,-5.113839288E-4,7.099235663E-4,-8.401836967E-4
4.736234167E-1,-3.796126926E-3,2.613284625E-3,-1.606108854E-3
4.836094167E-1,1.130222576E-3,3.697662614E-4,-8.843963733E-4
4.935964167E-1,6.117050070E-4,-3.892346285E-4,-4.283746239E-5
5.035824167E-1,-1.818042947E-4,9.724306874E-4,1.886241080E-4
5.135684167E-1,6.395145319E-4,1.803070540E-3,2.089854795E-3
5.235544167E-1,1.268061809E-3,3.553030547E-4,1.446643611E-3
5.335404167E-1,3.311238717E-3,7.723541930E-4,3.410293721E-5
5.435274167E-1,2.484465251E-3,6.521483418E-3,-2.171137021E-4
5.535134167E-1,-3.757697996E-4,-1.621930627E-3,-9.566734661E-4
5.634994167E-1,8.950136835E-4,2.731276909E-3,4.063700617E-4
5.734854167E-1,-1.025658217E-3,-1.649105689E-4,6.162271602E-4
5.834724167E-1,-3.352783620E-3,3.143353853E-3,-1.347828656E-3
5.934584167E-1,-7.066666731E-4,-5.464558490E-4,1.296690432E-3
6.034444167E-1,2.710031113E-4,2.248603851E-4,1.430816483E-3
6.134304167E-1,-3.121065209E-3,-8.404040709E-4,-5.473794881E-4
6.234164167E-1,8.078735555E-4,-5.439739209E-3,-8.708583191E-4
6.334034167E-1,1.941581373E-3,1.748132403E-3,1.910280786E-3
6.433894167E-1,2.831805032E-4,1.106040087E-3,1.172343036E-5
6.533754167E-1,1.008625608E-3,-1.157380408E-3,-2.399453078E-4
6.633614167E-1,-1.816295087E-3,-2.667749301E-3,1.928059268E-3
6.733484167E-1,-7.073907647E-3,-2.118950151E-2,7.528154179E-3
6.833344167E-1,8.256162517E-3,3.091336414E-2,2.178474963E-1
6.933204167E-1,4.997061333E-4,-5.216408521E-3,6.935029626E-1
7.033064167E-1,5.141048227E-3,5.948383827E-3,1.179712892E0
7.132924167E-1,1.127670519E-2,6.207956374E-2,1.410718918E0
7.232794167E-1,-9.725023992E-3,-4.196731746E-2,1.410566688E0
7.332654167E-1,1.401237678E-4,-1.600469276E-2,1.260640621E0
7.432514167E-1,5.875662901E-3,7.056225091E-2,1.068023443E0
7.532374167E-1,1.886247424E-3,5.489242263E-3,7.219180465E-1
7.632244167E-1,-6.740957033E-3,-5.317904055E-2,5.831475854E-1
7.732104167E-1,-4.146180581E-4,3.815833107E-2,4.237369299E-1
7.831964167E-1,-3.358476330E-3,1.215735450E-2,1.583028436E-1
7.931824167E-1,-2.219442278E-3,2.629208378E-2,2.032556571E-3
8.031684167E-1,-2.141883364E-3,-5.406968412E-4,9.769664612E-4
8.131554167E-1,-4.945393186E-3,-3.210515715E-3,2.701696940E-5
8.231414167E-1,-2.974241972E-3,1.157315634E-2,1.739411242E-2
8.331274167E-1,-4.479194526E-3,-4.635328660E-4,1.631947160E-1
8.431134167E-1,5.613751709E-4,-1.820864156E-3,4.152562618E-1
8.531004167E-1,8.391428273E-4,2.170443535E-2,6.550187469E-1
8.630864167E-1,1.788795553E-2,8.949022740E-2,8.125208616E-1
8.730724167E-1,-6.499674637E-3,-6.937286234E-4,8.388555646E-1
8.830584167E-1,1.025156397E-2,5.607386120E-3,7.692409158E-1
8.930444167E-1,9.479513392E-3,3.279213607E-2,6.133109927E-1
9.030314167E-1,-9.704582393E-3,-4.585738108E-2,4.419568479E-1
9.130174167E-1,7.995584980E-3,2.474381961E-2,2.671869099E-1
9.230034167E-1,-4.559773020E-3,-1.527231932E-2,1.387585402E-1
9.329894167E-1,1.419556211E-3,1.303681731E-2,9.109435230E-2
9.429754167E-1,9.166041855E-5,-6.115423166E-4,9.954550117E-2
9.529624167E-1,1.741754939E-3,1.681705588E-3,1.655580699E-1
9.629484167E-1,3.137011081E-4,-6.605765782E-3,2.735891342E-1
9.729344167E-1,3.676740918E-3,3.308117623E-3,3.368578553E-1
9.829204167E-1,8.857007138E-3,2.975971065E-2,3.820914328E-1
9.929074167E-1,9.692570893E-4,7.690719794E-4,3.725810349E-1
1.002893417E0,7.023790386E-5,3.790944349E-3,3.757015467E-1
1.012879417E0,3.568300046E-3,-4.110062867E-2,3.456898332E-1
1.022865417E0,-4.160684720E-2,-3.034391999E-1,3.519662023E-1
1.032852417E0,-2.278868482E-2,-2.093177885E-1,3.002710640E-1
1.042838417E0,1.397390850E-2,-1.352377329E-2,3.722755909E-1
