"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.266666703E-4,-8.666976929E-2,1.636097717E-1,9.860744476E0
1.051266666E-2,-1.260379028E-1,1.698966980E-1,9.807305603E0
2.049866668E-2,-9.909393311E-2,1.640588379E-1,9.848919067E0
3.048466667E-2,-9.864486694E-2,1.615141296E-1,9.810748444E0
4.047166667E-2,-8.891510010E-2,1.697470093E-1,9.849667511E0
5.045766666E-2,-1.043330383E-1,1.622625732E-1,9.824370117E0
6.044366668E-2,-1.044827271E-1,1.619631958E-1,9.826166382E0
7.042966667E-2,-8.816665649E-2,1.625619507E-1,9.833351440E0
8.041666666E-2,-9.654922485E-2,1.631607056E-1,9.849218445E0
9.040266665E-2,-9.535171509E-2,1.658551025E-1,9.834399261E0
1.003894167E-1,-9.849517822E-2,1.667532349E-1,9.814640350E0
1.103754167E-1,-1.004411316E-1,1.598675537E-1,9.823172607E0
1.203614167E-1,-9.011260986E-2,1.606159973E-1,9.854906616E0
1.303484167E-1,-1.092727661E-1,1.571731567E-1,9.831854553E0
1.403344167E-1,-1.011895752E-1,1.555265808E-1,9.838889923E0
1.503204167E-1,-9.639953613E-2,1.591191101E-1,9.840237122E0
1.603064167E-1,-7.948471069E-2,1.571731567E-1,9.832453308E0
1.702924167E-1,-9.445358276E-2,1.601669312E-1,9.822873230E0
1.802794167E-1,-9.714797974E-2,1.588197327E-1,9.816735992E0
1.902654167E-1,-9.250762939E-2,1.600172424E-1,9.842183075E0
2.002514167E-1,-8.472381592E-2,1.643582153E-1,9.833052063E0
2.102374167E-1,-9.894424438E-2,1.621128845E-1,9.823771362E0
2.202244167E-1,-8.262817383E-2,1.600172424E-1,9.839488678E0
2.302104167E-1,-8.412506104E-2,1.466949463E-1,9.829758911E0
2.401964167E-1,-9.789642334E-2,1.678010559E-1,9.849218445E0
2.501824167E-1,-1.023870850E-1,1.823208618E-1,9.832004242E0
2.601694167E-1,-1.008901978E-1,1.570234680E-1,9.818532257E0
2.701554167E-1,-8.113128662E-2,1.538800049E-1,9.819580078E0
2.801414167E-1,-9.460327148E-2,1.586700439E-1,9.866133270E0
2.901274167E-1,-1.216969299E-1,1.733395386E-1,9.743987274E0
3.001134167E-1,-7.289840698E-2,1.425036621E-1,9.894574127E0
3.101004167E-1,-9.879455566E-2,1.510359192E-1,9.778415680E0
3.200864167E-1,-8.487350464E-2,1.742376709E-1,9.836494904E0
3.300724167E-1,-1.249900818E-1,1.757345581E-1,9.813293152E0
3.400584167E-1,-1.002914429E-1,1.495390320E-1,9.844129028E0
3.500444167E-1,-8.517288208E-2,1.643582153E-1,9.805509338E0
3.600314167E-1,-8.472381592E-2,1.642085266E-1,9.851164398E0
3.700174167E-1,-1.050814819E-1,1.624122620E-1,9.818981323E0
3.800034167E-1,-8.891510010E-2,1.540296936E-1,9.833501129E0
3.899894167E-1,-8.876541138E-2,1.576222229E-1,9.836644592E0
3.999764167E-1,-8.637039185E-2,1.802252197E-1,9.834249573E0
4.099624167E-1,-9.011260986E-2,1.571731567E-1,9.839488678E0
4.199484167E-1,-9.280700684E-2,1.651066589E-1,9.832453308E0
4.299344167E-1,-9.175918579E-2,1.595681763E-1,9.842482452E0
4.399204167E-1,-1.070274353E-1,1.706451416E-1,9.835147705E0
4.499074167E-1,-9.280700684E-2,1.529818726E-1,9.830956421E0
4.598934167E-1,-9.400451660E-2,1.589694214E-1,9.819280701E0
4.698794167E-1,-1.125659180E-1,1.564247131E-1,9.832153931E0
4.798654167E-1,-1.140628052E-1,1.600172424E-1,9.843530273E0
4.898524167E-1,-9.999206543E-2,1.740879822E-1,9.837243347E0
4.998384167E-1,-9.639953613E-2,1.664538574E-1,9.816137238E0
5.098244167E-1,-6.511459351E-2,1.646575928E-1,9.838590546E0
5.198104167E-1,-8.592132568E-2,1.745370483E-1,9.837991791E0
5.297964167E-1,-8.382568359E-2,1.619631958E-1,9.836345215E0
5.397834167E-1,-9.969268799E-2,1.663041687E-1,9.837991791E0
5.497694167E-1,-8.068222046E-2,1.683998108E-1,9.857002258E0
5.597554167E-1,-1.064286804E-1,1.604663086E-1,9.808802490E0
5.697414167E-1,-9.101074219E-2,1.640588379E-1,9.858199768E0
5.797284167E-1,-8.008346558E-2,1.586700439E-1,9.839638367E0
5.897144167E-1,-9.819580078E-2,1.624122620E-1,9.835746460E0
5.997004167E-1,-1.062789917E-1,1.715432739E-1,9.828262024E0
6.096864167E-1,-9.864486694E-2,1.724414062E-1,9.822723541E0
6.196724167E-1,-9.714797974E-2,1.579216003E-1,9.836045837E0
6.296594167E-1,-9.011260986E-2,1.517843628E-1,9.827663269E0
6.396454167E-1,-8.861572266E-2,1.628613281E-1,9.879605255E0
6.496314167E-1,-9.954299927E-2,1.667532349E-1,9.797276459E0
6.596174167E-1,-9.565109253E-2,1.640588379E-1,9.828561401E0
6.696044167E-1,-7.828720093E-2,1.695973206E-1,9.824519806E0
6.795904167E-1,-1.836680603E-1,1.414558411E-1,9.786498871E0
6.895764167E-1,-2.029479675E0,-4.067042542E-1,1.004126907E1
6.995624167E-1,-4.328848114E0,-1.134490814E0,9.707463226E0
7.095484167E-1,-4.029620361E0,-1.148112488E0,9.822723541E0
7.195354167E-1,-1.760638733E0,-1.062340851E0,1.010518616E1
7.295214167E-1,2.622546387E-1,-2.472857666E-1,9.419911194E0
7.395074167E-1,1.409319305E0,7.741900635E-1,9.957443390E0
7.494934167E-1,1.684447174E0,6.815327454E-1,1.015742752E1
7.594804167E-1,2.342628479E0,4.745132446E-2,9.576635284E0
7.694664167E-1,1.357826385E0,1.180894318E0,9.621841278E0
7.794524167E-1,1.401086426E0,1.187779999E0,1.016985168E1
7.894384167E-1,2.129771118E0,7.685018921E-1,9.727970581E0
7.994244167E-1,1.073567505E0,5.495072937E-1,9.865235138E0
8.094114167E-1,-3.649411011E-1,1.059796143E-1,9.776469727E0
8.193974167E-1,-5.987548828E-2,1.495390320E-1,9.791887665E0
8.293834167E-1,-2.511776733E-1,8.397537231E-2,9.894873505E0
8.393694167E-1,-1.449884949E0,-5.135820007E-1,9.796677704E0
8.493564167E-1,-2.215093689E0,-8.431965637E-1,9.853709106E0
8.593424167E-1,-2.005828857E0,-6.559359741E-1,9.913734283E0
8.693284167E-1,-1.259331207E0,-4.061054993E-1,1.007689499E1
8.793144167E-1,-2.396516418E-1,-1.107696533E-2,9.476044464E0
8.893004167E-1,6.595285034E-1,2.799179077E-1,9.938133545E0
8.992874167E-1,1.381177826E0,7.867639160E-1,9.890981598E0
9.092734167E-1,1.294657745E0,1.065783691E0,9.533375244E0
9.192594167E-1,1.299747162E0,1.003812561E0,1.010638367E1
9.292454167E-1,8.907975769E-1,4.565505981E-1,9.665999451E0
9.392314167E-1,2.189945984E-1,2.215393066E-1,9.921667786E0
9.492184167E-1,-2.478845215E-1,1.246907043E-1,9.794582062E0
9.592044167E-1,-6.649172974E-1,-1.392105103E-2,9.838889923E0
9.691904167E-1,-1.004860382E0,-1.471440125E-1,9.827812958E0
9.791764167E-1,-5.840853882E-1,-7.843688965E-2,9.871671753E0
9.891634167E-1,-4.394860840E-1,-1.172062683E-1,9.938582611E0
9.991494167E-1,-5.284011841E-2,1.233435059E-1,9.706864471E0
1.009135417E0,-3.652404785E-2,1.898052979E-1,9.852361908E0
1.019121417E0,2.441423035E-1,2.177970886E-1,9.609716492E0
1.029108417E0,6.417155457E-1,-2.845582581E-1,9.059909821E0
1.039094417E0,1.303040314E0,1.528321838E-1,1.020323227E1
1.049080417E0,6.571334839E-1,-1.460961914E-1,1.043644730E1
1.059066417E0,2.266287231E-1,2.598596191E-1,9.014404449E0
1.069052417E0,4.613406372E-1,1.167871399E0,9.981992340E0
1.079039417E0,1.098565521E0,-3.444337463E-1,1.037507492E1
1.089025417E0,1.847009125E0,-2.654280396E0,9.607321472E0
1.099010917E0,1.717229004E0,-5.244344330E0,9.982740784E0
1.108996917E0,1.682201843E0,-2.795436859E0,9.494456177E0
1.118982917E0,-1.850152588E-1,-4.185296631E-1,9.549092560E0
1.128969917E0,-1.374890900E0,-4.472698975E-1,9.786199493E0
1.138955917E0,-3.918850708E-1,3.894900513E-1,1.008333160E1
1.148941917E0,-8.622070312E-2,2.258802795E-1,1.057940002E1
1.158927917E0,2.556683350E-1,-1.125659180E-1,1.077968353E1
1.168914917E0,4.085005188E-1,-6.843768311E-1,1.043794418E1
1.178900917E0,3.068618774E-1,-7.324269104E-1,8.853638763E0
1.188886917E0,-7.259902954E-2,-5.044509888E-1,8.773405609E0
1.198872917E0,3.691323853E-1,1.084644470E0,1.107726471E1
1.208858917E0,-7.460485840E-1,1.303489380E0,9.327702942E0
1.218845917E0,-8.289761353E-1,2.135758667E0,9.729916534E0
1.228831917E0,-3.140469360E-1,2.200723572E0,9.958491211E0
1.238817917E0,-1.517843628E-1,2.143392792E0,9.882599030E0
1.248803917E0,-4.453239441E-1,2.104174347E0,9.496851196E0
1.258790917E0,2.245330811E-3,1.998194733E0,1.005653732E1
1.268776917E0,5.269042969E-2,8.123606873E-1,9.498497772E0
1.278762917E0,9.445358276E-1,1.028361511E-1,1.006132736E1
1.288748917E0,1.184786224E0,-3.427871704E-2,9.393266602E0
1.298734917E0,1.147214355E0,2.866539001E-1,9.898166656E0
1.308721917E0,1.896556091E-1,-1.429527283E-1,9.894873505E0
1.318707917E0,-1.972747650E0,-6.978488159E-1,9.435778198E0
1.328693917E0,-2.279310150E0,4.327500916E-1,1.033136581E1
1.338679917E0,3.353027344E-2,-2.914439392E-1,1.024798920E1
1.348666917E0,-1.397344208E0,-4.612508240E0,1.006851242E1
1.358652917E0,-3.985312500E0,-8.972192230E0,1.036384827E1
1.368638917E0,-4.262236633E0,-9.119635620E0,9.564360809E0
1.378624917E0,-2.954705658E0,-6.325396271E0,9.929750977E0
1.388610917E0,-2.035766602E0,-4.255500641E0,1.007420059E1
1.398597917E0,-1.225651245E0,-3.089575195E0,9.743538208E0
1.408583917E0,-1.509461060E0,-3.085234222E0,9.492510223E0
1.418569917E0,-1.788630524E0,-3.002755737E0,9.485175476E0
1.428555917E0,-1.335672455E0,-1.814077606E0,9.633966064E0
1.438542917E0,-3.565585327E-1,7.783813477E-3,9.360185394E0
1.448528917E0,4.558021545E-1,1.287921753E0,1.003228775E1
1.458514917E0,4.176315308E-1,5.477110291E-1,1.013991394E1
1.468500917E0,-8.652008057E-2,-4.456233215E-1,9.357341309E0
1.478486917E0,-1.582209778E0,-2.998564453E0,9.862241364E0
1.488473917E0,-2.575394440E0,-4.755011902E0,1.048165329E1
1.498459917E0,-2.956352234E0,-5.491480408E0,9.585616608E0
1.508445917E0,-2.255809021E0,-5.743107147E0,9.905501404E0
1.518431917E0,-1.008452911E0,-5.939648438E0,9.886640625E0
1.528417917E0,1.155896301E0,-4.994962921E0,1.034004776E1
1.538404917E0,4.066743164E0,-3.398682404E0,1.036998550E1
1.548390917E0,5.306614838E0,-1.659748535E0,1.026565247E1
1.558376917E0,3.021317139E0,-1.038839722E0,8.527317352E0
