"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.008750016E-4,-1.526824951E-2,-3.016227722E-1,9.516460419E0
1.013287500E-2,-1.219963074E-1,-3.246748352E-1,9.202712860E0
2.006587500E-2,-2.136058044E-1,-3.008743286E-1,9.310189362E0
2.999787500E-2,-7.708969116E-2,-3.442840576E-1,9.347162476E0
3.992987500E-2,-4.385879517E-2,-3.969744873E-1,9.340875549E0
4.986187500E-2,-7.259902954E-2,-3.873944092E-1,9.402846680E0
5.979487500E-2,-1.197509766E-3,-3.634442139E-1,9.524693298E0
6.972687500E-2,1.848655701E-1,-3.341052246E-1,9.535620575E0
7.965887500E-2,3.212319946E-1,-3.179388428E-1,9.440119171E0
8.959187500E-2,4.918771362E-1,-2.803669739E-1,9.374405823E0
9.952387500E-2,5.123844910E-1,-5.924679565E-1,9.635163574E0
1.094558750E-1,7.361691284E-1,-9.386979675E-1,9.701325989E0
1.193878750E-1,6.147715759E-1,1.496887207E-4,9.693691864E0
1.293208750E-1,1.196012878E-1,-2.025288391E-1,9.844727783E0
1.392528750E-1,7.379653931E-2,-4.508624268E-1,9.646390228E0
1.491848750E-1,-2.234852600E-1,-6.689588928E-1,9.645791473E0
1.591178750E-1,-4.469705200E-1,-8.475375366E-1,9.770182800E0
1.690498750E-1,-6.324348450E-1,-1.050515442E0,9.981543274E0
1.789818750E-1,-7.235952759E-1,-1.241967316E0,1.019065842E1
1.889138750E-1,-7.448510742E-1,-1.210083618E0,1.028900391E1
1.988468750E-1,-6.017486572E-1,-1.179247742E0,1.041249710E1
2.087788750E-1,-3.403921509E-1,-1.122366028E0,1.041758652E1
2.187108750E-1,-1.776805115E-1,-1.050964508E0,1.025801834E1
2.286438750E-1,-8.861572266E-2,-1.017284546E0,1.011237122E1
2.385758750E-1,-1.682501221E-1,-9.898915100E-1,1.009665390E1
2.485078750E-1,-3.617976379E-1,-8.922944641E-1,1.011476624E1
2.584398750E-1,-4.674778748E-1,-8.149053955E-1,9.937534790E0
2.683728750E-1,-5.005590820E-1,-7.461982727E-1,9.887389069E0
2.783053333E-1,-5.040019226E-1,-6.688092041E-1,9.968220978E0
2.882373333E-1,-4.578977966E-1,-5.676196289E-1,9.955946503E0
2.981703333E-1,-4.143383789E-1,-4.769082642E-1,9.902807007E0
3.081023333E-1,-3.980223083E-1,-3.528163147E-1,9.909542999E0
3.180343333E-1,-4.058061218E-1,-2.320175171E-1,9.834698639E0
3.279663333E-1,-4.493655396E-1,-8.427474976E-2,9.577084351E0
3.378993333E-1,-4.813989258E-1,-2.544708252E-2,9.463171234E0
3.478313333E-1,-4.219725037E-1,-2.993774414E-3,9.348958740E0
3.577633333E-1,-3.724255371E-1,-4.700225830E-2,9.213340759E0
3.676953333E-1,-3.637435913E-1,-7.140151978E-2,9.138047333E0
3.776283333E-1,-4.085005188E-1,-6.556365967E-2,9.209149475E0
3.875603333E-1,-4.209246826E-1,-5.328918457E-2,9.244476013E0
3.974923333E-1,-4.234693909E-1,-3.353027344E-2,9.431586914E0
4.074253333E-1,-4.944218445E-1,-5.867797852E-2,9.534572754E0
4.173573333E-1,-4.737648010E-1,-8.951385498E-2,9.582473145E0
4.272893333E-1,-5.004093933E-1,-1.067280579E-1,9.499545593E0
4.372213333E-1,-4.905299377E-1,-1.161584473E-1,9.604926453E0
4.471543333E-1,-4.575984192E-1,-1.233435059E-1,9.787546692E0
4.570863333E-1,-3.975732422E-1,-1.454974365E-1,9.700278168E0
4.670183333E-1,-3.574566650E-1,-2.306703186E-1,9.634714508E0
4.769513333E-1,-3.577560425E-1,-3.038681030E-1,9.642797699E0
4.868833333E-1,-4.561015320E-1,-3.791615295E-1,9.867630157E0
4.968153333E-1,-4.757107544E-1,-4.126918030E-1,1.005354355E1
5.067473333E-1,-3.911366272E-1,-4.114942932E-1,1.019125717E1
5.166803333E-1,-3.391946411E-1,-3.899391174E-1,1.018781433E1
5.266123333E-1,-3.237767029E-1,-3.728746033E-1,1.011461655E1
5.365443333E-1,-4.016148376E-1,-3.439846802E-1,1.003004242E1
