"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.050625001E-3,-7.349716187E-1,2.327659607E0,9.921817474E0
1.398362500E-2,-7.140151978E-1,2.318229218E0,9.670939178E0
2.391662500E-2,-6.417155457E-1,2.298470306E0,9.461225281E0
3.384962500E-2,-6.146218872E-1,2.273921356E0,9.374854889E0
4.378262500E-2,-6.149212646E-1,2.288291473E0,9.391620026E0
5.371562500E-2,-6.081852722E-1,2.303410034E0,9.438472595E0
6.364862500E-2,-6.333329773E-1,2.323618011E0,9.476643219E0
7.358162500E-2,-6.035449219E-1,2.351310425E0,9.464668121E0
8.351462500E-2,-5.915698242E-1,2.327360229E0,9.412726135E0
9.344762500E-2,-5.616320801E-1,2.325264587E0,9.387129364E0
1.033806250E-1,-5.800437927E-1,2.351310425E0,9.362281036E0
1.133136250E-1,-5.921685791E-1,2.360441437E0,9.350156250E0
1.232466250E-1,-6.349795532E-1,2.349364471E0,9.367071075E0
1.331796250E-1,-6.426136780E-1,2.322270813E0,9.429640961E0
1.431126250E-1,-6.749464417E-1,2.270927582E0,9.471104736E0
1.530456250E-1,-6.861730957E-1,2.236948242E0,9.464368744E0
1.629786250E-1,-6.457571411E-1,2.242037659E0,9.434131622E0
1.729116250E-1,-5.870791626E-1,2.221829681E0,9.454638977E0
1.828446250E-1,-5.542973328E-1,2.211950226E0,9.484427032E0
1.927776250E-1,-5.598358154E-1,2.246228943E0,9.490863647E0
2.027116250E-1,-5.685177612E-1,2.298769684E0,9.475745087E0
2.126446250E-1,-5.490582275E-1,2.375859375E0,9.432035980E0
2.225776250E-1,-4.306544495E-1,2.411185913E0,9.434431000E0
2.325106250E-1,-4.737648010E-1,2.456391907E0,9.477990417E0
2.424436250E-1,-5.746549988E-1,2.462379456E0,9.499096527E0
2.523766250E-1,-6.930587769E-1,2.438279572E0,9.512718201E0
2.623096250E-1,-7.896080017E-1,2.446512451E0,9.468410339E0
2.722426250E-1,-8.650511169E-1,2.445764008E0,9.414971466E0
2.821756250E-1,-9.620494080E-1,2.435734863E0,9.384434967E0
2.921086250E-1,-1.063837738E0,2.439177704E0,9.410181427E0
3.020416250E-1,-8.770262146E-1,2.471360779E0,9.485774231E0
3.119746250E-1,-8.294252014E-1,2.409539337E0,9.452094269E0
3.219076250E-1,-8.864566040E-1,2.382745056E0,9.432035980E0
3.318406250E-1,-8.521778870E-1,2.341730347E0,9.450597382E0
3.417736250E-1,-8.418493652E-1,2.314187622E0,9.467512207E0
3.517066250E-1,-8.187973022E-1,2.272723846E0,9.501042480E0
3.616396250E-1,-7.890092468E-1,2.248174896E0,9.540410614E0
3.715726250E-1,-7.934999084E-1,2.219434662E0,9.590706024E0
3.815056250E-1,-8.213420105E-1,2.255659332E0,9.577084351E0
3.914386250E-1,-8.422984314E-1,2.293231201E0,9.460027771E0
4.013716250E-1,-8.406518555E-1,2.333647156E0,9.312285004E0
4.113046250E-1,-8.357121277E-1,2.368225250E0,9.315278778E0
4.212376250E-1,-9.048683167E-1,2.378853149E0,9.435778198E0
4.311706250E-1,-9.464817810E-1,2.354304199E0,9.541009369E0
4.411036250E-1,-9.379495239E-1,2.323917389E0,9.569001160E0
4.510366250E-1,-9.235794067E-1,2.276316376E0,9.541009369E0
4.609696250E-1,-8.568182373E-1,2.234403534E0,9.501940613E0
4.709026250E-1,-7.673043823E-1,2.223775635E0,9.438921661E0
4.808366250E-1,-6.936575317E-1,2.207309875E0,9.411528625E0
4.907696250E-1,-6.409671021E-1,2.225571899E0,9.404942322E0
5.007026250E-1,-6.541397095E-1,2.230212250E0,9.434281311E0
5.106356250E-1,-6.758445740E-1,2.242935791E0,9.531578979E0
5.205686250E-1,-6.822811890E-1,2.254162445E0,9.616452484E0
