"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.773624999E-3,4.041401297E-2,1.383398008E-2,3.126037866E-2
1.770662500E-2,4.003025219E-2,1.224620361E-2,3.084359132E-2
2.763962500E-2,3.108033724E-2,1.257054787E-2,2.697489224E-2
3.757262500E-2,2.850346267E-2,1.039980538E-2,2.311490662E-2
4.750562500E-2,2.985383198E-2,4.497413523E-3,2.061997913E-2
5.743862500E-2,2.874702215E-2,1.557986252E-5,2.014167421E-2
6.737162500E-2,3.707805276E-2,-4.082421772E-3,1.763481088E-2
7.730462500E-2,3.343298286E-2,-2.230726182E-3,1.901086606E-2
8.723762500E-2,2.939732373E-2,3.884186270E-3,1.880626380E-2
9.717062500E-2,2.105657011E-2,4.469016567E-3,1.891758293E-2
1.071036250E-1,1.109154429E-2,3.074808745E-3,1.684601791E-2
1.170366250E-1,8.629786316E-5,2.965086838E-3,1.858453080E-2
1.269696250E-1,-1.325203944E-2,5.465599708E-3,1.908902079E-2
1.369026250E-1,-1.796157286E-2,7.446459495E-3,2.278602123E-2
1.468356250E-1,-2.422222868E-2,1.982240751E-2,2.918966301E-2
1.567686250E-1,-3.567888215E-2,3.170489892E-2,3.654478118E-2
1.667016250E-1,-4.161366820E-2,4.587228224E-2,4.482613131E-2
1.766346250E-1,-4.222938791E-2,6.453545392E-2,5.640821904E-2
1.865676250E-1,-3.784150630E-2,8.009375632E-2,7.772506028E-2
1.965006250E-1,-3.612270206E-2,9.507856518E-2,9.734909236E-2
2.064346250E-1,-3.772605956E-2,1.035161912E-1,1.151635349E-1
2.163676250E-1,-3.546343744E-2,1.075423583E-1,1.196677387E-1
2.263006250E-1,-2.965258434E-2,1.122527719E-1,1.200425327E-1
2.362336250E-1,-2.073365822E-2,1.124919206E-1,1.175665930E-1
2.461666250E-1,-1.098366454E-2,1.154578105E-1,1.183886230E-1
2.560996250E-1,-1.812802395E-3,1.167867258E-1,1.215926707E-1
2.660326250E-1,2.209303668E-3,1.155215576E-1,1.224898994E-1
2.759656250E-1,2.144854981E-3,1.096415594E-1,1.234353334E-1
2.858986250E-1,6.428245455E-3,1.076360345E-1,1.348647177E-1
2.958316250E-1,1.328348741E-2,9.805185348E-2,1.235356331E-1
3.057646250E-1,2.056284994E-2,8.710916340E-2,1.147212833E-1
3.156976250E-1,1.743789576E-2,7.865922153E-2,1.127327010E-1
3.256306250E-1,2.004403621E-2,7.202595472E-2,1.072972417E-1
3.355636250E-1,1.679844223E-2,6.711668521E-2,1.027006283E-1
3.454966250E-1,2.120273933E-2,6.434416026E-2,1.003974378E-1
3.554296250E-1,2.367122285E-2,5.841249973E-2,9.570441395E-2
3.653626250E-1,2.656843886E-2,5.229758099E-2,9.110188484E-2
3.752956250E-1,2.872985974E-2,4.331926629E-2,8.398672193E-2
3.852286250E-1,2.463762835E-2,4.058517888E-2,7.853038609E-2
3.951616250E-1,1.505717356E-2,3.675369173E-2,7.097872347E-2
4.050946250E-1,-3.828424029E-3,3.334898129E-2,6.314121932E-2
4.150276250E-1,-4.751475528E-3,2.571982332E-2,6.060136110E-2
4.249606250E-1,-3.241710365E-4,1.963759772E-2,5.926151201E-2
4.348936250E-1,9.942580946E-3,2.227705531E-2,5.915631726E-2
4.448266250E-1,1.127569377E-2,1.724990457E-2,6.305120140E-2
4.547596250E-1,1.238809619E-2,1.016483176E-2,6.287144125E-2
4.646926250E-1,3.733089194E-3,5.551171489E-3,5.732993409E-2
4.746256250E-1,-1.481646555E-3,-1.815492287E-4,5.292133614E-2
4.845596250E-1,-1.222851034E-2,-5.878724158E-3,4.692425579E-2
4.944926250E-1,-2.389715239E-2,-8.386356756E-3,4.224241897E-2
5.044256250E-1,-2.350633219E-2,-1.355322544E-2,4.192340374E-2
5.143586250E-1,-1.828280464E-2,-1.512422413E-2,3.957662359E-2
5.242916250E-1,-1.164772082E-2,-1.265894994E-2,3.918091580E-2
5.342246250E-1,-3.782341490E-3,-1.785930619E-2,3.253260255E-2
5.441576250E-1,-3.266230691E-3,-2.330631018E-2,2.382417023E-2
5.540906250E-1,-4.231626634E-3,-2.631648071E-2,1.211904548E-2
5.640236250E-1,-7.921160199E-3,-2.840781957E-2,3.494291333E-3
5.739566250E-1,-4.869710188E-3,-3.279537708E-2,-1.286881743E-3
5.838896250E-1,9.735872736E-4,-3.242134303E-2,-3.283628263E-3
5.938226250E-1,2.307564486E-3,-3.378115222E-2,-9.533623233E-4
6.037556250E-1,1.306298748E-2,-3.748036921E-2,-1.727593364E-3
