Mean Gyro_X,Std Dev Gyro_X,Min Gyro_X,Max Gyro_X,Mean Gyro_Y,Std Dev Gyro_Y,Min Gyro_Y,Max Gyro_Y,Mean Gyro_Z,Std Dev Gyro_Z,Min Gyro_Z,Max Gyro_Z
0.02380888766798544,0.42079794089089256,-1.15779534577,0.8943174854768952,0.01681829876811548,0.30987590702678536,-1.5752875387049998,2.4793700874250004,0.058902723768302176,0.32046586959144824,-0.2345104213825,2.8716538728
