Timestamps,Acc_X,Acc_Y,Acc_Z,Label,Set_Time
1.717749846121958e+18,-0.0411430140921904,-0.5587808663752047,9.657431553714284,1,16400000000.0
1.717749846321958e+18,-0.3813320159930001,-0.4657789077877,9.7510675512,1,16400000000.0
1.717749846521958e+18,-0.4493356018,-0.2189646606475,9.8081812822,1,16400000000.0
1.717749846721958e+18,-0.2539843368515,0.2956801299975,9.90273964675,1,16400000000.0
1.717749846921958e+18,0.2367177429174999,1.125472068705,9.63540307615,1,16400000000.0
1.717749847121958e+18,-0.2258428573677,1.81837367245,9.443838936,1,16400000000.0
1.717749847321958e+18,0.036314483646,1.9357445984,9.25680287925,1,16400000000.0
1.717749847521958e+18,-0.1085385785819047,2.6553282165714287,8.885294363904762,1,16400000000.0
1.717749847721958e+18,-0.1458866272009499,3.34041606905,7.850088157650001,1,16400000000.0
1.717749847921958e+18,0.252719467155,1.14696736908,9.88193291465,1,16400000000.0
1.717749848121958e+18,0.9645566939765,0.1524055709818,10.96353870445,1,16400000000.0
1.717749848321958e+18,1.296588729735,0.25402924346,11.613419769,1,16400000000.0
1.717749848521958e+18,0.9368418273950002,0.685813842745,10.45163321735,1,16400000000.0
1.717749848721958e+18,0.5092335433899999,2.34873577875,9.25145899195,1,16400000000.0
1.717749848921958e+18,1.1836314828333332,3.994300951285714,7.81390803747619,1,16400000000.0
1.717749849121958e+18,1.9418968049000005,5.163976455649999,6.463993057250001,1,16400000000.0
1.717749849321958e+18,1.161569503805,3.82663497165,7.98596809385,1,16400000000.0
1.717749849521958e+18,0.37526962281285,2.75023834985,9.7331198726,1,16400000000.0
1.717749849721958e+18,0.93449919894,2.48411425775,9.87816075935,1,16400000000.0
1.717749849921958e+18,0.9491537246399998,2.95286448675,10.6489454044,1,16400000000.0
1.717749850121958e+18,0.8389154663200001,3.49887654885,10.622570251,1,16400000000.0
1.717749850321958e+18,0.4948484573345,4.1127649613,9.41883343505,1,16400000000.0
1.717749850521958e+18,0.1872677176338095,4.7733024379047615,7.648010166714285,1,16400000000.0
1.717749850721958e+18,0.14519057464215,5.84491793055,6.407522987349999,1,16400000000.0
1.717749850921958e+18,-0.2651062088145,5.722315383900001,6.1421248855,1,16400000000.0
1.717749851121958e+18,0.7142546997102,4.90235050975,7.5798625946,1,16400000000.0
1.717749851321958e+18,0.4893848190349999,3.7912410736999993,9.2232202149,1,16400000000.0
1.717749851521958e+18,1.017501594605,3.33925598145,10.0273405375,1,16400000000.0
1.717749851721958e+18,0.991261161785,3.29182711035,10.8148079915,1,16400000000.0
1.717749851921958e+18,0.1661117117852381,4.122199271095238,9.962297580904762,1,16400000000.0
1.717749852121958e+18,0.3264935531645,5.092507575899999,9.0529942016,1,16400000000.0
1.717749852321958e+18,0.3950659561164999,5.34021247095,7.6665173949,1,16400000000.0
1.717749852521958e+18,-0.0827703781219999,6.27809463505,5.573075729249999,1,16400000000.0
1.717749852721958e+18,-0.1922152862724,6.551014595049999,5.7392002716,1,16400000000.0
1.717749852921958e+18,-0.0072149963420999,5.5084551088,6.39342979435,1,16400000000.0
1.717749853121958e+18,-0.148753166207,4.467212882950001,9.16874848985,1,16400000000.0
1.717749853321958e+18,0.3183879089495238,3.7610502842857145,10.00996274609524,1,16400000000.0
1.717749853521958e+18,-0.0312999114705,3.54017566675,10.3672461996,1,16400000000.0
1.717749853721958e+18,-0.91811576844,4.2851315231,10.47351022305,1,16400000000.0
1.717749853921958e+18,-0.321613700851,5.01073262785,8.777701675750002,1,16400000000.0
1.717749854121958e+18,0.2874472503795,5.019556777950001,8.271214920199998,1,16400000000.0
1.717749854321958e+18,0.1596654739379999,5.83485136405,6.42731183625,1,16400000000.0
1.717749854521958e+18,0.310065216075,6.572292846649999,5.539777473399999,1,16400000000.0
1.717749854721958e+18,0.3702799987566666,6.095994742285716,6.528089054619048,1,16400000000.0
1.717749854921958e+18,0.232900680548,5.948367805599999,7.515167129549999,1,16400000000.0
1.717749855121958e+18,0.34092354583775,5.243857841500001,8.024093810999998,1,16400000000.0
1.717749855321958e+18,1.511886016805,4.73231909185,9.13818953675,1,16400000000.0
1.717749855521958e+18,1.238000564575,3.85339931485,9.7013185039,1,16400000000.0
1.717749855721958e+18,0.1073866882265,3.2930021668,9.997118385449998,1,16400000000.0
1.717749855921958e+18,-0.6851028213450001,4.2761277466,10.52824390405,1,16400000000.0
1.717749856121958e+18,0.3448977813815,5.2838621521,8.74818305965,1,16400000000.0
1.717749856321958e+18,0.4402345275975238,5.68812861852381,7.348490164666668,1,16400000000.0
1.717749856521958e+18,0.0870215377787499,6.33325492855,5.13686782845,1,16400000000.0
1.717749856721958e+18,-0.1726659393265,6.884191749550001,6.2155247497,1,16400000000.0
1.717749856921958e+18,-0.0336949310203,6.234744781449999,5.6479949341,1,16400000000.0
1.717749857121958e+18,0.5115312652358,5.5881269303500005,6.841582855099999,1,16400000000.0
1.717749857321958e+18,1.315007926805,4.45889767455,8.91285562085,1,16400000000.0
1.717749857521958e+18,1.7963619461599998,2.46701980585,11.7969456253,1,16400000000.0
1.717749857721958e+18,-0.8738257271714286,0.9348203168666668,9.757722996142856,1,16400000000.0
1.717749857921958e+18,-0.56259757233,1.1141855392599995,9.74332864365,1,16400000000.0
1.717749858121958e+18,-0.0276998977734999,1.515530937235,9.5331956178,1,16400000000.0
1.717749858321958e+18,-0.1440604248042999,1.2761412505850005,9.78131215675,1,16400000000.0
1.717749858521958e+18,-0.0586255874584,1.091036178605,9.789964164549996,1,16400000000.0
1.717749858721958e+18,0.1636471939104999,0.8231756973149998,9.7774277344,1,16400000000.0
1.717749858921958e+18,-0.185015258779,1.3445639647500005,9.73094190215,1,16400000000.0
1.717749859121958e+18,-0.2730892508442857,1.0883011517523808,9.70864647995238,1,16400000000.0
1.717749859321958e+18,0.0418155441342,1.387195312395,9.6344974594,1,16400000000.0
1.717749859521958e+18,-0.1677112426755,1.4403722304,9.6642480926,1,16400000000.0
1.717749859721958e+18,-0.2531385955766,1.5795677719500003,9.615651649449998,1,16400000000.0
1.717749859921958e+18,-0.45163332367,1.50422943875,9.588760070899998,1,16400000000.0
1.717749860121958e+18,-0.47084587097,1.7415683899,9.689695175200002,1,16400000000.0
1.717749860321958e+18,-0.35894606781,1.7748067703,9.62259720615,1,16400000000.0
1.717749860521958e+18,-0.43989024353,1.7755477295000002,9.6316234359,1,16400000000.0
1.717749860721958e+18,-0.4968453761619048,1.7477227347619049,9.630109797904762,1,16400000000.0
1.717749860921958e+18,-0.428521385195,1.7071848908,9.61339883425,1,16400000000.0
1.717749861121958e+18,-0.47687832641,1.6737668838000002,9.65071623235,1,16400000000.0
1.717749861321958e+18,-0.4544100494349999,1.67474734495,9.6311070099,1,16400000000.0
1.717749861521958e+18,-0.4623660049499999,1.6714990997999997,9.63567251585,1,16400000000.0
1.717749861721958e+18,-0.468944824215,1.66414938355,9.65629962155,1,16400000000.0
1.717749861921958e+18,-0.464611335755,1.6877927169000002,9.64061224365,1,16400000000.0
1.717749862121958e+18,-0.4624739946619047,1.7208785574285717,9.629004952619049,1,16400000000.0
1.717749862321958e+18,-0.4681365051250001,1.7821939088,9.6474904403,1,16400000000.0
1.717749862521958e+18,-0.4408856735249999,1.8778674543999996,9.5696223678,1,16400000000.0
1.717749917321958e+18,-0.3464919662485,3.5177148743,10.1563796991,2,14200000000.0
1.717749917521958e+18,0.457665779125,4.29221928415,8.507745552000001,2,14200000000.0
1.717749917721958e+18,1.522933044485714,5.126895708333334,7.645486842714284,2,14200000000.0
1.717749917921958e+18,0.3593128051590001,6.00752478775,6.446307334949999,2,14200000000.0
1.717749918121958e+18,0.0502430191105,6.27985347745,6.25500515,2,14200000000.0
1.717749918321958e+18,0.1243988113364999,6.3220282746,5.510011871400001,2,14200000000.0
1.717749918521958e+18,-0.0287701721165,5.16613197335,7.968042869649999,2,14200000000.0
1.717749918721958e+18,1.0759849777,4.133893524150001,9.548591102699998,2,14200000000.0
1.717749918921958e+18,0.703634284985,4.1716375351,10.0611926423,2,14200000000.0
