Timestamps,Gyro_X,Gyro_Y,Gyro_Z,Label,Set_Time
1.7177641718428396e+18,0.0242560641134285,0.0251362574214285,0.0220200377404761,1,10600000000.0
1.7177641720428396e+18,0.029036179126315,0.033810542431,0.02194806800731,1,10600000000.0
1.7177641722428396e+18,0.0382065187281499,0.053144445456,0.0036099067191,1,10600000000.0
1.7177641724428396e+18,-0.0487814657838,0.0127404689095,-0.00842540409665,1,10600000000.0
1.7177641726428396e+18,-0.41393269151,0.0183360467890499,0.00635635728384,1,10600000000.0
1.7177641728428396e+18,-0.48179208637,0.20115338825,0.0525030914056499,1,10600000000.0
1.7177641730428396e+18,-0.57786621749,0.1440318603024999,0.1010870609483,1,10600000000.0
1.7177641732428396e+18,-0.4879394457428571,-0.0144158577401761,-0.0145376757939047,1,10600000000.0
1.7177641734428396e+18,-0.3059468138757,0.04393131561584,-0.0327894687647499,1,10600000000.0
1.7177641736428396e+18,0.1489392418209,0.0281052261595,-0.0382159454962,1,10600000000.0
1.7177641738428396e+18,0.504170184595,-0.2837800900742,-0.1362474968036,1,10600000000.0
1.7177641740428396e+18,0.566015408935,0.0517069957212499,-0.01028872570305,1,10600000000.0
1.7177641742428396e+18,0.5371137887199999,0.06916761803655,0.02542854894608,1,10600000000.0
1.7177641744428396e+18,0.1635452334729999,0.00712223587475,0.0097124543095,1,10600000000.0
1.7177641746428396e+18,-0.1823022142000476,0.0050625338919047,-0.0106622111123809,1,10600000000.0
1.7177641748428396e+18,-0.49890586286,-0.07228856905135,-0.03498608038125,1,10600000000.0
1.7177641750428396e+18,-0.62448486686,0.00202892393615,0.0036768557734849,1,10600000000.0
1.7177641752428396e+18,-0.5777920693199999,-0.0916075143945,-0.02003326941105,1,10600000000.0
1.7177641754428396e+18,-0.028780159264,-0.00748293651226,-0.0244531026791499,1,10600000000.0
1.7177641756428396e+18,0.37882371471,0.0591632912633,0.0159075352683999,1,10600000000.0
1.7177641758428396e+18,0.5573580250150001,0.1825707566099999,0.0666825794867,1,10600000000.0
1.7177641760428396e+18,0.5950513988699999,0.17645816742965,0.091285350784525,1,10600000000.0
1.7177641762428396e+18,0.4193844809428572,0.0363626387517142,-0.0655159132015238,1,10600000000.0
1.7177641764428396e+18,-0.1688990925432,0.0013826609149499,-0.0030927091485599,1,10600000000.0
1.7177641766428396e+18,-0.4108681857599999,0.0928175851735,0.0629323227299999,1,10600000000.0
1.7177641768428396e+18,-0.7815862983449999,-0.0330154916384,-0.00556815785265,1,10600000000.0
1.7177641770428396e+18,-0.7166839629299999,-0.086019577647,-0.049442882976,1,10600000000.0
1.7177641772428396e+18,-0.389013082535,-0.1718205183785,-0.07423336707165,1,10600000000.0
1.7177641774428396e+18,0.026336117362,-0.0511953560628999,-0.0341020146857,1,10600000000.0
1.7177641776428396e+18,0.4554962161000001,0.3851228150580952,0.2771099743724286,1,10600000000.0
1.7177641778428396e+18,0.588678662475,0.16437363808285,0.1734974808915,1,10600000000.0
1.7177641780428396e+18,0.538474717735,-0.02703235009165,0.082620243823795,1,10600000000.0
1.7177641782428396e+18,0.5137477517150001,-0.129458781329,0.0027890412955749,1,10600000000.0
1.7177641784428396e+18,0.11877143857875,-0.044623343041,0.0091792367745399,1,10600000000.0
1.7177641786428396e+18,-0.312332925205,0.1353365676089999,0.0361930581961999,1,10600000000.0
1.7177641788428396e+18,-0.59574323594,0.0470796339259999,-0.087113573635,1,10600000000.0
1.7177641790428396e+18,-0.5603317419619048,-0.0098774849579523,-0.1488378394909033,1,10600000000.0
1.7177641792428396e+18,-0.4841551572049999,-0.1176902776539499,-0.1283556276819999,1,10600000000.0
1.7177641794428396e+18,-0.2026031600212,-0.14563591723435,0.0736303992224,1,10600000000.0
1.7177641796428396e+18,0.4941303458050001,0.2013599455325,0.1366521834113999,1,10600000000.0
1.7177641798428396e+18,0.7287586689,-0.0279556276216999,0.0749054843061999,1,10600000000.0
1.7177641800428396e+18,0.58197333814,0.099649725666,0.0837242066835,1,10600000000.0
1.7177641802428396e+18,0.45567268282,0.0331717426965,0.0967649486736,1,10600000000.0
1.7177641804428396e+18,-0.0613351001392,-0.0203715689762449,0.0069536017727,1,10600000000.0
1.7177641806428396e+18,-0.4679429658761904,-0.075755753691238,-0.1430218652609523,1,10600000000.0
1.7177641808428396e+18,-0.74392237664,0.1205536236076,-0.0558699843236,1,10600000000.0
1.7177641810428396e+18,-0.5896460562950001,0.02560012130775,-0.1426518442054999,1,10600000000.0
1.7177641812428396e+18,-0.2478098731455,-0.08330567473425,-0.0800719641185,1,10600000000.0
1.7177641814428396e+18,-0.00136250784335,-0.2393582686749999,-0.158493095261,1,10600000000.0
1.7177641816428396e+18,0.242331000425,0.11957579329585,0.1514793743437499,1,10600000000.0
1.7177641818428396e+18,0.644147752235,-0.027758901191,0.0920316369732999,1,10600000000.0
1.7177641820428396e+18,0.5902591347666668,-0.1851735638371428,-0.0882414630780952,1,10600000000.0
1.7177641822428396e+18,0.5299453213850001,-0.0922920768649999,-0.116918335855,1,10600000000.0
1.7177641824428396e+18,-0.1038291795415999,0.0123142478484999,-0.0058980660519499,1,10600000000.0
1.7177641826428396e+18,-0.419984885305,0.206479109085,0.0616811418985,2,10600000000.0
1.7177641828428396e+18,-0.593157374855,0.32598278374,0.09302108953925,2,10600000000.0
1.7177641830428396e+18,-0.5018256858,0.0177894414628,-0.0797346305084999,2,10600000000.0
1.7177641832428396e+18,-0.3206318097235,-0.1108162121116849,-0.1205922619519999,2,10600000000.0
1.7177641834428396e+18,0.1417833867965,0.09421999090815,0.0610558523937,2,10600000000.0
1.7177641836428396e+18,0.3277445236904762,0.3521967107990476,0.3368276953714285,2,10600000000.0
1.7177641838428396e+18,0.505060870935,-0.222167411063,0.07571595376,2,10600000000.0
1.7177641840428396e+18,0.585934099555,-0.34846392423,-0.140815883496,2,10600000000.0
1.7177641842428396e+18,0.2080119295019999,0.02216628547735,-1.9757627499993048e-05,2,10600000000.0
1.7177641844428396e+18,-0.204103782268385,0.0198612478772,-0.007160158187,2,10600000000.0
1.7177641846428396e+18,-0.41013095081,0.1555441580795,0.02500733323275,2,10600000000.0
1.7177641848428396e+18,-0.57356221973,0.07085563093505,-0.0858832188905,2,10600000000.0
1.7177641850428396e+18,-0.5635325880285714,-0.0223501343449523,-0.1412809022738095,2,10600000000.0
1.7177641852428396e+18,-0.2436771498065,-0.072178238445,-0.1552805564419999,2,10600000000.0
1.7177641854428396e+18,0.2700835567815,0.1879421789185,0.1635104408545,2,10600000000.0
1.7177641856428396e+18,0.4409054845600001,-0.048709590318305,0.1468757631185,2,10600000000.0
1.7177641858428396e+18,0.591591010985,-0.371306407445,-0.086142756238,2,10600000000.0
1.7177641860428396e+18,0.64388470202,-0.0357940556385,0.0251975558748499,2,10600000000.0
1.7177641862428396e+18,0.18825761708305,-0.0961251692421,-0.049832349735,2,10600000000.0
1.7177641864428396e+18,-0.1894811053028571,-0.0538568598264285,-0.0701599280757142,2,10600000000.0
1.7177641866428396e+18,-0.4895306333849999,0.0028818044002299,-0.0206336591385,2,10600000000.0
1.7177641868428396e+18,-0.7300347417499999,0.0492131318718,-0.00974967294295,2,10600000000.0
1.7177641870428396e+18,-0.494285807765,0.0341115614750749,0.00332772544265,2,10600000000.0
1.7177641872428396e+18,-0.0782499006055,0.03266584309815,0.0365112547023,2,10600000000.0
1.7177641874428396e+18,0.417996164415,0.11226487281,0.1230963497375,2,10600000000.0
1.7177641876428396e+18,0.4988868311,0.0034880180991999,0.1072162204415,2,10600000000.0
1.7177641878428396e+18,0.5041609391499999,-0.0732222444479499,0.013618927589,2,10600000000.0
1.7177641880428396e+18,0.4482992759761905,-0.1333544786093809,-0.0250822574436666,2,10600000000.0
1.7177641882428396e+18,-0.150809555682,0.0434365910471,-0.0374100039250499,2,10600000000.0
1.7177641884428396e+18,-0.4898752972449999,-0.02328609680005,-0.1033456275245,2,10600000000.0
1.7177641886428396e+18,-0.593289771665,-0.0172348264634999,-0.06771830778875,2,10600000000.0
1.7177641888428396e+18,-0.5205295309499999,0.0467237927856,0.0065602683006,2,10600000000.0
1.7177641890428396e+18,-0.0821750605049499,0.0068855720569,0.05177497649585,2,10600000000.0
1.7177641892428396e+18,0.330924456936,0.056691533987,0.0467091333099999,2,10600000000.0
