Mean Gyro_X,Std Dev Gyro_X,Min Gyro_X,Max Gyro_X,Mean Gyro_Y,Std Dev Gyro_Y,Min Gyro_Y,Max Gyro_Y,Mean Gyro_Z,Std Dev Gyro_Z,Min Gyro_Z,Max Gyro_Z
-0.011781445449595624,0.38463201403823355,-0.8004476398249999,0.911144314765,0.002948656313808329,0.10656144572195338,-0.3440048135849999,0.47170555591,-0.0030025566118747336,0.039539184742514166,-0.1574598774326999,0.1615985806935
