Mean Acc_X,Std Dev Acc_X,Min Acc_X,Max Acc_X,Mean Acc_Y,Std Dev Acc_Y,Min Acc_Y,Max Acc_Y,Mean Acc_Z,Std Dev Acc_Z,Min Acc_Z,Max Acc_Z
0.2994079000452916,1.1285163738865787,-2.1218525849,7.045181968750001,3.207087875088953,3.273425726455684,-1.7062717895630002,10.45473925865,7.805277409586321,3.850635303610286,-2.9907581863000003,12.65493143475
