"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.177208333E-3,3.541635132E-1,4.760550385E0,8.461753693E0
1.211020833E-2,3.195854187E-1,4.717440033E0,8.634045410E0
2.204320833E-2,2.585124207E-1,4.694687347E0,8.725804596E0
3.197720833E-2,2.154020691E-1,4.641398163E0,8.698112183E0
4.191020833E-2,2.154020691E-1,4.578678589E0,8.624315643E0
5.184320833E-2,2.683918762E-1,4.590054932E0,8.571774902E0
6.177720833E-2,3.106040955E-1,4.591102753E0,8.552614746E0
7.171020833E-2,3.273692322E-1,4.562961273E0,8.563991089E0
8.164320833E-2,3.224295044E-1,4.509073334E0,8.609795837E0
9.157720833E-2,3.234773254E-1,4.490062866E0,8.639434204E0
1.015102083E-1,3.547622681E-1,4.496798859E0,8.625662842E0
1.114432083E-1,3.576063538E-1,4.529730377E0,8.623118134E0
1.213762083E-1,3.097059631E-1,4.577331390E0,8.670868835E0
1.313102083E-1,3.110531616E-1,4.588108978E0,8.671467590E0
1.412432083E-1,2.805166626E-1,4.626279602E0,8.619525604E0
1.511762083E-1,2.610571289E-1,4.616250458E0,8.631201324E0
1.611102083E-1,2.544708252E-1,4.630470886E0,8.617429962E0
1.710432083E-1,2.689906311E-1,4.613256683E0,8.581354980E0
1.809762083E-1,2.639012146E-1,4.609514465E0,8.590935059E0
1.909102083E-1,1.965412903E-1,4.598437500E0,8.637188873E0
2.008432083E-1,1.820214844E-1,4.599036255E0,8.637937317E0
2.107762083E-1,1.743873596E-1,4.616100769E0,8.646319885E0
2.207102083E-1,1.868115234E-1,4.615801392E0,8.629554749E0
2.306432083E-1,9.490264893E-2,4.700525208E0,8.591384125E0
2.405762083E-1,2.146536255E-1,4.670138397E0,8.584947510E0
2.505102083E-1,3.653901672E-1,4.441563721E0,8.632249146E0
2.604432083E-1,2.121089172E-1,4.531376953E0,8.632398834E0
2.703762083E-1,1.182540894E-1,4.654570770E0,8.588390350E0
2.803092083E-1,1.202000427E-1,4.650828552E0,8.543334045E0
2.902432083E-1,1.342707825E-1,4.651427307E0,8.558602295E0
