Timestamps,Acc_X_cleaned,Acc_Y_cleaned,Acc_Z_cleaned,Gyro_X_cleaned,Gyro_Y_cleaned,Gyro_Z_cleaned,Label,Gender
1717764386302000000,0.0049112156395238,4.092439727809524,8.789450814238096,-0.0292435252483857,-0.0766356512980952,0.0229806643937142,1.0,F
1717764386493000000,0.6302793274449999,4.119530891449999,8.80008762355,-0.0507042353975,0.04806236933695,0.05819442235,1.0,F
1717764386502000000,0.6302793274449999,4.119530891449999,8.80008762355,-0.0507042353975,0.04806236933695,0.05819442235,1.0,F
1717764386693000000,0.7126904525850001,4.034814559949999,8.757029663249998,-0.0620835237185,0.01658839258165,-0.0258792527256,1.0,F
1717764386702000000,0.7126904525850001,4.034814559949999,8.757029663249998,-0.0620835237185,0.01658839258165,-0.0258792527256,1.0,F
1717764386893000000,0.47718518829,3.858121994,8.905775344800002,-0.0842753775435,-0.0445359189095,-0.1086507627764999,1.0,F
1717764386902000000,0.47718518829,3.858121994,8.905775344800002,-0.0842753775435,-0.0445359189095,-0.1086507627764999,1.0,F
1717764387093000000,-0.1651740188615,3.8907092286,8.422557701199999,-0.170693705609,0.0185827881449499,-0.0180167008305499,1.0,F
1717764387102000000,-0.1651740188615,3.8907092286,8.422557701199999,-0.170693705609,0.0185827881449499,-0.0180167008305499,1.0,F
1717764387293000000,0.17681231689965,3.6460804366,8.0833106689,-0.653542305535,-0.002917625883325,0.0465334187298999,1.0,F
1717764387302000000,0.17681231689965,3.6460804366,8.0833106689,-0.653542305535,-0.002917625883325,0.0465334187298999,1.0,F
1717764387493000000,0.3434083785902,1.1956985320830005,9.1494910354,-0.876075229035,-0.0280167105214,0.0716982889895,1.0,F
1717764387502000000,0.3434083785902,1.1956985320830005,9.1494910354,-0.876075229035,-0.0280167105214,0.0716982889895,1.0,F
1717764387693000000,0.3012663704633333,-1.066567775255238,10.952588259904765,-0.5966396757761904,0.0854098117420952,0.0768079452576666,1.0,F
1717764387702000000,0.3012663704633333,-1.066567775255238,10.952588259904765,-0.5966396757761904,0.0854098117420952,0.0768079452576666,1.0,F
1717764388293000000,-0.9223369903865,-0.0169073409955,9.86549709405,0.625315292165,-0.0957447446395,0.02049697004855,1.0,F
1717764388302000000,-0.9223369903865,-0.0169073409955,9.86549709405,0.625315292165,-0.0957447446395,0.02049697004855,1.0,F
1717764388493000000,-0.0872610397414999,1.86724703972,9.115571571,0.484532764555,0.0156477713025,0.06802761526495,1.0,F
1717764388502000000,-0.0872610397414999,1.86724703972,9.115571571,0.484532764555,0.0156477713025,0.06802761526495,1.0,F
1717764388693000000,-0.0373024291974999,3.2847168959500004,7.770431305,0.2989811276145001,-0.0985545888579,-0.006625305858,1.0,F
1717764388702000000,-0.0373024291974999,3.2847168959500004,7.770431305,0.2989811276145001,-0.0985545888579,-0.006625305858,1.0,F
1717764388893000000,0.0593291244547999,3.5123335647,8.243791946500002,-0.4247562438199999,0.04163766677915,-0.0117655785747,1.0,F
1717764388902000000,0.0593291244547999,3.5123335647,8.243791946500002,-0.4247562438199999,0.04163766677915,-0.0117655785747,1.0,F
