Timestamps,Acc_X_cleaned,Acc_Y_cleaned,Acc_Z_cleaned,Gyro_X_cleaned,Gyro_Y_cleaned,Gyro_Z_cleaned,Label,Gender,BMI
1717692907358000000,0.4708084487914998,0.0884061584489999,9.4217373962,0.2242549033749999,0.54389613718,0.2329143090602499,1,M,0.5
1717692907558000000,-1.4209800567925002,0.70132159422705,9.6592035825,0.6376493543199999,0.17570929260105,0.2720333921165,1,M,0.5
1717692907758000000,-0.3334828346652631,1.871802303894737,9.725662222947369,-0.0110368202189473,-0.435719875511579,-0.3667351070173684,1,M,0.5
1717692907958000000,-0.598028892459,1.20692518622,10.239928459899998,-0.3243298221485,0.413067932047,-0.0496547886166,1,M,0.5
1717692908358000000,-2.3231015853500003,0.5632786560130001,10.06246499595,-0.195954745616,0.3139954763914999,-0.107878986726,1,M,0.5
1717692910958000000,-2.26405686945,2.31230902862,9.2539438247,-0.2292544871514999,0.11733187874785,0.233633776208,1,M,0.5
1717692911358000000,-0.4857922897233001,1.277930030705,10.115836509900005,-0.4520241836109999,0.3969178259649999,0.2579391647149999,1,M,0.5
1717692911558000000,-0.33349150084,0.7680902480840001,10.03058878405,0.1435591296892,-0.5133111304569999,0.0068443217354999,1,M,0.5
1717692911758000000,-0.169215614305,1.1036324844990002,9.7619873426,0.2223260223759999,-0.1782095341045,-0.4833883184699999,1,M,0.5
1717692912158000000,0.2651062088349999,1.2567864990805,9.81958007845,-0.06997632209875,-0.0733799595788,0.0724595885729999,1,M,0.5
1717692912758000000,0.5395455093500001,1.64647114565,9.77045972445,-0.0460729378740499,-0.0079465454405,0.0442110543159,1,M,0.5
1717692912958000000,0.531619491585,1.25745261384,10.0601148831,-0.177377743272,0.434671343627,0.00768397891103,1,M,0.5
1717692913158000000,-0.167157394395,0.4949382705619999,9.837303223,-0.0245968269936999,0.3483302500715,-0.1239389917775,1,M,0.5
1717692913358000000,-1.900503146463158,0.1812572840815789,9.21367164936842,-0.524529144963158,0.5798147982268947,0.1521589409042105,1,M,0.5
1717692913558000000,-2.6751844253500003,-1.010069549615,9.5465328831,-0.0499362729965,-0.1586905829455,0.0716513569815,1,M,0.5
1717692913758000000,-2.27058329775,-1.112516510005,9.83267035715,0.0735921567252,-0.1700927600305,-0.2144912540005,1,M,0.5
1717692913958000000,-0.823445136974,1.4239588623100503,9.341646446000002,0.025375171195,-0.4532468164400001,-0.447422410973995,1,M,0.5
1717692914358000000,-0.1346375198000001,0.249314048755,9.0165749359115,0.3076803159319999,0.006474874205,0.260433982315,1,M,0.5
1717692914758000000,-2.0246975145157897,1.8932550611157888,10.501341296526316,0.0276421898615789,0.0127697973368421,0.02621292635,1,M,0.5
1717692914958000000,-1.7828600234699998,1.3164823609535,9.7690526504,-0.17928103516725,-0.031736252644,-0.0358304862848499,1,M,0.5
1717692915158000000,-1.7178726653499996,1.0253677368199998,8.989967765400001,-0.175349123962,-0.161422881578,-0.08626074426695,1,M,0.5
1717692915358000000,-1.130217201218,1.3219385147399998,8.14991466515,-0.1607923128193,-0.1290047617635,0.0937913870459999,1,M,0.5
1717692915558000000,-0.9897567901865,0.326688148486,8.7383410262,-0.679176898305,-0.122310831109,-0.1260407711514999,1,M,0.5
1717692915758000000,-0.8193286971540003,-1.5279775542699998,12.39067845205,-0.2579051010307,0.0406946264245,-0.0869732725800999,1,M,0.5
1717692916158000000,-1.330488498126316,-0.2199478791827894,10.202507460789471,0.8216209192105264,0.0667893388353684,0.1443701088801,1,M,0.5
1717692916958000000,-1.173260192905,-1.535768852215,13.35081932765,0.4864487484150001,0.2537347566335,0.00522913764765,1,M,0.5
1717692917158000000,-1.59590629578,0.5975274352790001,9.049012482,0.6851767331399999,0.16551154164055,0.1552928581865,1,M,0.5
1717692917558000000,-0.7805742874625001,1.0880648575085,8.727735580050002,-0.7714041337500002,-0.4182618148805,-0.1318494630955,1,M,0.5
1717692917958000000,-1.5864908751699998,-1.6342640305349998,13.169022377,0.389141973852,0.100018777979,0.0442583610124499,1,M,0.5
1717692918158000000,-1.0398201827700002,-0.006855743409,10.3004925148,0.5570784032349999,-0.04474847536185,0.0504168916521499,1,M,0.5
1717692918358000000,-0.752328025765,1.733515136775,6.47085628512,0.4643910056900001,0.27074252386,0.047705089674,1,M,0.5
1717692918758000000,-0.3563852089273684,-0.5332857633947369,11.46423368768421,-0.7911614054210526,0.0187992245794736,-0.0210784720629999,1,M,0.5
1717692919158000000,-1.33900302892,-1.419430778435,12.061101311,0.470576050135,0.156980708615,0.0564239937297,1,M,0.5
1717692919358000000,-1.005219634955,-0.24471860506185,10.095104621250002,0.60853638352,-0.1017801084145499,0.02160722281745,1,M,0.5
1717692919558000000,-0.61093206023,1.536464904785,6.6214132003,0.360735731751,0.145794408962,-0.1220888413425,1,M,0.5
1717692919958000000,-0.7537949752345,-0.31554382328055,10.6782320021,-0.6120138034199998,-0.137980463841,0.0330490025894,1,M,0.5
1717692920358000000,-1.4451023939499998,-1.281552497785,12.1698277135,0.3820470122675,0.181613866715,0.0885126285091,1,M,0.5
1717692920558000000,-1.03639979551,-0.4327201538099999,10.03704036775,0.43477541805,0.056887020587,-0.00602696801002,1,M,0.5
1717692920758000000,-1.341345657285,0.7570656738585001,8.8145550384,0.451838326465,-0.0066206640628,0.0214860004797749,1,M,0.5
1717692921158000000,-1.140800193815,1.49622857675,8.547689987199998,-0.2569795234209999,-0.096329340152,0.0691841315484999,1,M,0.5
1717692921358000000,-0.8435707855060001,0.4925881576499999,10.4106110227,-0.13851447296735,-0.21458967796955,0.0295611035961,1,M,0.5
1717692921558000000,-0.3450640146842105,0.4118330624152631,10.986411534578949,-0.1764668787489474,-0.056109547711421,-0.0250066217310526,1,M,0.5
1717692921758000000,-0.6612050170845001,0.3651207275378,11.2047096865,0.04748877566,0.0795414472995,-0.0563661936564,1,M,0.5
1717692921958000000,-0.72114786527,0.419652328534,10.11698911295,0.07010029813015,0.1060110156915,0.072440410945401,1,M,0.5
1717692922158000000,-0.9164991303,0.8386235733299999,9.61678928355,-0.0253744558203,0.267428827482,0.07382447593115,1,M,0.5
1717692922358000000,-1.3967080306500002,0.8676332473799999,9.80829354865,0.003573500482005,-0.0265777779275,0.08299739444905,1,M,0.5
1717692922558000000,-1.3871803435500003,0.58401054382,9.7522126694,-0.00812592494765,0.0271306881945,0.0060541637242299,1,M,0.5
1717692922758000000,-1.3415103148500005,0.6902820511,9.743396003750002,0.018393305695195,0.01408443592961,0.002830412633989,1,M,0.5
1717692922958000000,-1.3014961563157894,0.7817926748105264,9.729435954789476,0.0033403450045526,0.0059174830840294,-0.0308245651318947,1,M,0.5
1717692923158000000,-1.4509028321000002,0.722307952885,9.6995297241,-2.65749314550005e-05,-0.02000006623875,0.0044602269663749,1,M,0.5
1717692923358000000,-1.2926369475999997,0.68034272003,9.73808953845,-0.0010958196822489,-0.0475382412771349,-0.0115583980580499,1,M,0.5
1717692923558000000,-1.18284775555,0.7163727950900001,9.8229705278,0.01829545242405,-0.0644821256596,-0.0451243556569999,1,M,0.5
1717692923758000000,-0.9938807145,0.8312139816549999,9.81538130955,0.0252343374073999,0.0173569012182,-0.00058708467945,1,M,0.5
1717692923958000000,-1.33059052265,0.6215075683550001,9.71848780065,0.05281265263935,-0.0940018782094,0.007438839086,1,M,0.5
1717692924158000000,-0.83000898746,1.04555326084,9.737056686349998,0.0214317906755,-0.0854930412134999,-0.1175668258275,1,M,0.5
1717692924358000000,-0.796840330394737,1.1397299194315789,9.723259325421052,-0.0083581497953684,-0.0550712866186315,-0.0363717219835789,1,M,0.5
1717692924558000000,-0.9467961273255,0.8408314819000001,9.76738362125,-0.0950347168375,-0.0595682528357,-0.0251381153583129,1,M,0.5
1717692924758000000,-0.2160681838946,0.460973899835,9.90489516405,-0.0367012926269,0.00472568748885,-0.140590992568,1,M,0.5
1717692924958000000,-0.801455863985,0.43376049042,9.89741072875,0.0196994990108999,-0.071410095776,0.1591345226394999,1,M,0.5
1717692925158000000,-0.4729415130548,0.89213729092,9.7235996698,-0.116867991543,-0.019815892548,0.0324592991663,1,M,0.5
1717692925358000000,-0.492094184829,0.21778960417465,9.943148116900002,-0.1098451040795,-0.0412557922054499,0.082975014948,1,M,0.5
1717692925558000000,-0.281003150935,0.19242485046,9.7265335694,-0.0435235235824999,0.009415152866511,-0.0315656774855199,1,M,0.5
1717692936958000000,-1.63670395655,0.399362022362,11.15736314335,-0.598400658355,-0.1233431719639999,-0.0129658851789999,2,M,0.5
1717692937158000000,-1.540005043075,-0.3877985687081501,12.580004745,-0.3062211297465,-0.0371015517004999,-0.03777073223397,2,M,0.5
1717692937358000000,-1.5476167145250002,-0.765455726625,12.429829536500002,0.29237987954915,0.1068533741605,-0.011028721086,2,M,0.5
1717692937558000000,-1.3193863220699995,-0.1245485000655,10.21258781345,0.39961993695,0.08901669331505,0.1160858245519999,2,M,0.5
1717692937758000000,-1.798727027915,1.266508781485,9.3572964022,0.4241442903849999,0.1658548809574999,-0.0177586620245,2,M,0.5
1717692938158000000,-1.571821380715,1.8609451447,7.7922559204,-0.5679294824600001,-0.403317265041,-0.0976369304555,2,M,0.5
1717692938358000000,-1.531817069985,-0.1922452239795,11.24593395895,-0.5969838768149999,-0.07617511668565,-0.0625133008261999,2,M,0.5
1717692938558000000,-1.4507606277750005,-1.05954915626,11.787911911600002,-0.2317003084864999,-0.05880529880735,-0.0098566198417999,2,M,0.5
1717692938758000000,-1.4394965514850002,-1.227731918335,12.307631149,0.27766681817,0.0724130068232999,-0.01363586042835,2,M,0.5
1717692938958000000,-1.109103607145,-0.3832630004839998,10.1362016596,0.40172956735,-0.0617656209424499,0.1050094795305,2,M,0.5
1717692939158000000,-1.3406645736,1.0394309921799998,9.72451277105,0.4890878915749999,0.1002762625905,0.122740911329,2,M,0.5
1717692939558000000,-1.1704984359449997,1.334452491765,7.967803367499999,-0.6068549215800001,-0.2587981156,-0.11641090307735,2,M,0.5
1717692939758000000,-1.5427069244349998,-0.41085063170435,11.298145386,-0.521615141635,-0.025679058639,0.007499656721585,2,M,0.5
1717692939958000000,-1.324969711315,-1.230897834835,11.2514948955,-0.19015896381155,-0.1022563773678999,-0.0509733940684499,2,M,0.5
1717692940158000000,-1.1767928466300002,-1.3172757111150002,11.812086639,0.2656244454855,0.1763413268115749,-0.0457524609041,2,M,0.5
1717692940358000000,-1.7135316925500004,-0.4195550308079999,10.96841107165,0.37928021254,0.10803121627,0.0136616836776,2,M,0.5
1717692940558000000,-1.83226478575,0.1565594329885,9.9838709327,0.28442645223,0.01648069084855,0.111734983508,2,M,0.5
1717692940758000000,-1.308838782036842,1.3980375028842105,8.330027618736842,0.5369225442368422,0.2687717725469473,0.0960098155026315,2,M,0.5
