Mean Gyro_X,Std Dev Gyro_X,Min Gyro_X,Max Gyro_X,Mean Gyro_Y,Std Dev Gyro_Y,Min Gyro_Y,Max Gyro_Y,Mean Gyro_Z,Std Dev Gyro_Z,Min Gyro_Z,Max Gyro_Z
0.00017697425848482173,0.615944361256088,-2.9064842701,3.6934356094,0.08975852422726179,0.8124222386408055,-3.419032418005,5.838776183199999,-0.008913212743055737,0.5612843015240744,-3.3411235691,3.152244953805
