"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.725675001E-2,-3.569495678E-2,-9.207243472E-2,-1.078479886E-1
3.731675001E-2,-8.182371967E-3,-8.615516126E-2,-1.035824046E-1
4.737575000E-2,2.399609983E-2,-1.059222072E-1,-7.307105511E-2
5.743474999E-2,3.366284072E-2,-1.428741068E-1,-6.666732486E-3
6.749474999E-2,3.165438026E-2,-1.996213198E-1,7.127744704E-2
7.755670833E-2,7.759968750E-3,-2.574931383E-1,1.265518814E-1
8.761570833E-2,-2.909707278E-2,-2.372391671E-1,1.302443594E-1
9.767470835E-2,-4.282353818E-2,-1.511492878E-1,9.906646609E-2
1.077347083E-1,-1.196278352E-2,-4.889426380E-2,4.183289036E-2
1.177937083E-1,3.306115046E-2,1.230837218E-2,-5.758597516E-3
1.278527083E-1,7.037699968E-2,1.500539854E-2,-1.498310082E-2
1.379127083E-1,8.612080663E-2,-9.591023438E-3,7.676323876E-4
1.479717083E-1,6.124785915E-2,-5.371919274E-2,1.678879187E-2
1.580307083E-1,2.828229219E-3,-7.925970107E-2,3.231395781E-2
1.680897083E-1,-4.649407417E-2,-9.714122862E-2,4.104535282E-2
1.781497083E-1,-6.175878271E-2,-1.135745347E-1,4.793495685E-2
1.882087083E-1,-4.676253349E-2,-8.409769833E-2,5.385147035E-2
1.982677083E-1,-2.298583277E-2,-3.243849799E-2,5.099576339E-2
2.083267083E-1,-6.923820823E-3,-5.089685321E-3,2.813671157E-2
2.183867083E-1,9.506139904E-4,-2.076531760E-2,1.992724836E-3
2.284457083E-1,-8.941946551E-3,-5.479353294E-2,1.922725700E-2
2.385047083E-1,-1.581956074E-2,-8.032765985E-2,3.494416922E-2
2.485647083E-1,1.431314740E-3,-9.093748033E-2,2.691378817E-2
2.586237083E-1,5.173762888E-2,-1.018806770E-1,1.880526170E-2
2.686827083E-1,1.136673018E-1,-1.089952588E-1,2.885880694E-2
2.787417083E-1,1.931205690E-1,-1.463639289E-1,4.603619501E-2
